gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045005665975043385e+01,1.144700192528896423e+02,8.763277137843566988e-01,8.435800789431655011e-02,-1.133097166797794944e-02,-2.269937143010223105e-02
3.045001366439632307e+01,1.144700435794749893e+02,-2.883157800934505577e+00,5.336857964960255857e-02,-2.934151715897284629e-02,-8.246760051813373238e-02
3.045000451165272537e+01,1.144699889043662466e+02,5.479450865230551138e+00,-4.720532515497546239e-02,-1.215812192340218201e-02,3.994497640275935374e-02
3.045001140510768423e+01,1.144699060083198816e+02,-4.087403566959559420e+00,-2.375088753833479865e-02,5.549353916916720947e-02,6.737738450533072021e-02
3.045001024947625012e+01,1.144700119238327005e+02,1.115928345750762141e+01,4.878346968702352432e-02,-8.173546443093945499e-03,-9.817403521506305741e-03
3.045008475968365147e+01,1.144700296428307098e+02,1.681150325102777288e+00,1.192757561120888349e-01,-2.797615212069653329e-03,3.178710324325865338e-02
3.044993078957589816e+01,1.144700147836449133e+02,-3.514732995021316864e+00,-2.160823142393236349e-02,3.133531002751555050e-02,-7.781796288264005226e-03
3.045008209409947852e+01,1.144700481384514887e+02,1.421493458485418060e+01,2.490655747691574579e-02,-6.034420953610772353e-03,8.380479271554162543e-03
3.044996603748199249e+01,1.144700602221434025e+02,-5.093529410953813397e+00,5.602501906635599938e-02,-5.112161024478954069e-02,-5.777134156835009998e-02
3.044993510617986487e+01,1.144700011964965398e+02,3.328645003760368759e+00,3.014083934110688145e-02,5.731329872994951613e-02,1.633480193714868800e-02
3.045000614378058046e+01,1.144699971223812724e+02,-5.242997364091578127e+00,2.579497940045304485e-02,-1.575294625823588134e-03,-3.581348707209543181e-02
3.044992282164734476e+01,1.144700339962714537e+02,4.376275320892427656e-01,3.284204174700954687e-02,-1.020871971386085320e-01,-3.296061900505771816e-03
3.045001027864887533e+01,1.144699505130123640e+02,-6.072412024025942046e+00,-1.778663669233851788e-02,-2.504763960793096253e-02,1.170992738174138764e-01
3.044999893926473078e+01,1.144700120133171168e+02,1.648560651693196633e+01,-3.175903393813910708e-02,-5.155819207019914086e-02,2.150306862370496980e-02
3.044999950935381250e+01,1.144698746872578567e+02,-1.228700428180625082e+01,1.236717267646438891e-02,6.538078197598599060e-03,1.058246337500880485e-01
3.044997989867481181e+01,1.144700719311260571e+02,8.742540158138602635e+00,7.851494349409985848e-03,1.575867757366891664e-02,8.733971014197140781e-02
3.045004036746073695e+01,1.144700230934620038e+02,1.919147464011219739e+01,-1.678779896748505349e-02,-4.125141453436713228e-03,-3.229001726468829631e-02
3.045000612899677250e+01,1.144700017872029889e+02,1.317028534518276217e+01,-1.667571914850561263e-02,-1.264014753557233806e-01,-1.759493638010942509e-02
3.044997119921769624e+01,1.144700281698598445e+02,5.009376279261077869e+00,1.386636099982756221e-02,-4.039521611474936741e-02,-2.950021605540190106e-02
3.045005316431550924e+01,1.144700362783162717e+02,3.511727976889574609e+00,9.016936228816293739e-03,-2.132565512431228161e-02,-3.318039537831821845e-02
