ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999996625578147e-01,-1.456044957774802915e-04,-9.793600219098840043e+00
9.999999996963020443e-01,-1.463436056649167704e-04,-9.793600213020377865e+00
9.999999997266718621e-01,-1.470827155641159212e-04,-9.793600206911142081e+00
9.999999997540046648e-01,-1.478218254751345834e-04,-9.793600200771132691e+00
9.999999997786042094e-01,-1.485609353980299214e-04,-9.793600194600344366e+00
9.999999998007438329e-01,-1.493000453328593167e-04,-9.793600188398785988e+00
9.999999998206694496e-01,-1.500391552796803674e-04,-9.793600182166448676e+00
9.999999998386025490e-01,-1.507782652385507261e-04,-9.793600175903337757e+00
9.999999998547423052e-01,-1.515173752095283705e-04,-9.793600169609451456e+00
9.999999998692680192e-01,-1.522564851926712782e-04,-9.793600163284787996e+00
9.999999998823412284e-01,-1.529955951880377794e-04,-9.793600156929350931e+00
9.999999998941071500e-01,-1.537347051956860144e-04,-9.793600150543136706e+00
9.999999999046964572e-01,-1.544738152156745572e-04,-9.793600144126150653e+00
9.999999999142268337e-01,-1.552129252480617921e-04,-9.793600137678387441e+00
9.999999999228041947e-01,-1.559520352929063473e-04,-9.793600131199848846e+00
9.999999999305237974e-01,-1.566911453502669324e-04,-9.793600124690534869e+00
9.999999999374714621e-01,-1.574302554202023112e-04,-9.793600118150447287e+00
9.999999999437243492e-01,-1.581693655027711931e-04,-9.793600111579586098e+00
9.999999999493519587e-01,-1.589084755980325588e-04,-9.793600104977944198e+00
9.999999999544167961e-01,-1.596475857060452805e-04,-9.793600098345532246e+00
9.999999999589751498e-01,-1.603866958268683658e-04,-9.793600091682344910e+00
9.999999999630776459e-01,-1.611258059605607683e-04,-9.793600084988378640e+00
9.999999999667699146e-01,-1.618649161071815498e-04,-9.793600078263638764e+00
9.999999999700929232e-01,-1.626040262667897724e-04,-9.793600071508125282e+00
9.999999999730836420e-01,-1.633431364394445791e-04,-9.793600064721832865e+00
9.999999999757752667e-01,-1.640822466252050591e-04,-9.793600057904768619e+00
9.999999999781977733e-01,-1.648213568241304098e-04,-9.793600051056927214e+00
9.999999999803780293e-01,-1.655604670362798556e-04,-9.793600044178310426e+00
9.999999999823402375e-01,-1.662995772617124857e-04,-9.793600037268920033e+00
9.999999999841061582e-01,-1.670386875004876059e-04,-9.793600030328754258e+00
9.999999999856955535e-01,-1.677777977526644679e-04,-9.793600023357814877e+00
9.999999999871259648e-01,-1.685169080183022148e-04,-9.793600016356098337e+00
9.999999999884133794e-01,-1.692560182974602067e-04,-9.793600009323606415e+00
9.999999999895720082e-01,-1.699951285901977224e-04,-9.793600002260339110e+00
9.999999999906148407e-01,-1.707342388965739594e-04,-9.793599995166296424e+00
9.999999999915533122e-01,-1.714733492166483047e-04,-9.793599988041480131e+00
9.999999999923979699e-01,-1.722124595504799830e-04,-9.793599980885886680e+00
9.999999999931581396e-01,-1.729515698981284085e-04,-9.793599973699519623e+00
9.999999999938423700e-01,-1.736906802596528058e-04,-9.793599966482375407e+00
9.999999999944580997e-01,-1.744297906351125621e-04,-9.793599959234457586e+00
9.999999999950123231e-01,-1.751689010245669831e-04,-9.793599951955764382e+00
9.999999999955110352e-01,-1.759080114280753748e-04,-9.793599944646294020e+00
9.999999999959598984e-01,-1.766471218456971515e-04,-9.793599937306050052e+00
9.999999999963639086e-01,-1.773862322774915918e-04,-9.793599929935030701e+00
9.999999999967275066e-01,-1.781253427235180830e-04,-9.793599922533237745e+00
9.999999999970548004e-01,-1.788644531838359309e-04,-9.793599915100669406e+00
9.999999999973493425e-01,-1.796035636585045499e-04,-9.793599907637323909e+00
9.999999999976143528e-01,-1.803426741475832457e-04,-9.793599900143204806e+00
9.999999999978529397e-01,-1.810817846511313784e-04,-9.793599892618308544e+00
9.999999999980676568e-01,-1.818208951692083623e-04,-9.793599885062638677e+00
9.999999999982608356e-01,-1.825600057018735034e-04,-9.793599877476191651e+00
9.999999999984346966e-01,-1.832991162491862428e-04,-9.793599869858972795e+00
9.999999999985912380e-01,-1.840382268112058866e-04,-9.793599862210973228e+00
9.999999999987321253e-01,-1.847773373879917135e-04,-9.793599854532201832e+00
9.999999999988589128e-01,-1.855164479796032732e-04,-9.793599846822656829e+00
9.999999999989730437e-01,-1.862555585860998716e-04,-9.793599839082338221e+00
9.999999999990757393e-01,-1.869946692075408147e-04,-9.793599831311238901e+00
9.999999999991681099e-01,-1.877337798439855708e-04,-9.793599823509367752e+00
9.999999999992512656e-01,-1.884728904954934459e-04,-9.793599815676721221e+00
9.999999999993260946e-01,-1.892120011621238542e-04,-9.793599807813297531e+00
9.999999999993934852e-01,-1.899511118439361828e-04,-9.793599799919100235e+00
9.999999999994541033e-01,-1.906902225409897378e-04,-9.793599791994129333e+00
9.999999999995087263e-01,-1.914293332533439603e-04,-9.793599784038381273e+00
9.999999999995577982e-01,-1.921684439810581564e-04,-9.793599776051856054e+00
9.999999999996019850e-01,-1.929075547241917944e-04,-9.793599768034557229e+00
9.999999999996417310e-01,-1.936466654828042345e-04,-9.793599759986481246e+00
9.999999999996775912e-01,-1.943857762569547011e-04,-9.793599751907635209e+00
9.999999999997097877e-01,-1.951248870467028255e-04,-9.793599743798010238e+00
9.999999999997387645e-01,-1.958639978521078322e-04,-9.793599735657613437e+00
9.999999999997648548e-01,-1.966031086732291083e-04,-9.793599727486437700e+00
9.999999999997883915e-01,-1.973422195101260409e-04,-9.793599719284488359e+00
9.999999999998095968e-01,-1.980813303628580174e-04,-9.793599711051761858e+00
9.999999999998285816e-01,-1.988204412314844790e-04,-9.793599702788259975e+00
9.999999999998456790e-01,-1.995595521160647317e-04,-9.793599694493986263e+00
9.999999999998611111e-01,-2.002986630166581896e-04,-9.793599686168935392e+00
9.999999999998749889e-01,-2.010377739333241316e-04,-9.793599677813110915e+00
9.999999999998875344e-01,-2.017768848661220533e-04,-9.793599669426511056e+00
9.999999999998987477e-01,-2.025159958151113960e-04,-9.793599661009134039e+00
9.999999999999088507e-01,-2.032551067803513301e-04,-9.793599652560983415e+00
9.999999999999179545e-01,-2.039942177619014053e-04,-9.793599644082053857e+00
9.999999999999261702e-01,-2.047333287598209004e-04,-9.793599635572356021e+00
9.999999999999334976e-01,-2.054724397741693382e-04,-9.793599627031875698e+00
9.999999999999401590e-01,-2.062115508050059432e-04,-9.793599618460625322e+00
9.999999999999461542e-01,-2.069506618523901567e-04,-9.793599609858597788e+00
9.999999999999514833e-01,-2.076897729163813388e-04,-9.793599601225794871e+00
9.999999999999563682e-01,-2.084288839970389309e-04,-9.793599592562216571e+00
9.999999999999606981e-01,-2.091679950944222660e-04,-9.793599583867864666e+00
9.999999999999645839e-01,-2.099071062085907855e-04,-9.793599575142733826e+00
9.999999999999681366e-01,-2.106462173396037680e-04,-9.793599566386829380e+00
9.999999999999713562e-01,-2.113853284875206822e-04,-9.793599557600151329e+00
9.999999999999742428e-01,-2.121244396524008338e-04,-9.793599548782701447e+00
9.999999999999767963e-01,-2.128635508343036642e-04,-9.793599539934470855e+00
9.999999999999791278e-01,-2.136026620332885336e-04,-9.793599531055463103e+00
9.999999999999812372e-01,-2.143417732494148290e-04,-9.793599522145683522e+00
9.999999999999831246e-01,-2.150808844827418835e-04,-9.793599513205132112e+00
9.999999999999847899e-01,-2.158199957333291927e-04,-9.793599504233799991e+00
9.999999999999863443e-01,-2.165591070012360081e-04,-9.793599495231696039e+00
9.999999999999876765e-01,-2.172982182865217983e-04,-9.793599486198813153e+00
9.999999999999888978e-01,-2.180373295892459233e-04,-9.793599477135158438e+00
9.999999999999900080e-01,-2.187764409094676891e-04,-9.793599468040726563e+00
9.999999999999910072e-01,-2.195155522472465911e-04,-9.793599458915521083e+00
9.999999999999918954e-01,-2.202546636026419624e-04,-9.793599449759540221e+00
9.999999999999926725e-01,-2.209937749757131902e-04,-9.793599440572783976e+00
9.999999999999934497e-01,-2.217328863665196344e-04,-9.793599431355252349e+00
9.999999999999941158e-01,-2.224719977751207366e-04,-9.793599422106947117e+00
9.999999999999946709e-01,-2.232111092015757754e-04,-9.793599412827861173e+00
9.999999999999952260e-01,-2.239502206459442464e-04,-9.793599403518006952e+00
9.999999999999956701e-01,-2.246893321082854013e-04,-9.793599394177373796e+00
9.999999999999961142e-01,-2.254284435886587086e-04,-9.793599384805967034e+00
9.999999999999964473e-01,-2.261675550871235826e-04,-9.793599375403783114e+00
9.999999999999967804e-01,-2.269066666037393833e-04,-9.793599365970825588e+00
9.999999999999971134e-01,-2.276457781385653623e-04,-9.793599356507090903e+00
9.999999999999974465e-01,-2.283848896916610967e-04,-9.793599347012582612e+00
9.999999999999976685e-01,-2.291240012630858108e-04,-9.793599337487298939e+00
9.999999999999978906e-01,-2.298631128528990004e-04,-9.793599327931239884e+00
9.999999999999981126e-01,-2.306022244611599713e-04,-9.793599318344405447e+00
9.999999999999983347e-01,-2.313413360879281106e-04,-9.793599308726795627e+00
9.999999999999984457e-01,-2.320804477332628598e-04,-9.793599299078413978e+00
9.999999999999985567e-01,-2.328195593972235517e-04,-9.793599289399253394e+00
9.999999999999986677e-01,-2.335586710798695466e-04,-9.793599279689319204e+00
9.999999999999987788e-01,-2.342977827812603127e-04,-9.793599269948606079e+00
9.999999999999988898e-01,-2.350368945014551019e-04,-9.793599260177122900e+00
9.999999999999990008e-01,-2.357760062405134640e-04,-9.793599250374862564e+00
9.999999999999991118e-01,-2.365151179984945691e-04,-9.793599240541825068e+00
9.999999999999992228e-01,-2.372542297754579943e-04,-9.793599230678015743e+00
9.999999999999993339e-01,-2.379933415714630184e-04,-9.793599220783429260e+00
9.999999999999994449e-01,-2.387324533865690013e-04,-9.793599210858063842e+00
9.999999999999994449e-01,-2.394715652208354386e-04,-9.793599200901928370e+00
9.999999999999994449e-01,-2.402106770743215821e-04,-9.793599190915019292e+00
9.999999999999994449e-01,-2.409497889470868731e-04,-9.793599180897329504e+00
9.999999999999994449e-01,-2.416889008391907530e-04,-9.793599170848869662e+00
9.999999999999994449e-01,-2.424280127506925006e-04,-9.793599160769630885e+00
9.999999999999994449e-01,-2.431671246816515572e-04,-9.793599150659618502e+00
9.999999999999994449e-01,-2.439062366321272286e-04,-9.793599140518828960e+00
9.999999999999994449e-01,-2.446453486021789563e-04,-9.793599130347267590e+00
9.999999999999994449e-01,-2.453844605918661546e-04,-9.793599120144929060e+00
9.999999999999994449e-01,-2.461235726012481564e-04,-9.793599109911813372e+00
9.999999999999994449e-01,-2.468626846303843760e-04,-9.793599099647925854e+00
9.999999999999994449e-01,-2.476017966793340650e-04,-9.793599089353262954e+00
9.999999999999994449e-01,-2.483409087481568546e-04,-9.793599079027822896e+00
9.999999999999994449e-01,-2.490800208369118880e-04,-9.793599068671607455e+00
9.999999999999994449e-01,-2.498191329456586878e-04,-9.793599058284618408e+00
9.999999999999994449e-01,-2.505582450744565600e-04,-9.793599047866853979e+00
9.999999999999994449e-01,-2.512973572233649731e-04,-9.793599037418314168e+00
9.999999999999994449e-01,-2.520364693924431786e-04,-9.793599026938998975e+00
9.999999999999994449e-01,-2.527755815817506451e-04,-9.793599016428908399e+00
9.999999999999994449e-01,-2.535146937913467869e-04,-9.793599005888042441e+00
9.999999999999994449e-01,-2.542538060212908555e-04,-9.793598995316401101e+00
9.999999999999994449e-01,-2.549929182716423738e-04,-9.793598984713986155e+00
9.999999999999994449e-01,-2.557320305424606475e-04,-9.793598974080794051e+00
9.999999999999994449e-01,-2.564711428338050910e-04,-9.793598963416828340e+00
9.999999999999994449e-01,-2.572102551457350100e-04,-9.793598952722085471e+00
9.999999999999994449e-01,-2.579493674783099274e-04,-9.793598941996568996e+00
9.999999999999994449e-01,-2.586884798315890947e-04,-9.793598931240277139e+00
9.999999999999994449e-01,-2.594275922056318720e-04,-9.793598920453208123e+00
9.999999999999994449e-01,-2.601667046004977821e-04,-9.793598909635365501e+00
9.999999999999994449e-01,-2.609058170162461849e-04,-9.793598898786751050e+00
9.999999999999994449e-01,-2.616449294529363321e-04,-9.793598887907357664e+00
9.999999999999994449e-01,-2.623840419106276923e-04,-9.793598876997187119e+00
