odo (m/s)
9.826373075251983169e-02
-1.775361421448079791e-01
6.627015813362134578e-02
9.094174998884101135e-02
6.157254627397867192e-02
-2.574263539746374230e-02
1.788491407717004156e-01
6.812631574087356368e-02
7.547015578678911707e-02
3.230171909580429462e-02
9.640171889986137721e-02
4.207839629696129291e-02
1.254963364541380189e-01
3.354954351359525355e-01
7.624882357005707822e-02
1.771714499700734469e-01
9.505340864680508761e-02
6.434336888605801663e-02
1.062932161320119528e-02
3.884308356035913457e-02
2.558611860373380398e-01
2.425873400926899237e-01
1.365540533420146474e-01
1.459358792761211721e-03
2.807262473057257068e-01
2.936978925763117365e-02
3.974454610375105501e-02
8.165733189009946602e-02
1.411280356494438726e-01
2.710365045842871856e-01
1.749771298484379678e-01
3.216860601724607638e-01
4.160972324468126260e-01
1.440558371960167228e-01
3.303662667536217956e-01
4.433468127700280759e-01
2.253652493155016701e-01
2.169628341986296616e-01
2.754555245770277661e-01
4.012476556437245545e-01
2.772766177128252463e-01
4.341975900516221176e-01
3.683503077387021984e-01
3.032856214244316062e-01
3.319706663069488251e-01
3.266634103397594302e-01
4.660245291487232211e-01
3.195524968971276691e-01
4.326864528024467749e-01
3.043085010311319949e-01
3.539752073660488163e-01
4.171157721177206623e-01
6.495739264367565990e-01
3.282005732518719077e-01
4.311251529442550745e-01
2.172100449937259259e-01
4.456350939502471409e-01
6.211652102522507990e-01
5.045159145765830688e-01
4.012126254128540737e-01
4.275238597778937555e-01
5.380571160566837152e-01
6.021609063534508755e-01
5.677422288033490139e-01
7.152755598084892252e-01
4.891835444948993694e-01
4.801453925863488070e-01
5.868783102963626153e-01
5.791260290127560051e-01
7.068877095235257535e-01
4.141991199448807892e-01
5.018541376939988918e-01
5.780868041707443172e-01
4.183351702677196027e-01
5.434350754634573732e-01
6.035820542934130506e-01
7.528300511785959159e-01
6.902990138251221541e-01
5.392231384316068521e-01
5.177275201727734588e-01
8.065830183321347491e-01
7.921844530587249800e-01
5.584148262038689525e-01
7.772748207128870046e-01
7.691604592264043028e-01
6.901745486670741725e-01
7.938204683327301225e-01
7.958154122897113103e-01
7.204365880613092799e-01
7.702921809093462580e-01
8.994206323246415336e-01
8.550297662122844367e-01
9.177684987117403770e-01
8.431241574940702144e-01
8.472839898554203053e-01
9.499714708192680268e-01
9.479387071770384310e-01
8.839454409575343563e-01
1.008272710504698022e+00
