accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.761427025360240872e-01,-4.627090718809326667e-03,-9.789514191796918396e+00
9.745771722029098472e-01,-2.799677083219476430e-04,-9.797299209692766908e+00
9.856451291517916991e-01,-8.551690392846615293e-03,-9.787869447606601270e+00
9.909520532991982211e-01,6.701011342683347183e-04,-9.799250659750491366e+00
9.903925033782688958e-01,4.135820138052360463e-05,-9.792609265577924660e+00
9.889121223229558888e-01,-3.811078779968481590e-03,-9.785961452623299195e+00
9.844542817050782046e-01,-6.735353226757809057e-04,-9.800075154539204192e+00
9.834448016311508889e-01,4.840179097512477269e-03,-9.787134264643629677e+00
9.867460628466473427e-01,-5.183513395804239914e-03,-9.794538073843215287e+00
9.984567933469650214e-01,-2.527370645081939392e-03,-9.793503276723184214e+00
9.954687446352810110e-01,4.661902239074632373e-03,-9.793281306871557845e+00
9.852175540486929339e-01,1.161567724195646141e-02,-9.801510219585756190e+00
9.969458858267692403e-01,-3.877343625140403528e-03,-9.798727066787364492e+00
1.002524989207721484e+00,2.769914111551407491e-03,-9.796924112744493485e+00
9.958199982107083237e-01,-2.317471729923161665e-04,-9.790777331311341314e+00
9.974775498541561536e-01,-2.067808678231059828e-03,-9.792091216631607864e+00
9.959653786161619671e-01,-4.727656423047672633e-03,-9.797167660526703514e+00
9.995975946900079734e-01,5.367303721411054510e-03,-9.790418412999983389e+00
9.955272296137517296e-01,1.153921073447758102e-03,-9.793038234171206113e+00
9.983838510791039900e-01,3.203669162566701988e-03,-9.793247816042978116e+00
1.000029096086163083e+00,3.254376256685808256e-03,-9.796805534373046243e+00
9.931846183682970786e-01,-5.914206368229478136e-03,-9.793336239084352357e+00
9.968520951498744953e-01,-2.154130791595661610e-03,-9.793535142001287497e+00
9.964691994465665337e-01,-3.353017507024824706e-03,-9.801217925124367625e+00
9.972160755942212074e-01,-8.204557736684383110e-03,-9.791470631661498558e+00
9.967221591656777457e-01,4.867724608942832279e-03,-9.789145617533378640e+00
1.007530460388561755e+00,8.529872530771531736e-03,-9.787765657963541699e+00
9.928785137647313519e-01,1.167756208255154443e-02,-9.790784404628334769e+00
9.962250750068043503e-01,-2.850056948558575554e-03,-9.796779086998013142e+00
9.981594513337513908e-01,-1.741647141287585611e-03,-9.786745699560457368e+00
9.946781206656756247e-01,-5.816078378375330767e-03,-9.795431575367986810e+00
9.959354967614153509e-01,5.901148654330034757e-03,-9.787867644039595305e+00
9.927768731538559877e-01,-2.296054582541511729e-04,-9.786410070440831888e+00
