accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.546254772311208007e-03,-3.435395498242552626e-03,-9.792972323279451885e+00
9.166326878437753775e-03,-2.576739732846835933e-03,-9.791130162327670305e+00
1.929890919561417541e-03,-1.180617735747145191e-03,-9.789700045082506463e+00
8.500450800554480019e-03,-6.113202309718593526e-03,-9.790914188693355058e+00
1.051645413440278030e-02,-1.045832300007133037e-02,-9.794439825292659663e+00
6.426994553789551869e-04,5.126926901311697985e-04,-9.800193691483178426e+00
3.664549560840608348e-03,-1.669077623310489525e-03,-9.781464418885130740e+00
-1.763139342983385338e-03,-2.097644988175921370e-04,-9.795607169305565520e+00
3.489897910694490573e-04,-1.014273116213251086e-02,-9.803846838173964073e+00
-6.592707736481266331e-03,1.468316289330531431e-03,-9.793772209279644869e+00
-3.219252153108312191e-03,-3.040086613951121283e-03,-9.804712817783570955e+00
3.989654095887544029e-03,8.875366529715504951e-04,-9.793864873149692230e+00
1.939079716647161555e-03,6.758243128722120352e-03,-9.792890575257722219e+00
-3.160025415005104834e-03,-6.565670870457696170e-04,-9.800512497324501027e+00
1.214253518449599865e-03,-1.584004293488098722e-02,-9.792864982776457339e+00
-1.811552034702495996e-03,-4.296050215224741717e-03,-9.790808694552048053e+00
1.438458665885667016e-03,-3.654479693798139139e-03,-9.798341465908746883e+00
-5.352112096247142433e-04,4.945107676196187386e-03,-9.791425137291881242e+00
-3.171221783060412195e-03,6.172595371810981647e-03,-9.791588140626851455e+00
-6.716183465360105187e-03,2.320010243433278264e-04,-9.796102543500474269e+00
2.057496447982975173e-03,-4.241065258345280524e-03,-9.784127891424363455e+00
-6.097538115730965179e-03,5.833554727205896972e-04,-9.795250104387381640e+00
2.230413632448767719e-05,-1.451644515686794333e-02,-9.801539420654629353e+00
5.929246248398496212e-03,2.624238405672929368e-03,-9.784121095320770678e+00
-2.398918877361049147e-03,-7.133631054756322393e-03,-9.797354904566750733e+00
2.759072344924915019e-03,-5.694866712372903539e-03,-9.778773236332664709e+00
2.905987596552838011e-03,1.312243704098748969e-03,-9.795732927287208014e+00
5.051691802117689841e-04,-3.566960278020949240e-03,-9.791012122989865674e+00
1.236866221246256219e-02,5.948009753892294707e-03,-9.789798960341485667e+00
4.931250821171444081e-03,-5.889578207461837987e-03,-9.787510480423573966e+00
-1.189343250798247228e-03,-4.067088938106667821e-03,-9.790880517441843622e+00
1.606565626057678258e-03,4.812858731204303422e-03,-9.788793097311589975e+00
1.216024787896876442e-03,9.561089132654660740e-04,-9.786649132355192293e+00
-8.780444811411585587e-03,-2.503475858883959411e-03,-9.796216494125165042e+00
2.001976414841172627e-03,-3.806961174224650531e-03,-9.783871827681672073e+00
8.176041557996205009e-03,-7.883200394437399339e-03,-9.795640091468822419e+00
5.945581404137208203e-03,-3.265721846443647887e-03,-9.793104053154152666e+00
-1.133436137654900535e-03,-1.277176767482624204e-03,-9.792776701233790959e+00
-7.413753780367437693e-03,-3.045524664853250553e-03,-9.793501472807948360e+00
8.100466219220064587e-03,3.334844303641816988e-03,-9.800307665797623358e+00
3.897768545769981097e-03,-3.132656865516469415e-03,-9.794309445141379911e+00
-4.965613913909224138e-03,-8.595373991126267765e-03,-9.792843819728819454e+00
-4.847122811466824006e-03,-7.989633140116747523e-03,-9.789924886712025653e+00
1.273449519318392825e-03,-5.172685874378564128e-03,-9.789794794860537053e+00
1.898916012142639383e-03,3.632504960171008615e-03,-9.788230514760888568e+00
4.330527919790121485e-03,-7.467741415252127785e-03,-9.797122137655392748e+00
2.217950509797176912e-03,-2.759046520934080836e-03,-9.800909935390000882e+00
-8.089781512473635458e-03,-9.005136385005377362e-04,-9.792697142937464960e+00
-5.760536687055534122e-03,6.362820264944942655e-03,-9.799356066972103818e+00
-6.187862896671921095e-04,-6.186039307810801968e-03,-9.793785589004519565e+00
-5.441266442121007931e-04,-2.561843358164654465e-03,-9.789853972182353203e+00
1.368181610022854927e-03,1.047925003862915094e-03,-9.790348124781239392e+00
-4.526359541825314414e-03,7.164346747831090712e-03,-9.801239833145999114e+00
1.113955759595662001e-03,-2.468374151819275643e-03,-9.781995599938294816e+00
-3.369237928649708967e-03,-1.886445235482155959e-03,-9.802437957204462649e+00
2.155446480871374068e-03,4.914567865971533091e-03,-9.795349671737101360e+00
1.319271998570589743e-02,-1.927878944927552711e-03,-9.791400590987153763e+00
2.858991639807934894e-03,-1.724119543386460479e-03,-9.793559219951063710e+00
1.222212242794670431e-02,-3.085632277303301460e-03,-9.791491931939619420e+00
-2.241066109275351680e-03,-6.015735680297108062e-03,-9.792629846274492067e+00
3.517993680708791492e-03,3.771081633733389463e-03,-9.795204162087509658e+00
2.238734723714136832e-03,1.624681975612815793e-03,-9.797882622561486343e+00
-3.925540047907874648e-03,1.675897846246972430e-03,-9.791119470727412732e+00
8.566697768452405728e-03,-4.522183243213412016e-03,-9.801352201037005329e+00
-9.112342682331170840e-05,3.918682692692625202e-03,-9.792110050027424961e+00
-1.164296138377392785e-02,1.160026000062200011e-03,-9.787955764107225676e+00
1.210074564585214302e-03,1.277445735097253567e-03,-9.792078746333455541e+00
-6.263664197913770826e-03,-7.351806719467930337e-03,-9.797233379371649065e+00
-5.200026286841881798e-03,-2.999792639822816513e-03,-9.797709232816913527e+00
1.025903694058556692e-02,8.712518386325893410e-04,-9.796419330243939072e+00
-3.112331651278908706e-03,-1.872049986120010497e-03,-9.789944944208659905e+00
1.881279546736035809e-03,-6.447576616459175375e-03,-9.799418575110555807e+00
3.944602889578039339e-04,-2.708297997447333197e-03,-9.785653557389293766e+00
1.257325647319161577e-02,2.977553821522465043e-04,-9.788289546283669651e+00
-6.766857136764006624e-03,-8.050659820412264106e-03,-9.785696560553040158e+00
-5.151422770784857066e-03,4.518216398885636573e-03,-9.797649094392051339e+00
-4.036632087241836218e-03,-5.205478011498195119e-03,-9.794714303104049336e+00
2.103747705640498285e-03,-5.178638630172202129e-04,-9.787501849430194412e+00
5.203056682337164375e-03,9.563729476651726749e-03,-9.788720476767958090e+00
7.971811111540709482e-03,-3.176436057754358951e-03,-9.793894315242416937e+00
9.456832258498699961e-03,2.334172936458097508e-03,-9.789906997392536780e+00
-2.882634853616249104e-03,-5.070378347043933906e-03,-9.794681388422452173e+00
-8.470421887856144187e-04,-4.869609302280509221e-03,-9.791262055987665747e+00
-3.019118126169798022e-03,-9.564216768853797202e-04,-9.786256314991927496e+00
-6.947681361908949679e-03,-3.525260765246423199e-03,-9.783200515846752765e+00
1.946544488582763795e-03,-8.482997788495936012e-03,-9.787480574870258465e+00
-5.918600610551954470e-04,2.163606160842826247e-04,-9.782469398337687139e+00
2.051695051984363076e-03,5.757612826058134715e-05,-9.792613445625113044e+00
-6.342930428262365770e-03,2.082172957589040370e-03,-9.790496046837581900e+00
8.281800620558114195e-04,1.016173684132946724e-02,-9.790884077970602561e+00
-6.516564916813114873e-03,2.008691877241231862e-03,-9.797186234169792840e+00
-5.916036563028671813e-03,-2.374058452247384144e-03,-9.785488283099441631e+00
-4.929308351051832869e-03,-1.580322609093691823e-03,-9.796092776842332484e+00
-7.482945892299024994e-03,-3.516664537102957670e-03,-9.787536709625539899e+00
3.205175638397257578e-04,-8.126065386637132057e-03,-9.791584702374146687e+00
-5.794508517862142355e-03,-1.287214157351299158e-03,-9.790616034856244099e+00
-6.426861207056116089e-05,1.758547075637760223e-03,-9.793077188862472582e+00
4.898072707365027777e-05,1.133577580027435305e-02,-9.797772169659515029e+00
6.869463240520445706e-03,-4.049000543460069129e-03,-9.801722748109986227e+00
-4.552439191744236946e-03,-3.103916171732826711e-04,-9.792410180165743938e+00
-2.989181368545345760e-03,-6.294566366732029863e-03,-9.792560081695834029e+00
-7.341535089288126967e-03,7.106550501784360263e-03,-9.785875008592755719e+00
6.859747817586691297e-03,-1.158005618184232421e-02,-9.795123439738457449e+00
-1.992073004680690752e-03,-1.360124086493616838e-02,-9.792496185378698925e+00
-2.573269632279182994e-03,-7.630617721972448100e-03,-9.798573581074567329e+00
-1.240118715981647184e-02,-2.668854592741039863e-03,-9.799563017858519132e+00
-6.827082526353854541e-04,-7.020564384083353635e-03,-9.793972605609264193e+00
-1.577280173205895504e-03,-2.651353395965142575e-03,-9.792957247900240247e+00
1.913451145934039850e-03,8.883899607959487230e-04,-9.783838342382148667e+00
-1.008302337027262158e-02,3.451492342458620938e-03,-9.783006031271229475e+00
-3.191236239833483007e-03,7.577878070394399208e-03,-9.795957202918740947e+00
-4.922881542875776929e-03,-5.713738395490658125e-04,-9.793733308534399384e+00
-3.610610010526826147e-03,-2.781777216432726810e-03,-9.793705811023704300e+00
-8.305103551082220967e-03,-2.056352993411504973e-03,-9.792301346538611284e+00
1.584448971458948027e-03,5.116040737217354521e-04,-9.791036279820442445e+00
-2.661884803189655622e-03,1.099236927248753437e-03,-9.792072225728576385e+00
6.398853162046155493e-03,5.127458685295264648e-03,-9.786563861007261167e+00
-4.480555739444599950e-03,-1.177438250548778868e-02,-9.791112335291588309e+00
1.165262136453147526e-04,-6.421908404759950860e-03,-9.798324745433484750e+00
2.607159906541051814e-03,-1.543973236521921019e-02,-9.797242339004087697e+00
2.341728998442436807e-04,5.966074959743643095e-05,-9.791228725148155121e+00
7.592210332331157663e-03,-3.213881767046167931e-03,-9.791927640170294822e+00
-3.024266254812671677e-03,1.778495951588303110e-03,-9.798233292278512252e+00
2.850949251064867872e-03,4.775912565018018696e-03,-9.791434871793581962e+00
6.456467894073488444e-03,9.730448440723514589e-04,-9.795314667392261754e+00
4.823467283200649248e-03,-1.294222420471849433e-04,-9.796600973496079945e+00
7.293091269057426322e-03,2.034819236999901686e-03,-9.790978219703601937e+00
-1.530780947385499725e-03,-1.304314903899264242e-03,-9.797256843989162078e+00
9.146864812931000503e-04,-1.827599285483452480e-03,-9.776817161925887234e+00
4.716463183761664471e-03,2.537352986524527530e-04,-9.793590874247950495e+00
1.080693233466256719e-03,-8.952908049572926366e-03,-9.801232223382699615e+00
3.403787439602197224e-03,-2.888948582727719934e-03,-9.797276599338585967e+00
7.802853455739495840e-03,-1.141824123265622326e-02,-9.789753818891826498e+00
-3.253255505143262975e-04,-4.536943273614084393e-03,-9.795243739276800810e+00
3.271452015714859424e-04,-6.710810413410966263e-03,-9.787620737653714542e+00
