gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-9.347536294909566945e-02,1.858482280551826404e-02,-1.034611103455508954e-02
-1.630025326538792063e-02,8.991154930522506084e-02,-4.780814042089857191e-02
8.618290302068398745e-03,1.684235483028991356e-02,-5.273493211499699629e-02
2.020871884928846646e-02,2.018221621814915369e-04,-2.524441180673235585e-02
3.979807490138246445e-02,-6.447917689372899275e-02,-5.301497669429304505e-02
-3.641667472520643267e-02,8.877841498341960957e-02,1.058796101058373171e-02
3.865177074448933325e-02,-4.664461284364169319e-02,3.075253289608240181e-02
8.231372560106364755e-02,4.334252594174322487e-02,1.075798584548715714e-01
-1.512939895489867972e-02,3.243845984979680519e-02,7.857183533157803546e-02
1.356889475747918329e-02,-2.520178466747308513e-02,-5.450301553461382037e-03
-1.420293449317184577e-03,-4.932399896443124404e-02,4.265962190822928518e-02
-4.090311170038727490e-02,2.891283268401068085e-02,9.212901388763208160e-03
2.817975941353450739e-02,-5.341715413167022475e-02,-3.543385236998201904e-02
-5.895502929751963300e-03,-1.248214451030959377e-01,6.575501438446509916e-02
-5.039056890340404792e-03,-1.951826959817016052e-03,-2.657767869990567550e-02
1.359531796715523523e-02,-4.287959686097246592e-02,2.009272116885344253e-02
5.940357539248779239e-02,9.458755731671148262e-03,-5.639262531302813297e-02
3.420943351927156761e-02,-3.538446628084990914e-02,9.907853849346264646e-03
6.011654598274457362e-02,4.174840105155877036e-03,2.071843753537879959e-03
-3.409980174579141377e-02,3.994156647282951639e-03,-1.648587948950599319e-02
5.059160894084346882e-02,-3.418648087989693916e-03,-3.818305027964050483e-03
7.490125467234614101e-03,4.267244393545795850e-02,-2.490264715727846193e-03
-5.586551443040810305e-02,-2.079051040184116267e-02,5.800872858519408228e-04
1.661547402719193434e-02,2.870798834604919303e-02,-1.490740233450165049e-02
-1.577721806667882823e-02,7.067032049139318917e-04,-5.372958264916877918e-02
-2.528809530110850273e-02,-6.262847499872657708e-02,-1.426267008327174353e-02
-1.325054049851803924e-02,1.921574346342763348e-02,-1.373148649908706095e-02
1.845012379603245059e-02,-6.270062855985555732e-03,1.827261288699970343e-02
-5.918284931645798053e-02,-8.574388667544946552e-02,2.364745409842076290e-02
