ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.479805657689679463e-03,-9.793566416561434451e+00
0.000000000000000000e+00,-1.479805736835018617e-03,-9.793566417986168560e+00
0.000000000000000000e+00,-1.479805815980355819e-03,-9.793566419410900892e+00
0.000000000000000000e+00,-1.479805895125691937e-03,-9.793566420835633224e+00
0.000000000000000000e+00,-1.479805974271026321e-03,-9.793566422260365556e+00
0.000000000000000000e+00,-1.479806053416359620e-03,-9.793566423685097888e+00
0.000000000000000000e+00,-1.479806132561690751e-03,-9.793566425109830220e+00
0.000000000000000000e+00,-1.479806211707021014e-03,-9.793566426534562552e+00
0.000000000000000000e+00,-1.479806290852349326e-03,-9.793566427959296661e+00
0.000000000000000000e+00,-1.479806369997676554e-03,-9.793566429384028993e+00
0.000000000000000000e+00,-1.479806449143001830e-03,-9.793566430808761325e+00
0.000000000000000000e+00,-1.479806528288326022e-03,-9.793566432233495433e+00
0.000000000000000000e+00,-1.479806607433648696e-03,-9.793566433658227766e+00
0.000000000000000000e+00,-1.479806686578969853e-03,-9.793566435082960098e+00
0.000000000000000000e+00,-1.479806765724289274e-03,-9.793566436507692430e+00
0.000000000000000000e+00,-1.479806844869607611e-03,-9.793566437932424762e+00
0.000000000000000000e+00,-1.479806924014923997e-03,-9.793566439357158870e+00
0.000000000000000000e+00,-1.479807003160239299e-03,-9.793566440781892979e+00
0.000000000000000000e+00,-1.479807082305552865e-03,-9.793566442206625311e+00
0.000000000000000000e+00,-1.479807161450864914e-03,-9.793566443631359419e+00
0.000000000000000000e+00,-1.479807240596175879e-03,-9.793566445056091752e+00
0.000000000000000000e+00,-1.479807319741484675e-03,-9.793566446480827636e+00
0.000000000000000000e+00,-1.479807398886792387e-03,-9.793566447905561745e+00
0.000000000000000000e+00,-1.479807478032098798e-03,-9.793566449330294077e+00
0.000000000000000000e+00,-1.479807557177403258e-03,-9.793566450755028185e+00
0.000000000000000000e+00,-1.479807636322706416e-03,-9.793566452179760518e+00
0.000000000000000000e+00,-1.479807715468008491e-03,-9.793566453604494626e+00
0.000000000000000000e+00,-1.479807794613308180e-03,-9.793566455029228734e+00
0.000000000000000000e+00,-1.479807873758607218e-03,-9.793566456453962843e+00
0.000000000000000000e+00,-1.479807952903904522e-03,-9.793566457878695175e+00
0.000000000000000000e+00,-1.479808032049200308e-03,-9.793566459303429284e+00
0.000000000000000000e+00,-1.479808111194494576e-03,-9.793566460728161616e+00
0.000000000000000000e+00,-1.479808190339787326e-03,-9.793566462152895724e+00
0.000000000000000000e+00,-1.479808269485078558e-03,-9.793566463577629833e+00
0.000000000000000000e+00,-1.479808348630368272e-03,-9.793566465002363941e+00
0.000000000000000000e+00,-1.479808427775656902e-03,-9.793566466427098050e+00
0.000000000000000000e+00,-1.479808506920943147e-03,-9.793566467851830382e+00
0.000000000000000000e+00,-1.479808586066228959e-03,-9.793566469276568043e+00
0.000000000000000000e+00,-1.479808665211512818e-03,-9.793566470701302151e+00
0.000000000000000000e+00,-1.479808744356794943e-03,-9.793566472126038036e+00
0.000000000000000000e+00,-1.479808823502075984e-03,-9.793566473550772145e+00
0.000000000000000000e+00,-1.479808902647355290e-03,-9.793566474975506253e+00
0.000000000000000000e+00,-1.479808981792633295e-03,-9.793566476400238585e+00
0.000000000000000000e+00,-1.479809060937909565e-03,-9.793566477824972694e+00
0.000000000000000000e+00,-1.479809140083184751e-03,-9.793566479249708578e+00
0.000000000000000000e+00,-1.479809219228457986e-03,-9.793566480674442687e+00
0.000000000000000000e+00,-1.479809298373729485e-03,-9.793566482099178572e+00
0.000000000000000000e+00,-1.479809377519000118e-03,-9.793566483523910904e+00
0.000000000000000000e+00,-1.479809456664269232e-03,-9.793566484948646789e+00
0.000000000000000000e+00,-1.479809535809536829e-03,-9.793566486373380897e+00
0.000000000000000000e+00,-1.479809614954802907e-03,-9.793566487798118558e+00
0.000000000000000000e+00,-1.479809694100067251e-03,-9.793566489222852667e+00
0.000000000000000000e+00,-1.479809773245330078e-03,-9.793566490647586775e+00
0.000000000000000000e+00,-1.479809852390591603e-03,-9.793566492072320884e+00
0.000000000000000000e+00,-1.479809931535852044e-03,-9.793566493497056769e+00
0.000000000000000000e+00,-1.479810010681110316e-03,-9.793566494921790877e+00
0.000000000000000000e+00,-1.479810089826367071e-03,-9.793566496346526762e+00
0.000000000000000000e+00,-1.479810168971622958e-03,-9.793566497771260870e+00
0.000000000000000000e+00,-1.479810248116876894e-03,-9.793566499195998531e+00
0.000000000000000000e+00,-1.479810327262129528e-03,-9.793566500620732640e+00
0.000000000000000000e+00,-1.479810406407380862e-03,-9.793566502045466748e+00
0.000000000000000000e+00,-1.479810485552630461e-03,-9.793566503470202633e+00
0.000000000000000000e+00,-1.479810564697878108e-03,-9.793566504894940294e+00
0.000000000000000000e+00,-1.479810643843124888e-03,-9.793566506319674403e+00
0.000000000000000000e+00,-1.479810722988370150e-03,-9.793566507744408511e+00
0.000000000000000000e+00,-1.479810802133613677e-03,-9.793566509169146173e+00
0.000000000000000000e+00,-1.479810881278855903e-03,-9.793566510593882057e+00
0.000000000000000000e+00,-1.479810960424096612e-03,-9.793566512018616166e+00
0.000000000000000000e+00,-1.479811039569335369e-03,-9.793566513443353827e+00
0.000000000000000000e+00,-1.479811118714573692e-03,-9.793566514868086159e+00
0.000000000000000000e+00,-1.479811197859809847e-03,-9.793566516292823820e+00
0.000000000000000000e+00,-1.479811277005044483e-03,-9.793566517717559705e+00
0.000000000000000000e+00,-1.479811356150277819e-03,-9.793566519142293814e+00
0.000000000000000000e+00,-1.479811435295509204e-03,-9.793566520567033251e+00
0.000000000000000000e+00,-1.479811514440739720e-03,-9.793566521991769136e+00
0.000000000000000000e+00,-1.479811593585968069e-03,-9.793566523416503244e+00
0.000000000000000000e+00,-1.479811672731195550e-03,-9.793566524841240906e+00
0.000000000000000000e+00,-1.479811751876421513e-03,-9.793566526265975014e+00
0.000000000000000000e+00,-1.479811831021645742e-03,-9.793566527690712675e+00
0.000000000000000000e+00,-1.479811910166868669e-03,-9.793566529115448560e+00
0.000000000000000000e+00,-1.479811989312089862e-03,-9.793566530540184445e+00
0.000000000000000000e+00,-1.479812068457309754e-03,-9.793566531964920330e+00
0.000000000000000000e+00,-1.479812147602527911e-03,-9.793566533389657991e+00
0.000000000000000000e+00,-1.479812226747744984e-03,-9.793566534814393876e+00
