gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.044438247462895930e+01,1.144723477447437006e+02,1.241805806474778784e+00,-1.995903236359647082e+01,5.760989785461346352e-02,1.123204052033759982e-02
3.044422663868750334e+01,1.144724433781357646e+02,9.530792603436134769e+00,-1.993384127785068216e+01,6.317202678051618558e-02,-6.150565376763691972e-02
3.044398069778556959e+01,1.144723015758010831e+02,-1.577033415676537320e+00,-1.992016198445026731e+01,3.361961309570520029e-02,-9.589661410261199337e-03
3.044374223217944930e+01,1.144723691963848893e+02,-3.412925837909938753e+00,-1.994893928292324503e+01,-5.182261073408912094e-02,-6.186610327935259529e-02
3.044363053412657649e+01,1.144723561579711770e+02,-1.182740462778876234e-01,-1.925332810997980815e+01,4.892312591768350316e+00,1.154467297873350978e-02
3.044348467846727502e+01,1.144724096248186243e+02,-1.123397274611052410e+01,-1.072505198612349453e+01,1.683863961048681546e+01,-8.168470635559844928e-02
3.044343351290298116e+01,1.144728282905343946e+02,-3.503315729558943659e+00,5.899355153036342614e+00,1.899668949129264917e+01,2.290937018029591890e-02
3.044356634816231377e+01,1.144728680678048107e+02,1.556632128517784253e+01,1.457169959101031864e+01,1.352636342928990487e+01,-1.555169447013527752e-02
3.044367776471067089e+01,1.144729862648339207e+02,-8.811432408558016460e-01,1.794192267879184399e+01,8.546533433705688410e+00,-3.124499225598020499e-02
3.044383912774269518e+01,1.144730063615990758e+02,-3.822431776611292520e+00,1.918433472764398218e+01,5.171962250105439196e+00,9.693583395310932660e-02
3.044404652621024354e+01,1.144731432017321708e+02,1.006591343652586801e+01,1.963839482309926510e+01,3.045200594053137699e+00,-1.990222804612456348e-02
3.044428231105060334e+01,1.144730209108156345e+02,-5.321600693332609211e+00,1.982263766310383346e+01,1.811917108758581252e+00,-1.291349269957359561e-02
3.044439222783421428e+01,1.144731176094661720e+02,2.410871560240835931e-01,1.990230445757034516e+01,1.011420376209791527e+00,1.232641879803742929e-01
3.044459906400285476e+01,1.144731132838508927e+02,-4.827893838296157369e+00,1.992259894537596665e+01,6.945352293659207144e-01,2.887160030395124685e-02
3.044475788616768597e+01,1.144731025318579469e+02,-2.733824176728691491e+00,1.985644242839370932e+01,4.319442691229237741e-01,2.457192189056923992e-02
3.044500091284937326e+01,1.144731945453562219e+02,-9.050998390258017778e+00,1.984785609716268340e+01,2.466130407750594666e-01,5.503556519339651738e-03
3.044523274232640375e+01,1.144731080903561349e+02,-5.056365812781644209e+00,1.989027932363598339e+01,1.760910746766329305e-01,-5.454944603953897769e-02
3.044528616602020321e+01,1.144731575201335119e+02,-1.099013754314118430e+01,1.991796192581844238e+01,3.551256967314828095e-03,7.658830384229559085e-02
3.044547556227354335e+01,1.144731971775077000e+02,-3.971458271586244315e+00,1.992005789234331203e+01,-2.414471353843206103e-03,-4.038107028573795221e-02
3.044562957839789163e+01,1.144731458927172127e+02,-4.740904628165360180e+00,1.994147962862860268e+01,3.011684794298261081e-02,-2.214522830377440091e-02
