gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.002438735151079996e+01,-4.482471662565920556e-02,-7.698987391280043280e-02
3.045001805304701037e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.011117453507308284e+01,-1.657641920825750348e-02,8.882416810094355061e-03
3.045003616185815787e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.010486528058473255e+01,7.113267411598235557e-02,-5.126564568375361220e-04
3.045005434886472528e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.024221597551288099e+01,3.946202388099082081e-02,-9.040685419158847602e-02
3.045007262188798691e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.026390758288312455e+01,1.787283347889949067e-02,8.255048965165196970e-03
3.045009098365507683e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.042865507291980620e+01,3.755036653503877192e-02,4.580308739025269055e-02
3.045010943511687884e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.052092749669450811e+01,-2.935531812790761683e-03,5.532905498973812730e-02
3.045012797660493931e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.071912974250925998e+01,-1.292997446591519217e-02,2.335880654397675879e-02
3.045014660823487063e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.074494073561865903e+01,9.753860318837032084e-02,7.613403798721248006e-02
3.045016533004697834e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.078008945294219600e+01,-4.294530918157520721e-02,1.571460653519988690e-02
3.045018414205531698e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.098452084538536155e+01,2.851255919824864649e-02,-7.400347416515488941e-02
3.045020304426478575e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.096693888653778615e+01,-1.375746151372759379e-02,3.023455924789019214e-02
3.045022203667709704e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.107142087280361764e+01,-4.047178896172984146e-03,-2.238258355384203924e-02
3.045024111929283706e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.125546227180545600e+01,6.129093914730681519e-02,-6.324572095081182344e-02
3.045026029211221541e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.125807455008916236e+01,2.150652531088645403e-02,4.294089430937442046e-03
3.045027955513531026e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.140365841575616912e+01,-3.706980255658454820e-02,3.906494256199005699e-02
3.045029890836213937e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.145301499031676684e+01,6.281442863126784903e-02,-2.556806392674181375e-02
3.045031835179271695e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.156950044579046377e+01,6.305467152842736400e-02,-6.341026556928888724e-02
3.045033788542703945e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.176893429780719558e+01,-2.645341021597327757e-02,2.880616443367448043e-02
3.045035750926510332e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.176983064170874016e+01,-3.800447756870186516e-02,-2.638139459606894492e-03
3.045037722330691921e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.192841255296412939e+01,8.973065954313722004e-02,-3.589744929030637410e-02
3.045039702755248356e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.205062919082620354e+01,5.273748554198203625e-02,-5.195551882207974370e-02
3.045041692200178929e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.201165376007061880e+01,6.652750192005197141e-03,-6.355967045776798885e-02
3.045043690665483993e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.222868080695335280e+01,-1.551444927188056497e-03,3.650402813271943353e-02
3.045045698151163549e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.235376151062068217e+01,-1.563271680398027261e-02,8.420934488270037654e-02
3.045047714657217242e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.238419729930652835e+01,-7.195083011148303842e-02,5.524224912394137821e-02
3.045049740183645071e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.252310597761540834e+01,6.541426523217794275e-02,6.115872025964637360e-02
3.045051774730447391e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.267752003131207772e+01,7.017711944049509487e-02,1.874952273493776106e-02
3.045053818297623494e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.265106497863673596e+01,3.956464919630080235e-02,5.961289344998473017e-02
3.045055870885173022e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.282532905331541784e+01,-1.515178608818475853e-02,5.965299143492399248e-04
3.045057932493097042e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.286415339531079738e+01,-1.916572010254564626e-02,-5.561521625023536919e-02
3.045060003121394487e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.311964318986317579e+01,-3.560185016699201482e-02,1.236604252610911704e-02
3.045062082770065714e+01,1.144699999999999989e+02,0.000000000000000000e+00,2.313940407132074739e+01,-1.720910484812909064e-02,2.819326079928078516e-02
