gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.278538907457936663e-02,3.401910104464961337e-02,9.769397994186523881e-03
-1.372500995692412656e-02,-4.799714928826876587e-02,-2.327643554288234828e-02
4.094463243899888749e-02,1.978437639453622249e-02,-2.518703770630757038e-02
-6.937796460229722628e-02,6.476174850599084563e-03,-7.667115741350785836e-03
3.585093845199003454e-02,-4.380212086450617145e-03,-2.345558619780679921e-02
-4.619147066412422620e-02,6.153254068031054069e-02,2.868493919585271903e-02
3.903720265276380830e-02,5.975697114594290954e-02,6.142832639565030950e-02
-5.825629495545854054e-03,2.834361266128766765e-02,1.173286670878134208e-01
3.973289906466726668e-02,2.259173946835161401e-02,8.290764979918878452e-02
3.374656039014232306e-02,4.783071055066657334e-02,-4.136001240910540389e-02
3.582675640762379016e-02,2.635356004338129318e-02,1.122090787358829243e-02
-2.920946079698945319e-02,-1.840949628139361763e-02,5.126145062328690133e-02
-3.616989627987816924e-02,2.139714989365317996e-03,1.856942845620093013e-02
3.202752249533331614e-03,8.033587342931919340e-02,-9.697646556060723899e-02
2.086220618679424793e-02,3.362542442717177810e-02,4.149046820213042608e-02
4.741427812046002110e-02,-2.971520187992053932e-02,2.069081348226858505e-02
-3.261526758026121048e-02,-6.011300384820723181e-02,-9.578394602333917610e-03
2.956539902037846543e-02,6.383278692038422963e-02,3.519210278975681838e-02
-2.246027429498550013e-02,3.693158477409035773e-02,-2.879037369072955446e-02
1.495070939450078400e-02,-9.706856744361919143e-03,1.507831489327729479e-02
1.230528324303937007e-02,-2.774392650958600048e-02,5.544333479393863395e-02
-5.637859593660343727e-02,2.526757456413666891e-02,3.697282684116167534e-02
-4.384654314005580894e-02,-4.009514765799437191e-02,-8.329397772794409904e-02
-1.731309149429477445e-02,-1.318141557500991483e-02,3.154643319492677483e-02
-6.979052534713478528e-02,6.308185714020428381e-02,9.302847800446351068e-03
8.500976801519352644e-02,-2.682851380704838300e-03,-8.074579047751412331e-03
3.557139434857351651e-02,2.437382073888042650e-02,5.007179052831267629e-02
1.374461470147207882e-02,-4.744506520143821487e-02,-5.268932417416798131e-02
1.556784617912328715e-02,-6.073392370263533402e-02,2.361508115422477488e-02
2.144317891939549400e-02,-1.770702823885695470e-02,3.423745362678495135e-02
4.148101030344100021e-02,6.218880013504319432e-02,8.218572246555734540e-02
-5.347152484660414040e-02,-6.629493647589011253e-03,1.565183808216622646e-02
3.643061918988178046e-03,-4.143177158735234650e-03,2.120592943464135252e-02
-1.639853422494184530e-03,-1.867332456123984782e-02,-9.220992207729290270e-04
2.578069603755203665e-02,-1.241273933144599641e-02,2.169745515263968652e-02
6.303738606003797540e-02,-2.534178655373684266e-02,8.439337041361669178e-03
4.398127573358156378e-02,-5.654525405775685798e-02,3.339084293536799986e-04
-6.190503529092250892e-03,-2.141378848383618597e-02,-6.161998418698499264e-02
-7.865605203350653496e-02,2.876418536076314272e-02,-8.261359585516535320e-02
-1.846658193090768355e-02,-4.087090944993741759e-02,-4.672917612426611550e-02
5.777365466990199566e-03,1.145954076752185233e-02,2.296835563248306178e-02
