accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-8.191084855779540499e-03,4.160381282879136236e-03,-9.790180974265769720e+00
-6.085402319284443674e-03,2.088672091537630959e-03,-9.791168256200519338e+00
2.191540295754717659e-03,-3.522113759813596048e-03,-9.795254527516839005e+00
-3.461323582178147795e-03,2.934014256974558474e-04,-9.787854531199206676e+00
1.033652028698474942e-03,-1.289550354486519983e-03,-9.790675490837958961e+00
-2.928974053011960260e-03,2.782753334405017355e-03,-9.787462164692406930e+00
-4.813422635020857439e-03,-4.523889231012739008e-03,-9.792564181472627638e+00
2.770623240417065432e-03,2.395021856576385992e-03,-9.787981428831175279e+00
2.545007709624173831e-03,5.287018500484685912e-04,-9.790944333026157409e+00
-3.115903149705340301e-03,-3.047689525836659932e-03,-9.793060489946663338e+00
-2.448555808713242903e-03,7.487937932754320895e-04,-9.791257441560375696e+00
4.751498274050506079e-03,5.016114126106796349e-03,-9.793028529991131492e+00
-3.857939634365105484e-03,-5.476772064328040701e-03,-9.803203552283942912e+00
9.116905881174508161e-03,7.233722677465311002e-03,-9.788164221619867433e+00
-1.098267562893832060e-02,6.992481972185674022e-03,-9.795146336060607695e+00
2.332293408118284866e-03,-3.768006687081192681e-03,-9.793336587142016825e+00
1.110273894376124972e-03,-8.438988288245871314e-03,-9.788442634135002152e+00
3.417920225586147925e-03,8.576058993839996746e-04,-9.794382324550417351e+00
2.575171531569555097e-03,-6.870481732469945488e-04,-9.795504170598109184e+00
6.374395845274876988e-05,1.682011972439322446e-04,-9.798117822732317350e+00
4.650448977910429452e-03,-1.603511084975401725e-04,-9.792704871500893304e+00
-9.430398244648993331e-03,3.599325934103395769e-03,-9.785785691578000822e+00
-8.551674221382079817e-05,-1.175641548025195028e-02,-9.798490895943668733e+00
-8.899667502906037989e-03,-2.655938322753722235e-03,-9.798801141235292889e+00
-4.582581482971685716e-03,6.009467614582956682e-03,-9.790938734318078929e+00
4.101525368389189667e-04,-4.815406970967382391e-03,-9.789220160604326537e+00
7.661642709878868120e-03,-1.028631642698982565e-02,-9.799366450612778223e+00
9.382199592121043957e-04,9.012866876677992807e-04,-9.805074015278586685e+00
-5.307380904000331620e-03,3.018731025988242566e-03,-9.789774172241331840e+00
2.479678256575509345e-04,3.725163689868363909e-03,-9.793062355606846126e+00
-1.223681727216562216e-02,-3.369866175253281512e-03,-9.791637742337773176e+00
-5.850776580880212227e-03,2.869388468692926652e-04,-9.789139438302134621e+00
2.841869930673107929e-03,3.117000968229569416e-03,-9.780728256026547385e+00
-9.676537153012367345e-03,-4.971374406908013986e-03,-9.794475887223940802e+00
-2.657951145693236965e-03,-7.222471458183800201e-03,-9.796330598314632709e+00
8.168574423497467624e-03,-3.639471127495256132e-03,-9.791623674488887374e+00
-2.903414440086362312e-03,-2.690118422355291822e-03,-9.779345011261302290e+00
6.574895954445872251e-04,-4.654612529573485570e-03,-9.790115066134283950e+00
-4.986810913487446650e-03,2.490657517321791595e-03,-9.795792769502156716e+00
-3.947630325847975921e-03,-1.243210299351974781e-02,-9.794251047507424701e+00
-5.476358763739991135e-03,1.993144859340407777e-04,-9.794378923447389695e+00
-3.633491343388579702e-03,-4.631719983260742211e-03,-9.794476684610854633e+00
-1.919576252090757001e-03,3.455264306204967623e-03,-9.801986469877439490e+00
-2.932095124928642965e-03,1.437008550250159057e-03,-9.797500194923861372e+00
-2.630362240661534559e-04,-1.011568874080822711e-03,-9.790775557060156231e+00
2.618134710476656066e-03,4.523417884911397693e-03,-9.798001030400937950e+00
1.654361021361341975e-03,4.061348453931921780e-03,-9.793336769730798252e+00
-2.145720003866797773e-03,4.718247415866778580e-03,-9.793183461075273044e+00
-6.622465082901820947e-04,-3.085759068418395933e-03,-9.796290218971964947e+00
-3.706777076241993263e-03,8.090582370791835412e-03,-9.796379147089677275e+00
-7.691800102714490064e-04,5.353984110533531980e-03,-9.790659288434790497e+00
-3.286059427776523868e-03,-6.305134046041495702e-03,-9.798850356053350197e+00
8.207511211510132992e-03,-3.868293971948952824e-03,-9.792810644169277268e+00
4.017920618754030997e-03,-3.087929927625074952e-03,-9.792916520154177462e+00
-1.591160960394447012e-03,-8.026268688485748912e-03,-9.792525025902744318e+00
-7.633889310876213266e-03,5.162419059290310197e-03,-9.793891708084030867e+00
-1.056353444878867752e-02,-1.424340424356043862e-03,-9.795111914704314415e+00
7.347483541665008125e-03,-7.531259211373683531e-03,-9.796101771117685431e+00
-2.920393173454213093e-03,-3.704904981680462147e-04,-9.793864834668035257e+00
-1.708715271949228518e-03,2.339405119483343488e-03,-9.788203916523670500e+00
5.989521643967256510e-04,1.600734818195657851e-03,-9.798038407663513638e+00
2.409151715699265532e-04,8.836769385169640284e-04,-9.793858427591263904e+00
-6.062283090563452478e-03,9.734051396879201887e-03,-9.792845832515972404e+00
4.770084016980548867e-03,1.200569646507302843e-03,-9.791345740155248834e+00
-8.704636397359079639e-03,4.468476059970438318e-04,-9.794845660424570610e+00
-6.979853668631129035e-03,-3.679862544647069522e-03,-9.788590043730792445e+00
-1.673488885360984064e-03,4.895059036615524196e-03,-9.795660649706707801e+00
-8.748699265680717416e-03,-3.087278013305996653e-03,-9.786141965930264419e+00
3.578453975771653250e-03,-1.926688454558604050e-03,-9.796792622044300458e+00
-2.927582209022663515e-03,-5.455646659343831896e-03,-9.779359836661829064e+00
6.209066203073829952e-04,6.887175544846705667e-04,-9.789539435060067518e+00
-1.490849139617243151e-03,-4.769082556718665100e-03,-9.797896835293911977e+00
1.244743952013036524e-03,-3.655568975837887157e-03,-9.796119125109971293e+00
-7.379892850391546986e-04,1.771645454325586778e-03,-9.789866924880584520e+00
-4.015280253828722341e-03,-9.331500908043544387e-03,-9.791037057152749412e+00
-5.537642723991772521e-03,-3.333327501036997126e-03,-9.794935583670984158e+00
