gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000000000000284e+01,1.144699999999999989e+02,8.934361418610539118e+00,-1.675162027195500544e-02,1.817640766004179412e-02,5.977526468468761373e-02
3.045000000000000284e+01,1.144699999999999989e+02,4.530084836659312719e-01,-3.035204019027829773e-03,3.926440963114783550e-02,-4.966803946863392050e-02
3.045000000000000284e+01,1.144699999999999989e+02,2.176636976838447701e+00,6.120868818540493861e-02,9.262647517352555482e-02,-4.128980624371316605e-02
3.045000000000000284e+01,1.144699999999999989e+02,8.773738129728275936e+00,-3.853586733823909094e-02,-1.256007326161294180e-01,4.395044006633873866e-03
3.045000000000000284e+01,1.144699999999999989e+02,-5.150037376069588113e+00,3.017156208429010167e-02,-3.046554992634831205e-02,1.397267875917706853e-03
3.045000000000000284e+01,1.144699999999999989e+02,-1.108893365888260085e+01,-6.473746895755844166e-02,3.522167806178314736e-02,1.250779262041954443e-01
3.045000000000000284e+01,1.144699999999999989e+02,-1.439405909748668577e+01,-5.034264864829754438e-02,3.108458199753152615e-02,4.595433974737213149e-03
3.045000000000000284e+01,1.144699999999999989e+02,6.761673410664581496e+00,-3.088360285868513300e-02,8.979992823964935353e-03,-2.115389504402682974e-02
3.045000000000000284e+01,1.144699999999999989e+02,-1.579280314516932471e+01,3.952858406560611632e-03,-4.087851437958248645e-03,2.670778464375609534e-02
3.045000000000000284e+01,1.144699999999999989e+02,-2.884420862588755519e+00,1.268681048395729587e-02,3.547233154824461221e-02,7.698661996144806619e-02
3.045000000000000284e+01,1.144699999999999989e+02,-1.352480917244433378e+01,8.913757585711076445e-03,-4.719031316665353581e-02,9.260380946969203053e-03
3.045000000000000284e+01,1.144699999999999989e+02,-6.661882500814836128e+00,-3.818842387915981351e-02,-1.030794675801204180e-01,5.302520455936948762e-02
3.045000000000000284e+01,1.144699999999999989e+02,-6.210777282769008423e+00,-3.651805004958887796e-02,8.397636104588518391e-02,7.615725970155503080e-03
3.045000000000000284e+01,1.144699999999999989e+02,-7.584645606513181981e+00,-8.987682134407122547e-02,-4.955545546938011636e-02,3.125466187026663262e-02
