gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-4.499556424000290128e-02,-6.237147654091809712e-02,3.460224014695575511e-03
6.747035927247615680e-03,-1.727661144621828876e-02,-1.362997721020452538e-02
-3.642494227890139685e-02,-6.687366564211092053e-03,2.658441445501981762e-03
-2.771095336625062008e-02,6.999957129823791702e-03,1.873458741906017244e-02
5.614214935671857365e-02,-7.892734504480068691e-02,-4.889879812566336886e-02
3.727741622259533091e-03,-2.482112016080248451e-02,-5.472226177764543710e-03
-5.567050660574503207e-02,-3.423436986786966563e-02,-5.532831033488316841e-02
-2.619480183800561995e-02,-8.877562772598025786e-03,-3.973492433783694204e-03
-4.453782873215902244e-03,-4.159646667423601979e-03,-6.459861955344647910e-02
-1.920492825087908445e-02,-1.904071330836796042e-02,-1.921169095799819468e-02
-3.067549240462637272e-02,2.666812814112391045e-02,-2.833563629711181864e-02
7.156793004315921414e-02,-2.460790823832544397e-02,-1.835272477378181374e-02
-1.197076061578658361e-02,1.309755584216768659e-02,2.733718983231249108e-02
-6.785395289271121955e-02,2.129320719681113486e-02,6.134397624622706796e-02
2.015845161865940580e-02,-6.020522918992166767e-02,2.566040783543219878e-02
-2.973398473269249498e-02,-2.540193437451834443e-02,1.647948078043565828e-02
-1.317800407140812258e-02,2.688502619048199066e-02,-1.028180589309583316e-02
-5.167129441957869773e-02,5.491836399998026828e-03,-8.692619521330616217e-02
-2.094543766032741852e-02,2.817177884711103558e-02,4.255100796597791751e-02
-5.220236648590181883e-02,2.831909170369411102e-02,-2.328188859331145263e-02
-6.877297380233476920e-02,1.189492550507202304e-02,-1.265691307815177379e-02
4.184355383730735400e-02,-4.772680245482914529e-02,-6.011745861948379621e-02
-4.877894748866200975e-02,1.295403155220267027e-02,3.517287038186376474e-02
-3.037130223874134893e-02,-1.698789401615793254e-02,-2.035513702617496382e-02
-4.191674008514579414e-02,-2.774819755181468992e-02,-1.102530017762148352e-02
1.267394487010998702e-02,4.568464868744854385e-02,3.065394377237639842e-02
2.308484608048992290e-02,-2.449317136489695054e-02,2.368565489665796359e-02
