accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
3.272598800363883068e-03,1.615862123379644636e-03,-9.795808467046088097e+00
-3.839314506256955549e-03,-2.399496601019008961e-03,-9.789804041815441948e+00
7.814961907903940005e-03,5.354395556662381629e-03,-9.790126529789157317e+00
-6.280744438076525139e-03,-1.685015005223863870e-03,-9.792835891144571647e+00
3.003288639434838203e-03,3.921529029183041387e-03,-9.790721251938029113e+00
1.615461844874040197e-03,1.301269989496932388e-03,-9.792490393263813431e+00
2.984503932574756463e-03,-5.958956829586550125e-03,-9.800702984261461026e+00
-2.480215258503826008e-03,-5.917205330457258813e-03,-9.793706230221218334e+00
1.308627637277861699e-03,-5.172002874899824659e-03,-9.796976878966727753e+00
-7.417234442849987563e-03,-1.035366006940320258e-02,-9.796955020748288945e+00
-6.486161078105405226e-04,-3.164218392815187388e-03,-9.800714316140394899e+00
-5.951648930669121984e-03,3.900211456416797368e-03,-9.787526567005068401e+00
4.021937739442918631e-04,-3.235929045389208253e-03,-9.799820761044975015e+00
-1.357981708646441516e-03,-6.348833948857837261e-04,-9.786038962960383003e+00
-5.596857085937136100e-03,9.019765755767829296e-04,-9.794304358795477228e+00
-1.336129981719179523e-02,-3.498876199181219851e-03,-9.791863962254428344e+00
-1.036537713796480825e-02,-3.521146908511183990e-03,-9.791127419572951851e+00
2.811542286223665636e-03,-3.726610954755759687e-03,-9.792172065650477819e+00
-9.841843662226134465e-03,3.486243904160081855e-04,-9.798104581613618080e+00
2.355799087307371999e-04,7.625782364294291134e-03,-9.798648833031254668e+00
-3.348673886550433253e-03,-2.548499952895915029e-03,-9.791128701650340105e+00
1.559191482114830399e-03,4.140205767025570763e-03,-9.790821211353375020e+00
8.475510577223326764e-03,-9.213424772412432198e-03,-9.788600349102951625e+00
5.069374229245310857e-03,-7.979926235906402085e-03,-9.791228644205514087e+00
-4.398557021996443717e-03,9.565894985751307103e-03,-9.796998205059825438e+00
-2.155159181597009373e-03,-5.494847074679122013e-03,-9.786738044510093104e+00
8.475519289787904545e-03,-7.779068898888084720e-03,-9.799980986786000159e+00
-2.832936689973095893e-03,7.131593170892232096e-03,-9.795124845301126371e+00
