gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.044996253726386115e+01,1.144699386523391098e+02,5.073877970150945771e+00,2.001260010358234354e+01,-3.692870185026835700e-02,1.505445072267187247e-02
3.045003519126976599e+01,1.144700139644766494e+02,1.081569965682560364e+00,1.998353609811431042e+01,-3.771959237355438505e-02,-3.443982414608096065e-02
3.044992733211541491e+01,1.144699467533324082e+02,-1.176658605373826161e+00,1.997951437262716112e+01,2.793268992191286909e-02,5.832324121520966742e-02
3.044999477055663206e+01,1.144699554464043842e+02,1.338820013013266141e+01,2.000711199459812661e+01,3.006011938197552039e-02,-9.493327545831170555e-02
3.045006999802743763e+01,1.144700439567920682e+02,-1.193757288184173682e+01,2.005562385457596264e+01,-4.632597935161733571e-02,1.351465720909635765e-02
3.045005920011956491e+01,1.144700146303969319e+02,5.077936134582406780e+00,1.998466933639010890e+01,6.671294689555370971e-02,-1.996131995147985838e-02
3.045015161971641149e+01,1.144699914514812065e+02,4.234713766528217960e+00,1.994703041460925874e+01,4.360278365641335335e-03,-5.407288521513103213e-02
3.045007686084271725e+01,1.144699816389784814e+02,2.880845045634971680e+00,1.998359478482993268e+01,-1.181536956292731366e-01,1.075976445937686793e-02
3.045016546822044390e+01,1.144700019273018796e+02,1.501107141386781141e+00,1.994784462983135498e+01,-9.106319765003031280e-03,1.942443975035415896e-02
3.045013032963575483e+01,1.144699862283922585e+02,-3.647784854898613371e+00,1.986004725069133414e+01,-8.352812138028157737e-03,6.548885947928771711e-02
3.045016185056410052e+01,1.144699622757131294e+02,-1.568978774025952561e+01,1.989547597052918348e+01,-3.748631251208669329e-02,2.758092881572048183e-02
3.045016427767412281e+01,1.144699819223891666e+02,8.126736042632487056e+00,2.008827450255832758e+01,-1.933180545680206197e-02,-4.264836637035294975e-02
3.045026940341086075e+01,1.144699841237249416e+02,-8.871845194015315350e-01,1.999008724057365782e+01,2.760982116193510041e-02,-4.418611089648308982e-02
3.045018908146150949e+01,1.144700235845539851e+02,9.894845674146633741e+00,2.008465762912391384e+01,3.784481894787521811e-02,9.198748806167945935e-02
3.045023873273295223e+01,1.144699568375088177e+02,1.012162668730114135e+01,2.006849836931919029e+01,3.840017174157119018e-02,-1.943963312937571283e-02
3.045025915050323206e+01,1.144699827878151410e+02,-4.474493541558167031e+00,2.007675413437889844e+01,-5.318929045001742628e-02,-3.820804693293031185e-02
3.045040588021957007e+01,1.144699559450237132e+02,4.855884265477498296e+00,2.008996508079701471e+01,6.972823933663642448e-03,1.910484141893701443e-02
3.045033009160535897e+01,1.144699032228563169e+02,-9.794169859986026072e-01,1.999388134797279548e+01,-1.631226288113546202e-03,7.153758887600801530e-02
3.045041359556423899e+01,1.144700097557345231e+02,1.339262697409783520e+01,1.999552838841578506e+01,-5.715365526857645734e-02,7.718991011433426822e-03
3.045026637670561342e+01,1.144699504764187878e+02,1.559134590745914473e+01,1.993542348350232629e+01,-6.052487782646068237e-02,-4.767395021101692582e-02
3.045043069296914240e+01,1.144700480758941978e+02,7.732379852897340200e+00,1.997578860723966798e+01,-2.083944274400837890e-03,2.649766658908496789e-02
3.045041710657164913e+01,1.144700734176379626e+02,5.522172478299194331e-01,1.996735843164897162e+01,6.692857287281030187e-02,-2.766301900931297797e-02
3.045040778118286795e+01,1.144699931821248242e+02,5.267517281346052016e+00,1.992900225316803287e+01,-3.629738918576058682e-02,-4.345402208139981758e-03
3.045032742917219437e+01,1.144701028604056035e+02,5.914416413319704802e+00,2.001038284968292302e+01,-2.121037404617356903e-02,-2.779604351159047429e-02
3.045045735142502252e+01,1.144700373565291187e+02,-6.466145858895546716e+00,2.007490076903088294e+01,5.933493843590012529e-02,5.424585319847257531e-02
3.045048401869833654e+01,1.144699850447959193e+02,-6.843195359508484898e-01,1.993860666083089939e+01,8.972105356369561649e-03,-4.385436975828790884e-02
3.045047483798913746e+01,1.144700265287990675e+02,-1.303887349731607515e+01,2.003551818236223170e+01,4.497261501958442487e-02,-7.960010221360624971e-02
3.045045425916063664e+01,1.144701328193058458e+02,1.101398140011938409e+01,2.001956440477269794e+01,1.700672925461379353e-02,-6.954711354206453977e-02
3.045042165794574984e+01,1.144700760438724956e+02,2.493689957298282689e+00,2.001344919402292177e+01,9.669716782407650202e-02,4.899391994079811685e-02
3.045057131990600041e+01,1.144700233482140135e+02,-1.489824824598002362e+00,2.007079324230555883e+01,6.866939920803868946e-02,-1.006488737787438748e-01
3.045055578642828564e+01,1.144700843326993436e+02,5.142657780739750883e+00,1.989830276710905821e+01,1.540269951632700952e-03,-4.623799043374945961e-02
3.045057362634547715e+01,1.144700962933910517e+02,3.701466702828666300e+00,2.001576651017407116e+01,-1.831239825863612350e-02,-4.087361382253598685e-02
3.045057885787011642e+01,1.144699063958506855e+02,-3.767682548441359192e+00,2.001624351605724783e+01,1.806189260854268105e-02,1.674956871022595037e-02
3.045053663955667389e+01,1.144699698755869690e+02,-6.385808379750798736e+00,2.001318523522259341e+01,-3.102711103333020276e-02,-5.172572750196476055e-02
3.045065612611849559e+01,1.144700849089668395e+02,-9.306266648693731769e-01,2.008787628676076409e+01,-2.286413700796906777e-03,8.093493595739836843e-02
3.045064607368238896e+01,1.144699294227149551e+02,-3.655160603264674180e+00,2.007699541507789220e+01,1.191354563123298016e-02,-1.730763058635601329e-03
3.045059414078238902e+01,1.144699875367558377e+02,-1.356629721457466520e+00,1.996764213451995218e+01,1.929876088567723802e-02,-4.833864893254246828e-03
3.045064743163045762e+01,1.144699804019431184e+02,-1.139497863298771385e+01,1.991302343494334792e+01,-1.981108064651303929e-02,-2.538851509756150440e-02
3.045073643557671517e+01,1.144699319795766144e+02,5.430833250455975758e+00,1.998483066180533996e+01,-2.221883244398469015e-02,-7.144050295341530799e-02
3.045080105191615161e+01,1.144699938380282163e+02,-1.183822442159047128e+01,2.000493757595155841e+01,3.595750099642777697e-02,-6.892097407167145640e-02
3.045072058999261699e+01,1.144699951250854895e+02,-9.926814968496179503e+00,1.999935664160223681e+01,9.195950549771896021e-02,-3.597702897448781106e-02
3.045075185159030440e+01,1.144700061091818100e+02,-4.021538581545087254e+00,2.006258106482038883e+01,-2.162628232356496316e-02,-1.006384404169923252e-01
3.045074745562698837e+01,1.144699821248040905e+02,3.084979763868934466e+00,1.995613336963028317e+01,1.334418847541785948e-02,-6.991700241626062906e-02
3.045086235175116940e+01,1.144699767583737184e+02,1.774583383994383468e+01,2.001377771750472689e+01,3.381252147173952061e-02,6.050737665998287551e-02
3.045083297076481088e+01,1.144700027422965292e+02,-2.058853896452224053e+00,1.999535316871790513e+01,-5.312285229194955299e-02,6.602865940079064369e-03
3.045076703404209439e+01,1.144700312950791954e+02,-1.244606612266828671e+00,1.990039557116683611e+01,8.716922193441313527e-02,2.830101840489950005e-02
3.045090176862402842e+01,1.144699918566973196e+02,-4.149646930971820247e+00,1.994212317143821522e+01,-4.740135941707385170e-02,-1.024960975942600383e-01
3.045077374805654102e+01,1.144699588610395153e+02,6.900066884582671811e+00,1.989700393729392758e+01,-8.167158463904150220e-03,-4.744649121880738923e-02
3.045079443305165867e+01,1.144700468980479968e+02,-2.289740979596521342e+00,2.003041717270757260e+01,-1.621533866455182257e-02,-6.027030199568947366e-03
3.045087105402824434e+01,1.144699511060077981e+02,-3.987017187193335310e+00,2.004533076612097986e+01,-5.646282642917910266e-02,7.088103584679897318e-02
3.045097636672291586e+01,1.144701175021305914e+02,7.318230590944392766e+00,2.003810577119186576e+01,-1.538062725158187254e-02,-1.244342894500088115e-01
3.045097913469336603e+01,1.144699877396251253e+02,-2.573391307642958203e+00,2.001841579681274297e+01,-3.041540318203043297e-02,9.881415292116742244e-02
3.045096273239055051e+01,1.144700478874156602e+02,9.029888263034409945e+00,1.998412994312052149e+01,4.766294230699603951e-02,-4.949063494888283898e-02
3.045099216663688679e+01,1.144700292937693149e+02,4.710103780355903602e+00,2.007353256045880130e+01,8.550097827216554536e-02,4.614040209812996646e-02
3.045102711603962220e+01,1.144700311708269993e+02,-1.043081347063442799e+00,2.008332831387195228e+01,-4.554105649850431758e-02,-2.435145867027491140e-02
3.045092218784821014e+01,1.144698739948155151e+02,-5.647196467824506350e+00,1.996456784325813771e+01,-1.878601581492057165e-02,-1.082796836081182171e-02
3.045105082415243558e+01,1.144700302411407336e+02,1.152985425287634058e+01,2.002858329130924275e+01,1.046274550481071652e-02,1.552486704145857564e-03
3.045099119082653871e+01,1.144700316038264987e+02,1.198686490375378533e+01,1.997929436817901916e+01,-7.395952097823893859e-03,-3.087615638145258662e-02
3.045109304825242091e+01,1.144700161904801803e+02,1.075901970515873884e+01,1.996049295094342924e+01,-1.866103792268369171e-02,-7.984424251183050436e-03
3.045104970921172693e+01,1.144699912010462555e+02,1.661817202546239658e+00,1.993521018459385630e+01,-7.110933919404009707e-02,-8.956393377838714476e-02
3.045106930035740334e+01,1.144699313314465456e+02,-1.600541265077778608e+00,2.004055843764276190e+01,-4.877773402023308918e-02,-1.528145415644874966e-02
3.045115154017798176e+01,1.144699310652967625e+02,2.806226850582570265e+00,1.997526487651336780e+01,8.622981186243802720e-02,3.303672660383921711e-02
3.045117275527159961e+01,1.144699240415584853e+02,-7.563036170698791416e+00,2.010660764991878580e+01,2.789572192958236774e-02,-1.255650115451833505e-02
3.045110566005639186e+01,1.144700550257384748e+02,-1.213241455362874177e+01,1.998457205173705020e+01,7.915793768764234350e-02,6.386729164193169495e-02
3.045112195361674168e+01,1.144700598706521077e+02,6.050099188671691053e+00,1.995352254923436064e+01,3.118733201296923843e-02,7.054390453070195910e-02
3.045119160703263717e+01,1.144700037454884551e+02,-9.299419143498990792e+00,2.004189061621494261e+01,-1.577534776356933829e-02,-2.020132874257658459e-02
3.045116271141191433e+01,1.144700884876782681e+02,-3.183896281425807828e+00,2.000545115075061275e+01,3.326835451998465254e-02,4.542689184861342655e-02
3.045120112944929858e+01,1.144699350120946377e+02,2.152680552779787249e+01,1.995582900719835351e+01,7.751138863864193151e-02,5.221339723540401739e-02
3.045130860394313999e+01,1.144700174613045931e+02,-1.453534279657934469e+01,2.002637680468252057e+01,2.336893196283112203e-03,1.032904669943458115e-01
3.045125353051841088e+01,1.144700580565002781e+02,4.626440404868963796e+00,2.002047866072261328e+01,2.476720942389402588e-03,-5.842894252819338941e-02
3.045123932718608017e+01,1.144699442718747093e+02,-6.306684854770808535e+00,2.004350689646449979e+01,-1.915043622201169360e-02,1.402819098505879714e-01
3.045122781633106968e+01,1.144699950065519261e+02,-9.227033673365326649e+00,1.997010446734996592e+01,-2.079955657699760190e-03,-4.832277555894959331e-02
