ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000180407622636e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000360815244989e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000541222866630e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000721630488982e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000902038110624e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001082445733331e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001262853354973e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001443260976615e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001623668598967e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001804076220608e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001984483842605e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002164891464247e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002345299085889e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002525706707175e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002706114328817e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002886521950458e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003066929571744e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003247337193386e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003427744814672e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003608152436314e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003788560057600e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003968967678531e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004149375299818e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004329782920749e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004510190542035e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004690598162966e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004871005784253e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005051413404473e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005231821025760e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005412228645980e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005592636267266e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005773043887842e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005953451508773e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006133859129349e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006314266749925e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006494674370146e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006675081990721e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006855489611297e+01,1.144699999999999989e+02,0.000000000000000000e+00
