gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-3.240452618677296115e-02,1.088672661288636739e-01,-5.233588482083904175e-02
-1.841150351413829017e-02,-5.580072225856581858e-02,-9.449993809293465857e-03
-5.278617173475130819e-02,2.876836811236679198e-02,2.100637639174092464e-02
1.864987290354851862e-02,-2.185212728807534727e-02,1.983397312959653616e-02
-4.942438807249500965e-02,-1.419928402660771902e-02,2.468101250638317715e-02
-6.170722743098031905e-03,4.325616407783466205e-02,-6.524360868784208345e-02
-8.561633360543340759e-03,2.854182378894106874e-03,-5.595640716435019285e-02
4.713814004118551532e-02,5.643655860263698670e-02,3.463032834195280824e-02
-4.491866659041309981e-03,-3.669379223567770243e-02,3.614921451932610885e-02
3.549605816288081001e-02,3.881063475809157833e-03,-7.424582912761566733e-03
-6.026573410538208636e-02,3.010738233064591540e-02,5.506725841905068738e-03
2.555252050562685853e-02,-3.893669411339901326e-02,-2.242559428592909992e-02
4.300721250829919740e-02,7.824591083998130858e-02,1.245561512646984129e-02
-1.984720271014941279e-02,-2.445590208736242790e-02,4.446896559597279808e-02
-2.207740129141974594e-03,7.581381329921384367e-03,2.784353941760139492e-02
-4.124352595775060415e-02,4.902118503706797206e-03,7.623071515104642981e-02
-3.304614558906689148e-02,-5.566685377245400579e-02,-5.264564521078794052e-02
8.942191867242160752e-02,3.277833364910634484e-02,2.251624862211677736e-02
-4.944512675418084174e-02,3.426912254201539693e-02,-8.207475038585421157e-02
-8.237714286186972878e-02,-1.805989160603472046e-02,-1.170465947039366246e-02
9.658792599258184119e-02,-1.080515230869952617e-02,5.859048128526685856e-02
9.160773458154047866e-02,-2.266081968705549801e-02,-1.432804279156687371e-02
1.060871915787530394e-02,-2.930518101857036359e-02,-4.546118422390974662e-02
5.412967295250915856e-02,6.273868625279797884e-02,4.610331080494209019e-03
3.272384090205303873e-03,2.019588370374831438e-02,2.679284362036485345e-02
5.954993614992609013e-02,-7.724961020483228635e-02,-6.131138487955999083e-02
7.989382733503852876e-03,-8.159601526842599761e-02,1.535061095612533580e-02
-9.877840314399498334e-03,-3.219751134721855756e-02,5.350892525766539481e-02
-1.116364265372216634e-02,3.727907959579109670e-03,-2.548123179329252891e-02
-1.868942347681352978e-02,5.910330625907054408e-02,3.595857148990006576e-03
-1.929170951951124022e-02,3.019116131405013073e-02,7.700945518655864797e-02
5.939673007044214692e-02,2.236480195933861562e-02,-3.216358809459365919e-02
-4.177737030564956933e-02,-3.052398511028215494e-02,5.941548991806990324e-03
-1.404183863004214786e-03,-2.883013641182743947e-02,-8.741987220337718578e-02
-1.586544196784812205e-02,-4.369393226650036127e-02,3.601171503080227015e-03
-4.652054891272831144e-02,3.367090430433802850e-02,-6.237561092746200450e-03
-8.753554153083938083e-03,3.360103073425258630e-02,-6.405245699394467203e-03
-1.508521408558313390e-02,-2.816957352303260664e-02,7.358660290573380836e-02
2.038307537357204186e-02,-9.682460038199416225e-03,2.942794909925910279e-02
-2.221885372107359341e-02,-2.926292216972845028e-02,-2.021311493867413919e-02
-2.309673220337507289e-03,4.124573949423872288e-02,-4.145359310462588300e-03
-1.669358591892993945e-02,-3.281605297722807457e-02,-2.218001675586035726e-02
2.419947277201458732e-02,-2.061942908017010308e-03,-3.889263292249466042e-02
2.934388453625714696e-02,-6.740263778653855786e-02,8.875591302581543104e-04
1.113591528952087746e-02,2.408033684461062876e-02,-2.164927721825072801e-02
4.733023088873856282e-02,4.101633238979517093e-02,8.424506626774109510e-05
1.636653480459929200e-02,-1.700714763552160606e-03,2.746500881742740957e-02
7.666033007840573075e-04,3.013131491429237377e-02,2.089067319367654205e-02
-1.989762639904065281e-02,4.017031644857737421e-02,-4.822052284092939733e-02
-3.814598068608107684e-03,3.372686648495271805e-02,3.658889312940569183e-02
2.507747462291016333e-02,3.405695664602088890e-02,-3.717126396690207529e-02
9.771133214711277826e-03,-2.017334004864246647e-02,-4.286662165142045289e-02
-3.260429047880073622e-02,-6.614316624553437385e-02,4.520748348808880518e-02
1.998822032286182507e-02,-2.483292810472926063e-02,-1.816108295730999370e-02
5.502902851821834390e-02,-5.373205781850285551e-02,6.201297938325793513e-02
1.442344105540464654e-02,-7.946840295789152353e-02,-2.275995275732759990e-02
2.970149249440677888e-02,4.251897507125875636e-02,2.091848645805913232e-02
4.592057183894762001e-02,-2.107681078409286493e-02,-5.556614351224916509e-02
5.745746366383909509e-02,5.071849923527880361e-02,-1.601371171679404418e-02
-6.096376000086205921e-02,2.695878264303375182e-02,-5.802849123453557301e-02
6.880474151340968542e-03,-2.608385977612199744e-02,-7.628445714904022457e-02
3.707174729803709712e-02,-3.120261555799442102e-03,-3.950679127919080186e-02
-2.587366396516385929e-03,2.735771506959300964e-02,2.690230285541883246e-02
1.261590677693472454e-02,-5.488251153087674028e-02,3.667639202549848303e-03
2.004637250200031352e-03,-2.035175260547147230e-02,2.260461105744876464e-02
3.861382382580685890e-03,4.103041350030380008e-02,-1.275890880694961239e-02
2.916127912059763086e-02,-3.952653856958898010e-02,-1.276234835506820028e-02
5.296601882599798888e-02,-1.236946978301229662e-02,2.748238152338959572e-02
-4.300774586465108684e-02,5.785485526539903278e-02,-1.948992786864488930e-02
-6.344409884279095246e-02,-1.286715813098781788e-02,1.433156287192008903e-02
-3.061040339100647503e-02,-2.459563702545660910e-02,3.651616042938288231e-02
-1.843943547148914688e-02,-1.188897112822163288e-02,3.085729507190079074e-02
-2.971803896743170637e-02,-1.917626595320840940e-02,-6.528315484391930025e-03
-3.896484729917255863e-02,6.942466047954383435e-02,6.079955228961601843e-02
2.657886903866836167e-02,9.478922463213859673e-02,3.357575531230402172e-02
3.797809130665599775e-02,-3.287185030322466867e-02,6.679855298088334392e-02
-1.095273502215461138e-02,-4.596276169054610422e-02,8.866238235313798205e-03
-7.388899646435235190e-03,-1.116118806417052724e-02,4.632989128026765435e-02
2.080049835262944707e-02,-3.992523410459436484e-02,-2.303211516790368979e-02
1.871810793912330809e-02,4.939923251459976683e-02,2.047946100943231346e-02
3.637135406237584911e-02,1.903083383490051725e-02,-1.446254737814350877e-02
-4.251717973474256063e-02,-4.406032955643715554e-02,-3.586543051408846300e-02
-8.842626487842999983e-02,-1.008681901455136740e-02,1.700482865174921324e-02
-3.656756922670422599e-02,8.396325265001368388e-02,-8.516376650265693182e-02
1.008259138902585506e-01,2.665302792226968351e-02,1.940288419509477585e-02
9.174526025310483432e-03,-1.389588857108458404e-03,2.710475133483549251e-03
9.913460932507356729e-03,6.341377136585883700e-02,1.264595659354368976e-02
-2.470936639408295374e-02,3.482607302601573550e-03,-1.139151185107558500e-02
4.879652296028011427e-02,-1.310131967508495511e-02,-6.058227285141191271e-02
3.542462971709316177e-02,-1.863900149300758147e-02,-1.255384136332967152e-02
-2.385140985633149580e-02,-4.704641923717196167e-02,1.022769709217464032e-02
4.357924548095699901e-02,-1.270196835297535999e-02,-1.854152002480434144e-02
4.330058576425159511e-02,5.690963192887857347e-02,-2.625042907288753155e-02
-2.086164848614893708e-02,1.878767211988795899e-02,-3.435620530672753303e-02
3.436023134315373262e-02,2.559187919329037816e-02,-4.995706522140205136e-02
4.032468268529131039e-02,-2.042613222675591228e-02,-4.043255051322448834e-02
3.798287476670950819e-02,4.250772589695572118e-02,-1.907339878021970664e-02
7.047855615966952536e-02,-3.678457804882966781e-02,8.092406884297489306e-03
-6.173614429660820302e-02,5.182763438143764972e-02,2.504423500130216126e-02
9.766545775319677557e-04,-2.623386751566550434e-02,-3.376349658171508977e-02
-1.124065251967614268e-02,1.512315800548482032e-02,-5.763600675267156054e-02
-7.028299948454484226e-03,1.126666100201867415e-01,-7.666783961930791202e-02
3.583911283339769743e-02,6.638331145782071230e-03,4.955296447475949356e-02
-1.042766605156991849e-01,4.832540747544420562e-02,-7.328933544650188814e-02
-3.040732429765186443e-02,-1.764737005050778795e-02,-6.290890723159877837e-03
-9.573060894776587448e-03,-1.428589979475835409e-02,-2.190221219594648897e-02
-1.560858486556129798e-02,5.076469239360775765e-02,-2.589440684935450515e-02
-5.357083377406639951e-02,7.932593763792079866e-03,9.582596605549476010e-02
9.344497826263106766e-03,-3.541993831708174778e-02,-1.485356694381791305e-02
-4.422944961699978167e-03,3.835610534271666205e-02,-2.481906379264300910e-02
6.830928257037673090e-02,-3.491817870703324469e-03,-1.192043463883490570e-02
-1.218271276236010739e-02,1.460532524947237044e-02,-1.840472205748265241e-02
-1.448658988059510662e-02,-7.436932089839645710e-02,6.694618062163523731e-02
-6.299943961010383287e-02,2.994160973612772225e-02,-6.074273246849659635e-02
-2.792515955605587297e-02,-4.925464551819466047e-02,7.219993680659025914e-02
-2.050433423367478344e-02,1.020985001323664043e-02,3.486619314263746799e-02
1.074748510140947910e-02,-1.092742978149345741e-02,5.321142054469157889e-02
4.205959564890131286e-02,-8.495254224373617602e-03,-3.563546172776916460e-02
5.059219150184621899e-02,1.269356786961521599e-02,-2.349653658689992292e-02
-1.176674559372382781e-03,-2.331319098026929555e-03,-4.035653444548679969e-02
5.307430512517990334e-02,2.972806154940760628e-02,2.520198040526086536e-02
4.213610088141336169e-02,-3.407741634438011397e-02,1.165727332476265005e-01
7.904231743157857926e-02,-3.422323916034721719e-02,5.877885280176870647e-03
-8.799577951665597808e-02,1.846403997653519799e-02,7.343024484044062550e-02
4.836481660868173493e-02,-3.740297495928826283e-03,3.997838657764288955e-02
-1.331787026424906435e-02,2.434250215679590809e-02,5.994811060256213103e-02
-3.118082719308011910e-02,-3.368645741378029079e-02,2.346596957209381648e-02
8.507775392630451128e-02,4.468808418284930112e-02,2.005822334200801568e-02
