odo (m/s)
1.993061369129755533e+01
1.984330040277552953e+01
1.984941945693398679e+01
1.975951222140562891e+01
1.977704224126241783e+01
1.967859090894727458e+01
1.965615756320228513e+01
1.981907486185583878e+01
1.976402944285513641e+01
1.989827442254550505e+01
1.972932078034045489e+01
1.968095860950171883e+01
1.981384896381306504e+01
1.977092913118763207e+01
1.987777191498688012e+01
1.961066666688769544e+01
1.980932622798956544e+01
1.966076551573769038e+01
1.994002983388653405e+01
1.968822635314380776e+01
1.972577407823233742e+01
1.995357936558445999e+01
1.980658998657060010e+01
1.979745928503567853e+01
1.982428336159863136e+01
1.968224041774737998e+01
1.975767769664074081e+01
1.984840303849366450e+01
1.991220919203403739e+01
1.966087792201241058e+01
1.968565714816331536e+01
1.986267988565277420e+01
1.974669969647520418e+01
1.968569314735717057e+01
2.000021203112009260e+01
1.963482584849351298e+01
1.986844838807986235e+01
1.983083783448680038e+01
1.954149868320428141e+01
1.977959232670849943e+01
1.983119869981739569e+01
2.001569138926389968e+01
1.992056961313872421e+01
1.992605206368291704e+01
1.983072609614106696e+01
1.974986684983931440e+01
1.980065445221181974e+01
1.962628626765872042e+01
1.990894625767021608e+01
1.994756836324667759e+01
1.970055461032089639e+01
1.970117162711608216e+01
1.996607800715316827e+01
1.974057872033179706e+01
1.968573435629717494e+01
1.979768236952240557e+01
1.990100437525886079e+01
1.989992549818656542e+01
1.985857172417285810e+01
2.009361642889347621e+01
1.969550768018304154e+01
1.965591767443014248e+01
1.986167687265469439e+01
1.975367810454914874e+01
1.973520295454942541e+01
1.989036086627246291e+01
1.987809466498855215e+01
1.985636793723758942e+01
1.962827828816203990e+01
1.989322605126291776e+01
1.981780266697764503e+01
1.989974952040841671e+01
1.975863686305294920e+01
1.972024352477194853e+01
1.960755112002100020e+01
1.971157625429493621e+01
1.962806774672924703e+01
1.988128752321531323e+01
1.972629319239507240e+01
1.983013377084109763e+01
1.986693860333797801e+01
1.989957037812687801e+01
1.973652108220747436e+01
1.995603641856013510e+01
1.985217548039839386e+01
1.977689018244600661e+01
1.981042735278871447e+01
1.974650822007442841e+01
1.993784175961617322e+01
1.969164192977225269e+01
1.972856768759742607e+01
1.977297363633462624e+01
1.976606452211513343e+01
1.989992668143711896e+01
1.970162214409949542e+01
1.987130211131566071e+01
1.966613264990448329e+01
1.974013336667340468e+01
1.979765516745014153e+01
1.978784898603997888e+01
1.983706491882843181e+01
1.981282420200187389e+01
1.987350035292675798e+01
1.967332833561104621e+01
1.981249688029599199e+01
1.966667240024068875e+01
1.997241880657776747e+01
1.963180796277859130e+01
1.988726996967487182e+01
1.968969005424034791e+01
1.979562925592682987e+01
1.972846395821991905e+01
1.973910532116435235e+01
