gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-6.469819523941565398e-02,-3.852945374819421315e-02,1.388605192759368584e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-5.422378036369732840e-02,-1.238582605934696323e-01,3.052616601084062395e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,6.791508821792005893e-03,3.215154147208058866e-02,1.190618742517246011e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,1.951740087061312051e-02,4.920457853077789961e-02,-1.450826159311514874e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,5.618642469859841003e-04,-1.336249065687777904e-01,-7.812722100779979917e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-5.612263034797301819e-02,2.600746855489370971e-02,-8.316307548394746493e-03
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,7.681990624162341255e-03,8.828722223191583229e-02,4.683114569841068109e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,7.647100253374677914e-02,6.715868649154904668e-02,3.028382463890012116e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,3.742217003826636690e-02,1.919637819304434445e-02,-2.559363525297730924e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-8.335017431994088191e-03,-1.789045657476857551e-02,-2.431472272032305162e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-9.607552606054613198e-02,-4.706735602592163059e-02,-2.428213330560712035e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,9.181398910768528640e-03,-5.043839249992584407e-03,2.336861553567363275e-02
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-1.576404029860197431e-03,-3.848528232671410282e-02,-7.957167405851331074e-03
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-5.115616665023893506e-03,-1.596968527755229447e-02,-2.470274939446327755e-03
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,8.354560501433545838e-02,6.005783897994037418e-02,-2.308994136622510591e-04
3.045000000000000284e+01,1.144699999999999989e+02,0.000000000000000000e+00,-7.020097067747108587e-03,-6.455053172174692044e-02,-2.537128677327380594e-02
