accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.775777410064727505e-03,1.787139963766981674e-03,-9.799604266862656843e+00
2.386481691920751790e-03,1.135227822550846644e-02,-9.799813014374912257e+00
4.583178924826568010e-03,3.869658221268191698e-04,-9.794065923537234042e+00
-4.208732089518979328e-04,-1.954019849896792681e-03,-9.786053458824914841e+00
5.070321701109471724e-03,1.290484765304679426e-02,-9.797815501269878879e+00
-6.781454059894250277e-03,-3.144102957665501335e-04,-9.794476107505680318e+00
4.239848476545451592e-03,4.049573243210717404e-04,-9.792976584620623370e+00
-6.521242109487733127e-03,6.500608347656601158e-03,-9.792955843219308676e+00
2.396683537287595204e-03,2.126133343136999820e-03,-9.797828545965240110e+00
-3.848438029539113375e-03,-1.823610423231380312e-03,-9.797289394679795649e+00
4.067953850205464211e-03,2.365354533416068328e-03,-9.784030088569759087e+00
8.764456547043487228e-03,9.804968212451387055e-03,-9.791216177831017831e+00
-3.947609347048476255e-03,7.389962660583325807e-03,-9.795754407371191519e+00
7.427565826508199243e-03,5.927838041996455302e-03,-9.797905924612427597e+00
1.127493848082232811e-02,-4.887654532882202731e-03,-9.786964063986619777e+00
-1.125629922518415777e-03,4.348102820778263454e-03,-9.792956519209470301e+00
-1.529174381800825879e-03,3.590151075992592186e-03,-9.794517196071039322e+00
9.577227208871936246e-04,4.754774600436233417e-04,-9.791292169615731567e+00
-6.584673284582544250e-03,4.513127028052269299e-03,-9.784942022230202596e+00
-1.205354307014787525e-02,-3.662190286426678879e-03,-9.797110705687993359e+00
-6.993258370330299872e-03,-6.191102586738467467e-04,-9.805095708145332267e+00
1.335529469119385061e-03,-3.433957850693934635e-03,-9.791481133668755277e+00
4.498280209385291666e-04,-2.445383021609334306e-03,-9.793609945335749245e+00
-2.741063620172752417e-04,-7.197244062920956850e-03,-9.794706829454391084e+00
1.915371372073832812e-03,-9.228255372053729283e-03,-9.796770005405683435e+00
-8.743033351808426890e-03,3.002102775066680090e-03,-9.797514122943827175e+00
1.415983211995224759e-03,-4.113007880642162613e-03,-9.790680146354958424e+00
-2.341844426957176255e-03,-7.609127957463775183e-04,-9.793014364453373588e+00
-6.597681225286929074e-03,7.695021680379002943e-03,-9.799940256278668826e+00
5.040924379396074899e-03,-3.085116062444805997e-03,-9.793657093635493638e+00
2.899901545161031203e-03,-3.105483113766058234e-03,-9.795251958942367665e+00
7.445268072724320167e-03,-1.220300523707084327e-02,-9.793193772083773396e+00
-5.795480931523006723e-03,5.677778916191131720e-04,-9.793919927115869228e+00
7.038125656989946063e-03,8.821957284425165991e-04,-9.785360497291755166e+00
5.700643178874822102e-03,-2.553475142187175672e-05,-9.799729472978745193e+00
3.816907656840916752e-03,5.964711752007230937e-03,-9.796257019312413661e+00
-6.764593498605024624e-03,2.672809254744311423e-04,-9.796138698319294846e+00
-3.656322077263460864e-03,-1.921573575735603711e-03,-9.789320387556633918e+00
4.277669069571228555e-03,-2.797256418768583313e-03,-9.801466021625293124e+00
-6.377707112399777674e-03,6.026681419045213338e-03,-9.798787056695658748e+00
-6.438330789977959705e-03,-6.597251979414590385e-03,-9.789567841906432477e+00
-7.568501146415853448e-03,9.663879691430886723e-03,-9.793011231563239605e+00
5.383477530927208675e-03,2.698577784723921440e-03,-9.788702000194355435e+00
-1.088349470995125670e-03,6.412573903251279732e-03,-9.796736395668057540e+00
2.052105004568711977e-03,1.078847772455728037e-03,-9.801701981315671830e+00
2.674983503368233949e-03,1.340310311277544911e-03,-9.798580399621348747e+00
