gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.672775065715208925e-02,-3.973447709323521537e-02,1.575512326192327409e-02
-4.103045038255072330e-02,-4.523405793604547837e-02,5.489332989204127183e-02
-1.711125246263977065e-02,9.679275470860300434e-02,7.260570946175145222e-03
5.240376396714762318e-03,-8.546328666048468720e-03,2.717923396161790045e-02
-1.151835527342529378e-04,-1.039058139404335779e-01,-2.218392015312544568e-02
2.716628300131509934e-03,-2.957695587593352909e-02,-3.155511798882091462e-02
-3.157445098691041840e-02,6.249996879448360340e-03,5.490527976660070086e-02
-3.047353777853651496e-02,4.267701185557763732e-02,-3.189455703342998494e-02
-1.792465719565838542e-02,-9.924303456989460800e-03,-5.288129730176582832e-02
5.704800044869830396e-03,6.528516618721749015e-03,1.017467889165064518e-02
-1.559928810550393480e-02,-6.496141290927076595e-02,-1.427851409128497737e-03
8.037613966881444749e-02,1.127479906826857337e-02,-5.240446306931702009e-04
6.936897576209337390e-02,7.134430814395584242e-02,-5.051992878485234845e-02
3.366852398790402823e-02,8.128786842009548541e-02,-6.911775465643835159e-02
7.537840624539255026e-03,4.406429918317385924e-02,3.092517362952142829e-02
3.117978385205903355e-02,-3.451411838391560405e-02,-2.815113672069112505e-02
4.543522114474405141e-03,3.718944154358017062e-02,-8.727449646044816572e-03
1.128633859504937949e-02,-2.971357616407791120e-04,-3.665031499920977463e-03
-2.494853328337802087e-02,-1.985056365456011954e-02,1.467095437602215953e-02
8.859971198045142604e-02,3.604982111078845752e-02,7.532472665999111194e-02
1.515695043431437329e-02,4.141129069486435693e-02,2.221791036216758629e-03
1.781271654700028201e-03,3.411584431814913138e-02,-8.392490858387084696e-02
8.203230441568171508e-03,6.360228261511055581e-02,5.541549489398632728e-04
1.855500332073638237e-02,-1.036809426972699066e-01,-7.341829019002252266e-02
5.989734944758146051e-02,-3.595468851574788738e-02,-6.411706572446280138e-03
3.079912584404516027e-02,6.137243235308540573e-02,-7.353093506025507042e-02
2.467924986053992437e-02,2.417817643272321426e-04,-1.087308539868874352e-01
-2.385219146022719144e-02,-1.428812281889868356e-02,1.493348637410382707e-02
-3.743609086945687281e-02,2.599756056931379691e-03,1.318360033257633991e-02
2.477059505563423795e-03,-8.449860386363419740e-02,-1.463440914762358935e-01
7.085726173913529068e-03,3.659955431848867236e-02,1.018755143008301042e-02
1.179892494944332348e-01,6.179500635600187163e-03,-4.534050359119497914e-02
-2.468886263168595593e-02,-1.245769343021096640e-02,-5.530442162873453436e-03
1.020228049610490302e-02,7.591517605179873285e-02,2.365827971655035458e-02
4.585296189944534917e-02,-4.548202162669736509e-02,-1.901440243803127414e-02
-2.005241482571167716e-02,-1.067632502148565567e-03,-3.508134819230001450e-02
-7.340255650666836773e-02,2.834330103406525886e-02,1.909587277829136523e-02
-4.378851463105976755e-02,2.892831666529349990e-02,-1.079219598841993713e-02
1.291563194184357916e-02,-2.851033965754470184e-02,-3.304812237215820625e-02
-8.461851979994138018e-02,-7.506032684127350411e-03,1.046959890980420776e-02
-5.589776694403363749e-02,4.583601207194561850e-02,-1.748923859988384816e-02
