gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045230684221230177e+01,1.144700693326100094e+02,9.130236072044393580e+00,1.986899150910551981e+01,5.102783263463359781e-02,2.498975870539455260e-03
3.045258261282626933e+01,1.144699701818715738e+02,-6.414193454374720105e+00,2.000704261757512370e+01,-5.328138952609771072e-03,-4.154322143867476835e-02
3.045279386235516128e+01,1.144700327235186705e+02,5.565985385618869685e+00,1.998644511302932614e+01,5.553162718625941768e-02,-4.497509236696224655e-02
3.045286565073506324e+01,1.144700142142713020e+02,3.140656692469281364e-01,2.004659204849362553e+01,7.477213657659248502e-02,1.695372838854629360e-02
3.045302368861072040e+01,1.144699610073836027e+02,-2.293780577699686241e+00,1.998425158729369855e+01,2.666248876099745757e-02,7.445440557601533393e-02
3.045322845442772675e+01,1.144700126948284549e+02,-5.628842297934130379e+00,1.998134944384143807e+01,-3.014411420207044334e-03,5.234175753140236920e-02
3.045340106136956848e+01,1.144699474717030085e+02,-2.778895337807517851e+00,1.998101304836311698e+01,-1.144841396724930078e-02,-4.671769345516849081e-02
3.045364171999430880e+01,1.144699443596833390e+02,-4.280123185182789669e+00,2.001964199802545252e+01,-1.178526210352288809e-04,-4.281285503841395271e-04
3.045379087950500718e+01,1.144700307839081148e+02,-1.660289562902602434e+00,2.003886800187096640e+01,-2.313176922553567341e-02,-1.124158901438924857e-01
3.045395943304505337e+01,1.144699285382214100e+02,7.059152758317507548e+00,1.999639591085824009e+01,-2.133768205995057246e-02,-7.103681473665559827e-04
3.045421539817479939e+01,1.144700894184667703e+02,5.233147927339905081e+00,2.006907625498521952e+01,-1.441678268015697539e-02,-5.979960916851387309e-02
3.045429929230305532e+01,1.144699818894614793e+02,1.127275318563328987e+01,2.002639376514422409e+01,-1.176781484495717425e-03,-1.561418939132350019e-02
3.045449868219630218e+01,1.144699637273137682e+02,1.064869897341514182e+01,2.000867839305418983e+01,8.799931647492018061e-02,-2.886186917587425099e-02
3.045478274201256497e+01,1.144699495409414141e+02,-2.312117118334900301e+00,1.999362419620446829e+01,4.204372936172671993e-02,1.880821080896807190e-02
3.045488992905142211e+01,1.144700461087499264e+02,-2.215329829621607072e+00,2.001750470556609329e+01,1.054790260896764850e-02,3.692523283310914298e-03
3.045499945170955414e+01,1.144699946405461191e+02,-6.649747313667832671e+00,1.994322669754865984e+01,4.790179125822702222e-02,4.246333800190310592e-02
3.045521686520106996e+01,1.144699755157763690e+02,4.955766403365677419e+00,1.996464320714825291e+01,2.002586947466475711e-02,1.205873234815846295e-02
3.045541104915402641e+01,1.144699983305687709e+02,-9.270925456562372213e-01,1.999819829127300608e+01,5.063448906924396253e-02,-4.018223138204174427e-02
3.045565902679643244e+01,1.144699969582675152e+02,9.787710064708864122e-02,2.005617899965128359e+01,4.730616612508734692e-02,-1.117458564436785429e-01
3.045578118162753256e+01,1.144700802703673332e+02,-1.054332214884090035e+01,2.000100282261941942e+01,-1.622086662335410143e-02,5.405310029332247024e-02
3.045597777446060306e+01,1.144699947927822166e+02,-2.389295131613627943e-01,2.011496223494358304e+01,-4.461523478800152875e-02,7.884823855210641719e-02
3.045612713580291597e+01,1.144699933047905915e+02,-4.880512284242975340e+00,2.005145396068441244e+01,3.351954659538479431e-02,4.248267797382785510e-02
3.045627041943428992e+01,1.144700915040631486e+02,5.683748106135804612e+00,1.999853889200811352e+01,8.735779593301733204e-02,1.305883438859820334e-01
3.045652295221427863e+01,1.144699399881707222e+02,-3.126219621405924798e+00,2.003985973478369331e+01,3.441497721095007623e-02,-2.243139870758799684e-02
3.045669598108748133e+01,1.144699562460160678e+02,3.050139795184521940e+00,2.006503902595241229e+01,-6.088001239627716110e-02,-4.949817151004844151e-02
3.045685207349551504e+01,1.144699710774927439e+02,7.361051690068297626e-01,1.992927890637518118e+01,-5.287094696319852467e-03,-4.567091880024977922e-03
3.045704416600525732e+01,1.144700452943930742e+02,4.808105395760675194e+00,1.994605515035378573e+01,1.046424033679239918e-01,-1.320687572108321661e-01
3.045716394427221374e+01,1.144700280270752160e+02,5.675735530879165935e+00,1.998870348984181078e+01,9.034320105269834367e-02,-1.777609193473175288e-03
3.045741462471681515e+01,1.144700766164231851e+02,1.779275108554170926e+00,2.004615298454156758e+01,4.835014468987333669e-03,9.722734468712248721e-04
3.045756410179373574e+01,1.144700326238125427e+02,9.744192490507270321e+00,1.999975806240081155e+01,1.042937835747793310e-03,-1.068374473731752705e-01
3.045770343925395451e+01,1.144700008663626107e+02,8.057818947872547710e+00,2.007357262783019891e+01,-6.658124062062963089e-02,6.668597291921954384e-02
3.045793934766640021e+01,1.144700830390159894e+02,-9.482778093137012476e+00,2.008766588145788035e+01,3.030633036461399463e-02,-1.188088498357574080e-03
3.045815464232722647e+01,1.144699795557952910e+02,-3.006767938028120035e+00,1.990153862545485453e+01,7.214907693520665466e-02,-9.185843485245451245e-02
3.045830350762573246e+01,1.144700180464925978e+02,7.064706786143306161e+00,1.992820066610440577e+01,1.237509604409171154e-02,2.256422857983819696e-02
3.045855310530433968e+01,1.144700884311211126e+02,-1.139006844664650231e+01,1.999969889838139991e+01,-5.214672557519232227e-02,2.664167800949206535e-02
3.045864775563808280e+01,1.144699340573437212e+02,1.157157892864554949e+00,2.002085710356688963e+01,1.303928109220521894e-02,1.548210153456678305e-03
3.045881212095862978e+01,1.144700061831530462e+02,-7.409284177730682819e-01,2.005086863946281639e+01,-1.132081467895877103e-01,-2.916401254916226038e-02
3.045900578221574406e+01,1.144700751867607380e+02,7.992521267092451254e+00,1.994988942911029284e+01,-1.506623500103967395e-01,3.071436662578381355e-02
3.045915745404853681e+01,1.144700182945974234e+02,-3.502387146089736447e+00,2.003709423895227104e+01,-8.543997986271896494e-02,2.300799736450905020e-02
3.045936528260098797e+01,1.144700207426040635e+02,7.058116377001169894e+00,2.007350494615340608e+01,-2.740431342526983283e-02,8.940405349458908869e-04
3.045954863737468798e+01,1.144700454359533666e+02,1.288886231259622539e+00,2.003393741528570260e+01,-7.170775285542889399e-02,1.867159262930366201e-02
3.045970262035832121e+01,1.144699699634170713e+02,-5.015896636332981551e+00,2.003012482182078813e+01,-7.197481566388276575e-02,6.578772629948378275e-03
3.045996121144484547e+01,1.144700132827566108e+02,-1.909846130715549428e+00,1.999869949257243107e+01,5.468931356696363211e-02,-6.515884005725326895e-03
3.046002906837792423e+01,1.144700258972996210e+02,6.816936239687441557e+00,1.995848539206222583e+01,5.265477394614440088e-02,7.699661212051668591e-02
3.046027633820641256e+01,1.144700392415896033e+02,-8.408716535606505005e+00,2.007476521884300880e+01,-1.619598093797025226e-02,-4.616464786139955201e-02
3.046048973003187754e+01,1.144699252303767736e+02,4.888744736161280358e+00,2.011623682014230141e+01,4.345169371620814097e-02,9.380965618214814200e-03
3.046058013939036258e+01,1.144700274420695223e+02,-5.262742175081036144e+00,2.004365403630543341e+01,5.700872170065958769e-03,-6.317465476382098238e-03
3.046079534337053474e+01,1.144700548061237555e+02,-4.454826247207666512e+00,1.992700501250470424e+01,-3.932990435952503361e-02,8.172816879676407520e-02
3.046102282219259294e+01,1.144699593689453536e+02,3.237327120762569344e+00,2.009402346703616971e+01,-7.261299417561928315e-02,3.305328637874863085e-02
3.046125576123245082e+01,1.144700126186968703e+02,6.322090404657760843e+00,2.004246002196030219e+01,-7.829786922624507040e-02,7.530719689957732221e-02
3.046140320561069359e+01,1.144699638484843831e+02,-1.362393386181371291e+01,1.992297917150219888e+01,3.997678279236715343e-02,2.438689038958125055e-02
3.046154432751560037e+01,1.144699596433122082e+02,6.127555218393130332e+00,2.008721195750314692e+01,3.422319391696550944e-02,9.096218283577628405e-02
3.046170409407924495e+01,1.144699319624023843e+02,-7.421615480379647245e+00,2.003193585016974865e+01,-3.274786942655864147e-02,-1.391376908493146408e-02
3.046191387275074547e+01,1.144699356841909577e+02,-7.244609518683377658e+00,2.000507757508543349e+01,-4.167391847164722551e-02,6.161181672608782162e-02
3.046209556655145789e+01,1.144700240939532279e+02,1.359306329797026791e+01,1.996330907205111060e+01,-3.967166085007792220e-02,-1.186457428143486981e-01
