gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-4.905484069222693783e-02,1.664445932875729950e-02,-8.523813964329200743e-02
-3.385018127086559647e-03,6.696252706725643045e-02,-7.278677053278825859e-02
4.322211628840713638e-02,-2.716057625421711835e-02,-3.501764065101570234e-02
-7.124407740862133062e-03,-8.458451120230772030e-03,2.865231306741370873e-02
-3.021822372222337724e-02,-3.304525439291459282e-02,5.949721504881240811e-03
1.363294549215569341e-02,-7.914945398484814643e-04,-1.215112073999194062e-02
3.369956533228087719e-02,2.655362500568239983e-02,-3.957618346339596832e-02
3.648443939923297352e-02,-1.320045399203838288e-02,5.855699606168174309e-02
-1.239083543031774606e-02,-3.496545708872203766e-03,-5.220471366396446655e-02
-4.634033738696722790e-03,-2.730857370158000855e-02,1.213044547601769413e-02
-4.020955628497533546e-02,2.630908895613473866e-02,7.352984452664615422e-02
5.825417018323602453e-02,1.367712456499277536e-02,-7.401806165234285639e-02
9.002034857596765208e-03,4.899102939244861371e-03,8.162950561011550477e-02
7.767599672561723012e-02,4.414396084801894965e-02,-1.922438093688354221e-02
4.142255516373485186e-02,2.768073178532149195e-02,-4.484984405079655428e-02
3.131143655636497991e-02,1.384767292975877008e-02,6.905927002424662106e-03
3.662518884574057255e-03,2.858690094481761840e-02,-6.346852489870731528e-02
-5.694386168211056781e-02,8.488826940181457090e-04,2.451955830359110397e-02
-1.227106025640435222e-01,3.495496333745556211e-02,3.933965384727984051e-03
-3.850006268294606931e-02,7.904627821402479895e-03,3.112641690193206166e-03
8.293651892647188606e-02,-1.310705022738830119e-02,-4.057102403858663803e-02
5.232440252541085968e-02,-4.776734729596040369e-02,5.007962322535075561e-02
1.933149676630061681e-02,-2.212780736435115622e-02,-4.776620226312566775e-02
-7.688311379000412060e-02,-3.179052666000098393e-02,1.130355344898733086e-02
-3.161713146685764253e-03,-6.129380315557698272e-03,3.384242568382742761e-02
-4.672432438290050755e-03,-1.431078128163168570e-03,8.082355918193376287e-02
-8.462817526307222712e-03,-5.036662960327104033e-02,1.086772872274922343e-02
3.674159142546053192e-02,5.438981083315483356e-02,-6.165110086512318871e-02
2.029529634103542646e-02,1.535159257182343653e-02,-7.264657533730708994e-02
1.104610664476689090e-02,-2.713606641490451041e-02,-6.059718011312916625e-02
-2.916262043016282918e-02,-4.006191930255424694e-02,-4.116712774890266685e-02
8.600311907629541730e-02,1.113197244558851162e-01,-6.699427147956604767e-02
-8.465834618748174431e-03,2.166087503203649109e-02,-3.457344571901687508e-02
3.213651806365510483e-02,-6.001066070230609562e-02,-6.569694140902693213e-02
-2.444146531451825595e-03,-5.990750846887173825e-02,-1.248777460623023798e-02
