gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000000000000284e+01,1.144699999999999989e+02,-7.438678439757285821e-01,8.982453586710587023e-02,6.988157599077163794e-03,1.797229081491355171e-02
3.045000000000000284e+01,1.144699999999999989e+02,1.384666384180775145e+00,-1.461239701926808111e-02,-4.732829488626145997e-02,-5.324019641730603353e-02
3.045000000000000284e+01,1.144699999999999989e+02,1.939533303325050029e-01,-4.200822821363665860e-02,-7.171992442471575302e-03,-6.403688646770162862e-03
3.045000000000000284e+01,1.144699999999999989e+02,-5.119498216850185690e-01,1.475429271507687837e-02,-3.071739425706339344e-02,5.551729679533030926e-02
3.045000000000000284e+01,1.144699999999999989e+02,-9.386410719294929761e-01,-3.048335275754582990e-02,4.463701217878550398e-02,-8.975209362448824044e-03
3.045000000000000284e+01,1.144699999999999989e+02,4.258046192846071110e-01,3.980103380083971354e-02,6.742705391901669676e-02,-9.656110861743267756e-03
3.045000000000000284e+01,1.144699999999999989e+02,-7.345703389040669773e-01,7.205621482221052920e-02,-7.505247484270169411e-02,-4.084210811590192891e-02
3.045000000000000284e+01,1.144699999999999989e+02,-5.959919069176689010e-01,4.609715407818826272e-02,-1.059784198385348986e-01,-6.732268985728155630e-02
3.045000000000000284e+01,1.144699999999999989e+02,-1.051125773594884683e+00,-2.680677473592127033e-02,-1.043180694918019458e-01,1.851019746619047765e-02
3.045000000000000284e+01,1.144699999999999989e+02,5.620719530057461943e-01,-5.599739475414066553e-02,-4.695061859327827325e-02,1.172080806549889720e-02
3.045000000000000284e+01,1.144699999999999989e+02,5.584606707329380082e-02,5.119694431964616488e-02,1.836308675565518841e-02,5.145163842995831294e-02
3.045000000000000284e+01,1.144699999999999989e+02,-2.285035952945226323e-01,-1.001330319311905664e-02,6.179609532220541740e-02,8.426731068071927067e-02
3.045000000000000284e+01,1.144699999999999989e+02,2.319712839825861794e-01,3.091536119341461997e-02,-1.593118675181929775e-02,-6.055664236651317478e-02
3.045000000000000284e+01,1.144699999999999989e+02,1.082246892631861801e+00,1.066483252657624697e-02,-3.432230878129548940e-02,-7.771069617156856069e-02
3.045000000000000284e+01,1.144699999999999989e+02,2.217315163811797607e+00,3.647176613576985638e-02,-6.480638772261430869e-02,-3.055069767323400146e-02
3.045000000000000284e+01,1.144699999999999989e+02,-1.188937500238437694e+00,-1.151090165678408522e-01,2.685532947500678461e-02,2.891751582670100754e-02
3.045000000000000284e+01,1.144699999999999989e+02,8.528851596353735909e-01,-4.519103445195263302e-02,-1.022044681375050001e-01,2.435518469047873169e-02
3.045000000000000284e+01,1.144699999999999989e+02,6.318912766797419867e-01,2.589143352257897851e-02,3.710570129412732454e-02,-9.814451245695150761e-02
3.045000000000000284e+01,1.144699999999999989e+02,1.090945027358705577e+00,-6.188092998413138868e-02,7.876907618063260993e-03,-2.124526702064404374e-02
3.045000000000000284e+01,1.144699999999999989e+02,9.359316295185063916e-01,6.992192768665000946e-03,4.455647379849537321e-02,2.606038279938083235e-02
3.045000000000000284e+01,1.144699999999999989e+02,-5.538379152462468147e-01,3.024572349904075530e-02,2.517277536121660664e-02,-6.586054437017964391e-02
3.045000000000000284e+01,1.144699999999999989e+02,-7.952612282484335937e-01,-8.355605893004606349e-03,2.509444674931572000e-02,-5.477148273667388489e-02
3.045000000000000284e+01,1.144699999999999989e+02,1.191756598498161096e-01,-3.533296881778256321e-02,6.940760961680939034e-02,1.402318884816383497e-02
3.045000000000000284e+01,1.144699999999999989e+02,-5.180480572078435264e-01,-1.774694733215938583e-02,4.515951350579898438e-02,-7.189744489680294226e-03
