gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.937645812757130992e-01,-2.354111009962777876e-03,-1.521224281949090130e-02
1.045182593117045089e+00,-2.548193266198337924e-03,-4.648516877856952861e-02
9.516304499356025293e-01,-1.816308013864205775e-02,-3.168979836960941071e-02
9.533532578971033455e-01,-6.693327677805628595e-02,2.365289125802052736e-02
9.447529768985203358e-01,1.031855918556188328e-02,3.234260468823133613e-03
1.003308940524868964e+00,-6.706779830889502553e-04,8.044762896374263450e-02
9.822927864829318345e-01,1.279599398239303701e-02,2.652207965793013794e-02
9.656500638957385974e-01,7.281724117721748157e-02,-9.198839936536758188e-02
9.694904182665650128e-01,5.857220833343981109e-02,-1.616098083339184005e-02
9.828715325218951859e-01,-5.107348689914715904e-03,5.416348688889215807e-02
9.764437648130581682e-01,1.233143377813498455e-02,2.438552516134206982e-02
1.030308676609592577e+00,-5.808173570339636438e-03,-4.138924015927558653e-02
1.043586234629131138e+00,2.308957678689477211e-02,2.664129454620304052e-02
1.038766531175487673e+00,-1.384050810822992899e-03,6.742501946131666812e-02
1.044848617783003863e+00,-6.463590612262852531e-02,4.782735603919704807e-03
1.037332474312989916e+00,4.251415819718714489e-02,-4.919572614927864018e-02
9.323257922346609439e-01,8.090145280196753275e-02,4.386900608441816896e-03
9.827538200112982958e-01,1.202204515393214337e-02,3.071623783741755931e-02
9.156770909682995230e-01,-3.538143559325088866e-02,1.696174441554135562e-02
1.051604371753878553e+00,1.087273735626951288e-01,-6.387729206171012530e-02
1.005617957976819188e+00,-4.476355019462933960e-02,-2.158542067418831641e-03
9.705201670910857947e-01,-6.604446932045498000e-03,-4.940150325592003455e-02
1.028310930742629692e+00,-9.833007693888581521e-03,-1.547824066176897197e-02
1.090411591581663009e+00,-1.250280527901947991e-02,-1.260250364935424326e-02
9.913652619192535598e-01,5.334305265833963472e-02,5.155438322520779909e-02
1.038199587611924324e+00,2.734037828171217641e-02,4.632680601681840767e-03
9.428098387686619786e-01,-1.962531297205674999e-02,-3.977104148836273917e-02
1.037684332914241558e+00,-1.637284354202975245e-02,1.134582218231292294e-01
1.012056989736609847e+00,-3.727539383727146438e-02,4.609434485161226225e-03
9.735682620520126340e-01,-1.180658022345619507e-02,-1.525913625347536827e-03
1.098595600914053838e+00,1.758927803751230909e-02,-4.432213583824727576e-02
1.065159989773706517e+00,3.773747302833523813e-04,-1.803121042963880608e-02
1.011720199513910456e+00,1.568145003938912346e-02,-7.632750352014187889e-02
1.031664081554410473e+00,1.642610559156413783e-02,3.574763128832775944e-02
9.776692489310959688e-01,-2.665368893021476462e-02,-2.993473743181510049e-02
