q0 (),q1,q2,q3
9.971720320806634064e-01,7.515276732177211816e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971654699675632783e-01,7.523978671134418095e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971589002606139340e-01,7.532680552793251383e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971523229598653337e-01,7.541382377087441080e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971457380653674374e-01,7.550084143950720750e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971391455771705381e-01,7.558785853316821179e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971325454953248180e-01,7.567487505119474545e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971259378198805701e-01,7.576189099292415796e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971193225508879765e-01,7.584890635769378497e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971126996883975524e-01,7.593592114484094824e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.971060692324597019e-01,7.602293535370301114e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970994311831248291e-01,7.610994898361730931e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970927855404436713e-01,7.619696203392119227e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970861323044666324e-01,7.628397450395203727e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970794714752445609e-01,7.637098639304719383e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970728030528280827e-01,7.645799770054402533e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970661270372679352e-01,7.654500842577992292e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970594434286150776e-01,7.663201856809222223e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970527522269202469e-01,7.671902812681834216e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970460534322346247e-01,7.680603710129565997e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970393470446090589e-01,7.689304549086153906e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970326330640946200e-01,7.698005329485341219e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970259114907424891e-01,7.706706051260864276e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970191823246038476e-01,7.715406714346463579e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970124455657299878e-01,7.724107318675882405e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.970057012141722019e-01,7.732807864182859869e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969989492699817824e-01,7.741508350801137861e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969921897332101324e-01,7.750208778464456882e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969854226039087663e-01,7.758909147106562987e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969786478821293096e-01,7.767609456661196676e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969718655679232766e-01,7.776309707062101229e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969650756613421816e-01,7.785009898243019921e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969582781624379830e-01,7.793710030137698808e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969514730712623063e-01,7.802410102679882553e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969446603878669988e-01,7.811110115803314435e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969378401123040190e-01,7.819810069441741895e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969310122446251032e-01,7.828509963528909599e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969241767848824320e-01,7.837209797998564986e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969173337331279638e-01,7.845909572784454111e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969104830894139901e-01,7.854609287820325803e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.969036248537923584e-01,7.863308943039926113e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968967590263155820e-01,7.872008538377005260e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968898856070358416e-01,7.880708073765312072e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968830045960055397e-01,7.889407549138593989e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968761159932768567e-01,7.898106964430601229e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968692197989025283e-01,7.906806319575085396e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968623160129350680e-01,7.915505614505795318e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968554046354267673e-01,7.924204849156482600e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968484856664305838e-01,7.932904023460900234e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968415591059989200e-01,7.941603137352797048e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968346249541847337e-01,7.950302190765928811e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968276832110408714e-01,7.959001183634047127e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968207338766199577e-01,7.967700115890906376e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968137769509750612e-01,7.976398987470258162e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.968068124341592506e-01,7.985097798305858252e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967998403262253726e-01,7.993796548331461027e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967928606272266068e-01,8.002495237480822254e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967858733372161328e-01,8.011193865687696314e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967788784562472415e-01,8.019892432885840361e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967718759843730014e-01,8.028590939009011551e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967648659216468143e-01,8.037289383990967040e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967578482681221930e-01,8.045987767765462595e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967508230238524281e-01,8.054686090266258147e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967437901888910323e-01,8.063384351427110852e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967367497632916296e-01,8.072082551181780641e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967297017471078435e-01,8.080780689464026056e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967226461403932980e-01,8.089478766207607030e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967155829432017278e-01,8.098176781346284880e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967085121555868676e-01,8.106874734813819539e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.967014337776027855e-01,8.115572626543973711e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966943478093031050e-01,8.124270456470507329e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966872542507418942e-01,8.132968224527183099e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966801531019733318e-01,8.141665930647763727e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966730443630512637e-01,8.150363574766013308e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966659280340299798e-01,8.159061156815695937e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966588041149635480e-01,8.167758676730572931e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966516726059062581e-01,8.176456134444411161e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966445335069125111e-01,8.185153529890974722e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966373868180365969e-01,8.193850863004030483e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966302325393330275e-01,8.202548133717343926e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966230706708562037e-01,8.211245341964680533e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966159012126605266e-01,8.219942487679807175e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966087241648009520e-01,8.228639570796493496e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.966015395273317701e-01,8.237336591248504980e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965943473003079367e-01,8.246033548969611271e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965871474837840749e-01,8.254730443893580627e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965799400778151407e-01,8.263427275954184081e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965727250824559791e-01,8.272124045085188504e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965655024977614351e-01,8.280820751220366316e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965582723237866869e-01,8.289517394293488550e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965510345605866904e-01,8.298213974238326240e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965437892082165128e-01,8.306910490988650420e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965365362667314431e-01,8.315606944478233509e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965292757361866594e-01,8.324303334640847929e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965220076166374508e-01,8.332999661410267489e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965147319081392174e-01,8.341695924720265998e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965074486107472485e-01,8.350392124504615876e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.965001577245171660e-01,8.359088260697095096e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964928592495043702e-01,8.367784333231476079e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964855531857645943e-01,8.376480342041535410e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964782395333532383e-01,8.385176287061049671e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964709182923261466e-01,8.393872168223794061e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964635894627391632e-01,8.402567985463546552e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964562530446479105e-01,8.411263738714085114e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964489090381083436e-01,8.419959427909186334e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964415574431764178e-01,8.428655052982629570e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964341982599080882e-01,8.437350613868195570e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964268314883594213e-01,8.446046110499660919e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964194571285864832e-01,8.454741542810807753e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964120751806454512e-01,8.463436910735415430e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.964046856445925027e-01,8.472132214207264700e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963972885204839258e-01,8.480827453160139084e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963898838083761200e-01,8.489522627527817944e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963824715083254846e-01,8.498217737244084802e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963750516203883079e-01,8.506912782242723181e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963676241446213222e-01,8.515607762457516605e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963601890810809270e-01,8.524302677822247210e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963527464298237435e-01,8.532997528270701293e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963452961909065042e-01,8.541692313736663766e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963378383643859415e-01,8.550387034153918153e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963303729503188988e-01,8.559081689456252140e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963228999487621085e-01,8.567776279577452025e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963154193597725250e-01,8.576470804451304109e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963079311834072138e-01,8.585165264011596076e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.963004354197231294e-01,8.593859658192115614e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962929320687772261e-01,8.602553986926651797e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962854211306269026e-01,8.611248250148993699e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962779026053292242e-01,8.619942447792929008e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962703764929413675e-01,8.628636579792248185e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962628427935207309e-01,8.637330646080743080e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962553015071247131e-01,8.646024646592202767e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962477526338107126e-01,8.654718581260420485e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962401961736362388e-01,8.663412450019186695e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962326321266588014e-01,8.672106252802294635e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962250604929360209e-01,8.680799989543536155e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962174812725256290e-01,8.689493660176705880e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962098944654851351e-01,8.698187264635597049e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.962023000718726040e-01,8.706880802854004286e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961946980917456562e-01,8.715574274765722218e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961870885251622454e-01,8.724267680304546857e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961794713721803252e-01,8.732961019404274217e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961718466328578492e-01,8.741654291998700310e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961642143072529931e-01,8.750347498021621151e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961565743954238217e-01,8.759040637406835528e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961489268974285105e-01,8.767733710088140842e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961412718133253463e-01,8.776426715999335881e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961336091431725048e-01,8.785119655074219436e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961259388870284948e-01,8.793812527246590294e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961182610449517139e-01,8.802505332450250020e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961105756170004488e-01,8.811198070618997402e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.961028826032334305e-01,8.819890741686635394e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960951820037091675e-01,8.828583345586962783e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960874738184862798e-01,8.837275882253785297e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960797580476234980e-01,8.845968351620901726e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960720346911795531e-01,8.854660753622117797e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960643037492132867e-01,8.863353088191235074e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960565652217836519e-01,8.872045355262060673e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960488191089493792e-01,8.880737554768394770e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960410654107696438e-01,8.889429686644047257e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960333041273035093e-01,8.898121750822819698e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960255352586098176e-01,8.906813747238520595e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960177588047480768e-01,8.915505675824955678e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960099747657772395e-01,8.924197536515933449e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.960021831417568139e-01,8.932889329245259635e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959943839327458637e-01,8.941581053946742741e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959865771388040079e-01,8.950272710554192657e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959787627599906434e-01,8.958964299001419274e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959709407963652783e-01,8.967655819222229707e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959631112479874204e-01,8.976347271150436624e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959552741149167998e-01,8.985038654719849915e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959474293972129244e-01,8.993729969864280860e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959395770949357463e-01,9.002421216517542124e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959317172081449954e-01,9.011112394613443599e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959238497369004017e-01,9.019803504085800727e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959159746812620284e-01,9.028494544868427563e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959080920412897164e-01,9.037185516895135384e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.959002018170436399e-01,9.045876420099739634e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958923040085838618e-01,9.054567254416055755e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958843986159704453e-01,9.063258019777899188e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958764856392636755e-01,9.071948716119085376e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958685650785237264e-01,9.080639343373432537e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958606369338109943e-01,9.089329901474754725e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958527012051857641e-01,9.098020390356872933e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958447578927086541e-01,9.106710809953603991e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958368069964399494e-01,9.115401160198764730e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958288485164402681e-01,9.124091441026177529e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958208824527702285e-01,9.132781652369659220e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958129088054905598e-01,9.141471794163032183e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.958049275746618800e-01,9.150161866340117411e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957969387603450295e-01,9.158851868834733123e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957889423626007375e-01,9.167541801580704475e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957809383814900661e-01,9.176231664511852459e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957729268170739667e-01,9.184921457562000846e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957649076694132795e-01,9.193611180664972016e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957568809385692887e-01,9.202300833754589737e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957488466246028347e-01,9.210990416764679167e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957408047275754237e-01,9.219679929629065462e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957327552475481180e-01,9.228369372281573779e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957246981845822020e-01,9.237058744656030662e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957166335387391820e-01,9.245748046686262656e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957085613100802313e-01,9.254437278306097692e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.957004814986670782e-01,9.263126439449362315e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956923941045611182e-01,9.271815530049884457e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956842991278238575e-01,9.280504550041493439e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956761965685171356e-01,9.289193499358018580e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956680864267025699e-01,9.297882377933290587e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956599687024419998e-01,9.306571185701138782e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956518433957970426e-01,9.315259922595393871e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956437105068297599e-01,9.323948588549889338e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956355700356019911e-01,9.332637183498454503e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956274219821757976e-01,9.341325707374924237e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956192663466132409e-01,9.350014160113130635e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956111031289763824e-01,9.358702541646905793e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.956029323293272837e-01,9.367390851910087357e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955947539477284502e-01,9.376079090836507424e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955865679842418325e-01,9.384767258360002251e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955783744389300471e-01,9.393455354414406711e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955701733118552665e-01,9.402143378933558449e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955619646030801073e-01,9.410831331851293724e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955537483126670750e-01,9.419519213101450184e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955455244406786752e-01,9.428207022617865474e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955372929871775245e-01,9.436894760334378629e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955290539522263504e-01,9.445582426184828684e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955208073358878806e-01,9.454270020103056060e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955125531382249537e-01,9.462957542022898405e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.955042913593004084e-01,9.471644991878198916e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954960219991770831e-01,9.480332369602796627e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954877450579181497e-01,9.489019675130536124e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954794605355863357e-01,9.497706908395257830e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954711684322450349e-01,9.506394069330806329e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954628687479573079e-01,9.515081157871023432e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954545614827862154e-01,9.523768173949752336e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954462466367951512e-01,9.532455117500840402e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954379242100473979e-01,9.541141988458132217e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954295942026063493e-01,9.549828786755470977e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954212566145355101e-01,9.558515512326706820e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954129114458982741e-01,9.567202165105682943e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.954045586967582571e-01,9.575888745026248094e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953961983671789637e-01,9.584575252022251024e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953878304572241209e-01,9.593261686027537705e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953794549669575664e-01,9.601948046975961049e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953710718964429160e-01,9.610634334801367029e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953626812457441186e-01,9.619320549437608558e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953542830149250120e-01,9.628006690818532998e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953458772040495450e-01,9.636692758877994647e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953374638131817775e-01,9.645378753549845030e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953290428423857694e-01,9.654064674767935672e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953206142917256916e-01,9.662750522466118097e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953121781612656038e-01,9.671436296578247993e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.953037344510698992e-01,9.680121997038179660e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952952831612027484e-01,9.688807623779766010e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952868242917285446e-01,9.697493176736862730e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952783578427117916e-01,9.706178655843325509e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952698838142169935e-01,9.714864061033011422e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952614022063084320e-01,9.723549392239776157e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952529130190510553e-01,9.732234649397478177e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952444162525091453e-01,9.740919832439974557e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952359119067476501e-01,9.749604941301125149e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952273999818312955e-01,9.758289975914788417e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952188804778249187e-01,9.766974936214822822e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952103533947933567e-01,9.775659822135090993e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.952018187328014465e-01,9.784344633609451392e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951932764919143581e-01,9.793029370571766645e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951847266721970398e-01,9.801714032955897993e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951761692737146614e-01,9.810398620695709448e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951676042965323932e-01,9.819083133725062251e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951590317407154052e-01,9.827767571977821803e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951504516063289785e-01,9.836451935387850731e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951418638934385053e-01,9.845136223889014437e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951332686021093776e-01,9.853820437415178324e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951246657324069878e-01,9.862504575900207793e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951160552843969498e-01,9.871188639277971022e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.951074372581447669e-01,9.879872627482333414e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950988116537160533e-01,9.888556540447163146e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950901784711766451e-01,9.897240378106329783e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950815377105921566e-01,9.905924140393698729e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950728893720283130e-01,9.914607827243142324e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950642334555511725e-01,9.923291438588530133e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950555699612264604e-01,9.931974974363731723e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950468988891203459e-01,9.940658434502618046e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950382202392986652e-01,9.949341818939061444e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950295340118276988e-01,9.958025127606934257e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950208402067733937e-01,9.966708360440110215e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950121388242021414e-01,9.975391517372460271e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.950034298641801112e-01,9.984074598337859541e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.949947133267736943e-01,9.992757603270183142e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.949859892120491711e-01,1.000144053210330619e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949772575200731550e-01,1.001012338477110380e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949685182509119263e-01,1.001880616120745388e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949597714046320984e-01,1.002748886134623013e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949510169813002847e-01,1.003617148512131185e-01,0.000000000000000000e+00,0.000000000000000000e+00
