ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.469442257474078615e-03,-1.102033472391856627e-03,8.997861311916256710e+00
3.467918416819906671e-03,-1.107481776245702052e-03,8.997861195905946019e+00
3.466386020779739594e-03,-1.112927678250246648e-03,8.997861079567641696e+00
3.464845073141670923e-03,-1.118371164972313536e-03,8.997860962939705942e+00
3.463295577714880190e-03,-1.123812222984731666e-03,8.997860846056704887e+00
3.461737538329616448e-03,-1.129250838866365089e-03,8.997860728949772735e+00
3.460170958837197400e-03,-1.134686999202145705e-03,8.997860611646959939e+00
3.458595843109989448e-03,-1.140120690583101663e-03,8.997860494173538726e+00
3.457012195041407696e-03,-1.145551899606390327e-03,8.997860376552290873e+00
3.455420018545901639e-03,-1.150980612875330362e-03,8.997860258803740408e+00
3.453819317558947354e-03,-1.156406816999431880e-03,8.997860140946395191e+00
3.452210096037037091e-03,-1.161830498594429613e-03,8.997860022996938767e+00
3.450592357957672340e-03,-1.167251644282313490e-03,8.997859904970413325e+00
3.448966107319349945e-03,-1.172670240691361379e-03,8.997859786880392008e+00
3.447331348141556041e-03,-1.178086274456171178e-03,8.997859668739112138e+00
3.445688084464752169e-03,-1.183499732217691827e-03,8.997859550557626207e+00
3.444036320350373111e-03,-1.188910600623257130e-03,8.997859432345901354e+00
3.442376059880805205e-03,-1.194318866326617200e-03,8.997859314112941931e+00
3.440707307159389383e-03,-1.199724515987970986e-03,8.997859195866885429e+00
3.439030066310399484e-03,-1.205127536273996845e-03,8.997859077615073531e+00
3.437344341479041821e-03,-1.210527913857888972e-03,8.997858959364151588e+00
3.435650136831436101e-03,-1.215925635419384506e-03,8.997858841120127238e+00
3.433947456554613687e-03,-1.221320687644801475e-03,8.997858722888436134e+00
3.432236304856500254e-03,-1.226713057227066554e-03,8.997858604674004113e+00
3.430516685965910150e-03,-1.232102730865749758e-03,8.997858486481282725e+00
3.428788604132532083e-03,-1.237489695267097621e-03,8.997858368314316735e+00
3.427052063626922183e-03,-1.242873937144063981e-03,8.997858250176774320e+00
3.425307068740491862e-03,-1.248255443216343165e-03,8.997858132071982595e+00
3.423553623785497834e-03,-1.253634200210403593e-03,8.997858014002970251e+00
3.421791733095029542e-03,-1.259010194859517921e-03,8.997857895972485309e+00
3.420021401023001350e-03,-1.264383413903797521e-03,8.997857777983032435e+00
3.418242631944137799e-03,-1.269753844090225217e-03,8.997857660036899574e+00
3.416455430253967970e-03,-1.275121472172685436e-03,8.997857542136172171e+00
3.414659800368810300e-03,-1.280486284911999326e-03,8.997857424282750927e+00
3.412855746725763483e-03,-1.285848269075956203e-03,8.997857306478383776e+00
3.411043273782695621e-03,-1.291207411439345646e-03,8.997857188724667665e+00
3.409222386018233384e-03,-1.296563698783990666e-03,8.997857071023068087e+00
3.407393087931747701e-03,-1.301917117898780240e-03,8.997856953374936850e+00
3.405555384043347684e-03,-1.307267655579700963e-03,8.997856835781517404e+00
3.403709278893865455e-03,-1.312615298629869363e-03,8.997856718243955498e+00
3.401854777044849201e-03,-1.317960033859567458e-03,8.997856600763316948e+00
3.399991883078545395e-03,-1.323301848086270299e-03,8.997856483340585854e+00
3.398120601597892729e-03,-1.328640728134681962e-03,8.997856365976673487e+00
3.396240937226509965e-03,-1.333976660836766774e-03,8.997856248672437829e+00
3.394352894608681191e-03,-1.339309633031781624e-03,8.997856131428669357e+00
3.392456478409348886e-03,-1.344639631566308703e-03,8.997856014246119472e+00
3.390551693314099602e-03,-1.349966643294287384e-03,8.997855897125482727e+00
3.388638544029154431e-03,-1.355290655077048259e-03,8.997855780067418152e+00
3.386717035281350350e-03,-1.360611653783341335e-03,8.997855663072549248e+00
3.384787171818141524e-03,-1.365929626289374629e-03,8.997855546141460437e+00
3.382848958407573721e-03,-1.371244559478840405e-03,8.997855429274714822e+00
3.380902399838283008e-03,-1.376556440242951386e-03,8.997855312472836431e+00
