ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045003788133513822e+01,1.144700005182883586e+02,0.000000000000000000e+00
3.045003923375949384e+01,1.144700005660461102e+02,0.000000000000000000e+00
3.045004058612040510e+01,1.144700006161403110e+02,0.000000000000000000e+00
3.045004193841449691e+01,1.144700006685824007e+02,0.000000000000000000e+00
3.045004329063840132e+01,1.144700007233826398e+02,0.000000000000000000e+00
3.045004464278872547e+01,1.144700007805502651e+02,0.000000000000000000e+00
3.045004599486209429e+01,1.144700008400935900e+02,0.000000000000000000e+00
3.045004734685510073e+01,1.144700009020200042e+02,0.000000000000000000e+00
3.045004869876435194e+01,1.144700009663362152e+02,0.000000000000000000e+00
3.045005005058645864e+01,1.144700010330481916e+02,0.000000000000000000e+00
3.045005140231801022e+01,1.144700011021612909e+02,0.000000000000000000e+00
3.045005275395561739e+01,1.144700011736803447e+02,0.000000000000000000e+00
3.045005410549587310e+01,1.144700012476096305e+02,0.000000000000000000e+00
3.045005545693538807e+01,1.144700013239529852e+02,0.000000000000000000e+00
3.045005680827076588e+01,1.144700014027138906e+02,0.000000000000000000e+00
3.045005815949861017e+01,1.144700014838953734e+02,0.000000000000000000e+00
3.045005951061553517e+01,1.144700015675001907e+02,0.000000000000000000e+00
3.045006086161814451e+01,1.144700016535307867e+02,0.000000000000000000e+00
3.045006221250305956e+01,1.144700017419893214e+02,0.000000000000000000e+00
3.045006356326689101e+01,1.144700018328776991e+02,0.000000000000000000e+00
3.045006491390627090e+01,1.144700019261976536e+02,0.000000000000000000e+00
3.045006626441779929e+01,1.144700020219506769e+02,0.000000000000000000e+00
3.045006761479812241e+01,1.144700021201380906e+02,0.000000000000000000e+00
3.045006896504386162e+01,1.144700022207610601e+02,0.000000000000000000e+00
3.045007031515163831e+01,1.144700023238205944e+02,0.000000000000000000e+00
3.045007166511809871e+01,1.144700024293175744e+02,0.000000000000000000e+00
3.045007301493987129e+01,1.144700025372527818e+02,0.000000000000000000e+00
3.045007436461359163e+01,1.144700026476268562e+02,0.000000000000000000e+00
3.045007571413590952e+01,1.144700027604403516e+02,0.000000000000000000e+00
3.045007706350345700e+01,1.144700028756937655e+02,0.000000000000000000e+00
3.045007841271288385e+01,1.144700029933874390e+02,0.000000000000000000e+00
3.045007976176083631e+01,1.144700031135217273e+02,0.000000000000000000e+00
3.045008111064397127e+01,1.144700032360968578e+02,0.000000000000000000e+00
3.045008245935892788e+01,1.144700033611130152e+02,0.000000000000000000e+00
3.045008380790236302e+01,1.144700034885703417e+02,0.000000000000000000e+00
3.045008515627093004e+01,1.144700036184689083e+02,0.000000000000000000e+00
3.045008650446128939e+01,1.144700037508087576e+02,0.000000000000000000e+00
3.045008785247009797e+01,1.144700038855899038e+02,0.000000000000000000e+00
3.045008920029401622e+01,1.144700040228122617e+02,0.000000000000000000e+00
3.045009054792970105e+01,1.144700041624757887e+02,0.000000000000000000e+00
3.045009189537382355e+01,1.144700043045803568e+02,0.000000000000000000e+00
3.045009324262304062e+01,1.144700044491258240e+02,0.000000000000000000e+00
3.045009458967402338e+01,1.144700045961120338e+02,0.000000000000000000e+00
3.045009593652343227e+01,1.144700047455387875e+02,0.000000000000000000e+00
3.045009728316793485e+01,1.144700048974058717e+02,0.000000000000000000e+00
3.045009862960420222e+01,1.144700050517130592e+02,0.000000000000000000e+00
3.045009997582891259e+01,1.144700052084600657e+02,0.000000000000000000e+00
3.045010132183872642e+01,1.144700053676466496e+02,0.000000000000000000e+00
3.045010266763031836e+01,1.144700055292724841e+02,0.000000000000000000e+00
3.045010401320037019e+01,1.144700056933373133e+02,0.000000000000000000e+00
3.045010535854554945e+01,1.144700058598407537e+02,0.000000000000000000e+00
3.045010670366252725e+01,1.144700060287825067e+02,0.000000000000000000e+00
3.045010804854799602e+01,1.144700062001622030e+02,0.000000000000000000e+00
3.045010939319861620e+01,1.144700063739795013e+02,0.000000000000000000e+00
3.045011073761107312e+01,1.144700065502340038e+02,0.000000000000000000e+00
3.045011208178204853e+01,1.144700067289253269e+02,0.000000000000000000e+00
3.045011342570821355e+01,1.144700069100530868e+02,0.000000000000000000e+00
3.045011476938626060e+01,1.144700070936168430e+02,0.000000000000000000e+00
3.045011611281287145e+01,1.144700072796162260e+02,0.000000000000000000e+00
3.045011745598472075e+01,1.144700074680507811e+02,0.000000000000000000e+00
3.045011879889849027e+01,1.144700076589200677e+02,0.000000000000000000e+00
3.045012014155087599e+01,1.144700078522236453e+02,0.000000000000000000e+00
3.045012148393855256e+01,1.144700080479610733e+02,0.000000000000000000e+00
3.045012282605821596e+01,1.144700082461318686e+02,0.000000000000000000e+00
3.045012416790654797e+01,1.144700084467355623e+02,0.000000000000000000e+00
3.045012550948023033e+01,1.144700086497716995e+02,0.000000000000000000e+00
3.045012685077595904e+01,1.144700088552397688e+02,0.000000000000000000e+00
3.045012819179042296e+01,1.144700090631392868e+02,0.000000000000000000e+00
3.045012953252031096e+01,1.144700092734697563e+02,0.000000000000000000e+00
3.045013087296231546e+01,1.144700094862306656e+02,0.000000000000000000e+00
3.045013221311311824e+01,1.144700097014215032e+02,0.000000000000000000e+00
