accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.725014260984125365e-03,2.281013046877491124e-01,-9.798411851786148929e+00
2.175378769016115058e-03,4.457737992493110424e-01,-9.795550143455674430e+00
-3.386237078908005838e-03,6.335106434803816633e-01,-9.804508345752358522e+00
1.582845547642220893e-03,8.144184474538095353e-01,-9.784758574689147892e+00
3.347656957445067742e-03,9.578213859435421584e-01,-9.796098617070386538e+00
7.964355334931016300e-03,1.105039794760885208e+00,-9.790577799611366316e+00
-9.092637968277807528e-03,1.230185745895963523e+00,-9.793258293015496108e+00
5.206377476817279117e-03,1.350478246872662158e+00,-9.784416905600011205e+00
9.311933328853211692e-04,1.443168735389155133e+00,-9.789382434351377782e+00
1.987475340803582669e-03,1.528474491251915035e+00,-9.790798090006980203e+00
1.043276956285223329e-02,1.615062430387686154e+00,-9.792489495994294302e+00
9.441000169065587658e-03,1.686110478775434185e+00,-9.796148926215579422e+00
4.605615383756566858e-03,1.753532813856039985e+00,-9.802013087313582673e+00
1.185700078024780763e-04,1.811627704853827403e+00,-9.781732240577008852e+00
-4.858857623713490857e-03,1.866914706722989870e+00,-9.787133069647500960e+00
-1.963938772538961763e-03,1.924263181213437868e+00,-9.787399110682382997e+00
-6.729168107050976372e-03,1.965357165519058036e+00,-9.794631553518845735e+00
7.234884291611743019e-03,2.002244854102529281e+00,-9.797870655566001119e+00
-8.090313118783093785e-05,2.046388080878933202e+00,-9.783815094742811524e+00
-8.047880213384029507e-03,2.061122500203094621e+00,-9.808145998653877484e+00
2.033993502887592245e-03,2.097300108084950487e+00,-9.795647542497812665e+00
1.377421460566866313e-03,2.123109604937815309e+00,-9.790168524080913315e+00
-2.119250711608867792e-03,2.150352383842355497e+00,-9.799816861432457671e+00
-3.078229331006902911e-03,2.163159552254015683e+00,-9.795042629782916066e+00
-2.877582602951258423e-03,2.189363164751780833e+00,-9.798424910954263822e+00
8.577871051859752103e-04,2.216865305276999987e+00,-9.794014341378183275e+00
-2.875628699999585857e-05,2.225324919770574006e+00,-9.789193251004197904e+00
-4.505110082789269034e-03,2.233264350230335538e+00,-9.796142913381117978e+00
5.515857977686488070e-03,2.237817497234771302e+00,-9.795248085799364901e+00
-8.912416969830928501e-03,2.255920279510303939e+00,-9.793766882588736067e+00
-1.525751848162329970e-03,2.260950137666379867e+00,-9.780120252079095522e+00
8.065992402477651160e-03,2.272257630115625204e+00,-9.795401081840024560e+00
1.188809959990631783e-03,2.278552663845229365e+00,-9.790014738265831795e+00
-5.841882823600745393e-03,2.302042047816817760e+00,-9.790374634452854608e+00
-5.606535141104996558e-04,2.295768782856166368e+00,-9.795165455985596736e+00
3.066864320117409018e-03,2.295248446920406860e+00,-9.787128662209982011e+00
7.811848186703180402e-04,2.313206644063178885e+00,-9.799247103171307316e+00
-1.817731489473957624e-03,2.308817869504611320e+00,-9.792880278962931229e+00
-1.193837482618080939e-02,2.311781298461424772e+00,-9.797505072815365423e+00
5.678689204891319842e-03,2.318073577773013927e+00,-9.797824868941484411e+00
1.537374152876608713e-03,2.327934921681384495e+00,-9.792559705396142178e+00
-4.607227477163696773e-03,2.328708336485482810e+00,-9.794057792384855077e+00
-1.734857380243150790e-03,2.320415417956074755e+00,-9.796496406501589149e+00
-8.980536108240837201e-03,2.334668740852090973e+00,-9.787703011657100660e+00
2.668014972396881134e-03,2.337734094980217225e+00,-9.804946807839357348e+00
4.479358778879757744e-05,2.336450534913857346e+00,-9.798833664153512757e+00
-3.935545039606894299e-04,2.341827106821249949e+00,-9.794608814941975439e+00
8.662994087136735577e-03,2.334522503606891508e+00,-9.797740233771857987e+00
7.939315611478474366e-03,2.346303914817417624e+00,-9.790665080317175750e+00
7.222013270081815636e-03,2.337393918449149233e+00,-9.794707650820507538e+00
5.719504379080205848e-03,2.341096970555836432e+00,-9.793052681105379520e+00
5.404491559742853612e-03,2.350914303769189306e+00,-9.795491784966220195e+00
-2.389224843588030715e-03,2.344479865036925403e+00,-9.789295005585788800e+00
-3.043275223429334295e-03,2.345332476533394495e+00,-9.781964717317141123e+00
1.319438981876875630e-03,2.347300059515061932e+00,-9.793931160758717169e+00
-2.887190222841846086e-03,2.345210377500444032e+00,-9.789720801168453335e+00
1.429554161012354255e-03,2.342813595645010682e+00,-9.788852481482626544e+00
-6.745338853916123603e-03,2.351864824892201167e+00,-9.793726499156196752e+00
-5.103811683879196960e-03,2.348661412244227975e+00,-9.794606666848803656e+00
4.801823833897492927e-03,2.351374896529010883e+00,-9.798876458572253867e+00
-1.104129298328585494e-03,2.346021287341356842e+00,-9.796475845051629605e+00
-7.667567976787186858e-03,2.353013535843625714e+00,-9.795440888695079451e+00
8.457780734803896361e-03,2.353577582701435134e+00,-9.797238659299143393e+00
1.520850434066544883e-03,2.358205709141761197e+00,-9.793681535989842146e+00
-6.121009186382595293e-03,2.351467357051327589e+00,-9.797659504896769178e+00
3.082400238720097840e-03,2.350213841278848026e+00,-9.793818435782942089e+00
-5.354001090610030706e-04,2.345585793291956822e+00,-9.785417256114385509e+00
-8.153498612392342691e-04,2.367673155821219400e+00,-9.799251784816373601e+00
3.815335386083888378e-03,2.349444779753863344e+00,-9.788595170236337850e+00
4.516287025134691109e-03,2.346162887450470524e+00,-9.792480340700620900e+00
4.321987232336774176e-03,2.355649182364704330e+00,-9.794252181943420510e+00
-5.455458460835409598e-03,2.355723868848513813e+00,-9.795521831745652719e+00
8.220646681085284164e-04,2.350357110196132027e+00,-9.795621409193159934e+00
-2.319799015338929447e-04,2.354302984831641243e+00,-9.790430270984325389e+00
5.495687448011923534e-03,2.357996978408135380e+00,-9.793275478717403004e+00
-1.011712108987330343e-03,2.356302021282620895e+00,-9.794442830537180456e+00
-3.541679810319654743e-04,2.351094671763443777e+00,-9.793529261007023479e+00
4.528491704501145729e-03,2.346515488027404839e+00,-9.788320363663935098e+00
6.918699148077803000e-03,2.363103102179358039e+00,-9.800218886346700131e+00
-4.260210855079211816e-03,2.357397298875076430e+00,-9.794064245583559369e+00
3.394355026382541059e-03,2.363288643953914470e+00,-9.793840894387356499e+00
8.192335390880547356e-04,2.354658518694917824e+00,-9.791602204481751670e+00
1.788182787149302259e-03,2.355398296535674785e+00,-9.784069447429958544e+00
2.579798476107823639e-03,2.347906600348164119e+00,-9.802474127863243680e+00
-7.808886956912544771e-04,2.349386043321979312e+00,-9.796892429912769984e+00
-2.514825936384073625e-03,2.357020057986387584e+00,-9.786860153784191496e+00
4.683681973814073952e-03,2.358500454902027421e+00,-9.801262915796174369e+00
3.019927115566550628e-03,2.347373741965384841e+00,-9.799989840833321253e+00
-6.010745521369479337e-03,2.353742492058410907e+00,-9.787860344697275394e+00
-9.011341159202152298e-03,2.354508239828773775e+00,-9.794725761873673164e+00
-1.002747760435148197e-02,2.353620194532402454e+00,-9.798315399012508919e+00
9.079809962424967729e-04,2.358837246498630247e+00,-9.792506664281756201e+00
-5.518435058508115373e-03,2.359248691858049529e+00,-9.796224255871058162e+00
-1.469383227563831381e-03,2.360858604387795268e+00,-9.789366760742987950e+00
-7.033596919507988446e-03,2.359966004020632280e+00,-9.786746227397852493e+00
-4.492214831810502004e-03,2.356394443389704385e+00,-9.797804841939504072e+00
1.976875008471903634e-03,2.350815133934719192e+00,-9.796177587875286363e+00
-2.022426167489719488e-03,2.352621498057712923e+00,-9.799697141029769298e+00
4.192280423602228433e-03,2.360764667011997719e+00,-9.792566923269383494e+00
-4.774544226790639360e-04,2.358178404837125264e+00,-9.797431531900006263e+00
4.695331591182803736e-03,2.353480181720932762e+00,-9.796661703689858669e+00
4.659374203561006574e-03,2.355807991496913001e+00,-9.788039142929644498e+00
-3.158041300421190849e-03,2.357774075928355195e+00,-9.786126873569031659e+00
2.599182979714057071e-03,2.352071821793268569e+00,-9.785251406328844936e+00
8.859547985850304772e-03,2.358534222699200988e+00,-9.791069588216426922e+00
-7.376677482913780032e-03,2.356856973520865761e+00,-9.794930770270319442e+00
-6.896399767395111971e-03,2.357569376130876471e+00,-9.790935068724300194e+00
-5.243788864939987783e-03,2.361413350600266803e+00,-9.791360031887791138e+00
-8.182266957483004879e-03,2.360042935705786604e+00,-9.790549839010179056e+00
2.705702744070323084e-03,2.357618763589084399e+00,-9.795115391445815334e+00
2.845772405368370266e-03,2.355245090148438969e+00,-9.798724582838461927e+00
-6.814597498925261711e-03,2.353835378868767148e+00,-9.786970799620242190e+00
9.809256891275782483e-04,2.355240619948883118e+00,-9.785219263910747145e+00
-8.852754813270007767e-03,2.354456171100507866e+00,-9.794632394176584711e+00
-3.769220521990220897e-04,2.351505840831287220e+00,-9.794611202356335866e+00
2.337578534575037760e-03,2.346261883289065597e+00,-9.793120016466906108e+00
9.855373703026406793e-03,2.358546498599934704e+00,-9.785317493093304009e+00
1.599328362443185611e-03,2.354302341088436723e+00,-9.794826627060659874e+00
-2.660213153585071558e-03,2.356522834088185192e+00,-9.795620140190402836e+00
-5.805261131274316866e-03,2.354425730113371973e+00,-9.801345131366888452e+00
6.166376769087187053e-04,2.355044403658449248e+00,-9.791920652855752749e+00
5.227432904431894567e-04,2.359679551134044040e+00,-9.797557767060178335e+00
-3.028516119699296676e-03,2.351570059638156351e+00,-9.789917264739564473e+00
3.050134013498079309e-03,2.354970906046252477e+00,-9.793122016630540827e+00
5.805877370986027575e-03,2.345438427204087795e+00,-9.789941022620483935e+00
-4.933982413151905867e-03,2.358634629822220052e+00,-9.786800637077414322e+00
8.415090954263716727e-03,2.345134690992932924e+00,-9.792013034022666318e+00
-6.851993416455464531e-03,2.358827414936116806e+00,-9.799209887048103695e+00
-7.362930092924957828e-03,2.342956029158920650e+00,-9.795274959794522118e+00
-3.725058530909352780e-03,2.353638130031147746e+00,-9.794428521999426707e+00
5.874178162858996986e-03,2.349788240516324844e+00,-9.786416168131960802e+00
-3.977570293613306128e-03,2.356650071507081279e+00,-9.792275084200237956e+00
5.501140950753036262e-04,2.359582243018782499e+00,-9.800025479105597626e+00
5.853794417078291880e-04,2.350040831276842823e+00,-9.790543779071729347e+00
1.762704771769373806e-03,2.354183540907072825e+00,-9.799689037038463724e+00
-3.253546926291113212e-03,2.365702809659032901e+00,-9.782820154519056288e+00
5.398787050422701114e-03,2.358530897367878687e+00,-9.795318138066441804e+00
-2.614634026199331562e-03,2.350370433587527952e+00,-9.792741737074420527e+00
-1.134398867038014034e-04,2.343834652601314517e+00,-9.790054733706366363e+00
-2.225611728692025726e-03,2.358801210240730306e+00,-9.797192110523127440e+00
-7.633563770582051621e-03,2.359261628095753238e+00,-9.800323799699924621e+00
1.866010441196890848e-03,2.355279306000154449e+00,-9.789488370973201015e+00
-2.120045592774742575e-03,2.352454774719864083e+00,-9.792189034601953779e+00
-1.740219539047038440e-03,2.352414664307984626e+00,-9.803100307548541892e+00
-6.392151739152696945e-03,2.351421951527215448e+00,-9.791577063634917977e+00
-3.092342059597278595e-03,2.344923043065519686e+00,-9.788143235397784636e+00
4.794995983030031321e-03,2.352046200722633262e+00,-9.794769798775300629e+00
-4.328460642182973585e-03,2.352971394591329091e+00,-9.793900270027426913e+00
1.259711745039391673e-03,2.348718453000584905e+00,-9.791864449393749226e+00
5.188342852607608947e-03,2.352136808008637114e+00,-9.789980988656592942e+00
1.136241077893036105e-02,2.365893059468202164e+00,-9.789513397120309435e+00
5.070841564440624859e-03,2.366499410383019697e+00,-9.796569068969956717e+00
