ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.045073317430331983e+01,1.144704491364589387e+02,0.000000000000000000e+00,8.215638871129062437e+00,1.255003099355508311e+01,0.000000000000000000e+00
3.045074050484213046e+01,1.144704622629763122e+02,0.000000000000000000e+00,8.017498009061009512e+00,1.267752837404447419e+01,0.000000000000000000e+00
3.045074765584369914e+01,1.144704755207762190e+02,0.000000000000000000e+00,7.817378949327627780e+00,1.280189776410549563e+01,0.000000000000000000e+00
3.045075462554363099e+01,1.144704889065874909e+02,0.000000000000000000e+00,7.615331068312450213e+00,1.292310847745213209e+01,0.000000000000000000e+00
3.045076141222225274e+01,1.144705024171073688e+02,0.000000000000000000e+00,7.411404218306810954e+00,1.304113060715458161e+01,0.000000000000000000e+00
3.045076801420506030e+01,1.144705160490023417e+02,0.000000000000000000e+00,7.205648715209528099e+00,1.315593503301834133e+01,0.000000000000000000e+00
3.045077442986310601e+01,1.144705297989089132e+02,0.000000000000000000e+00,6.998115326112202439e+00,1.326749342876918547e+01,0.000000000000000000e+00
3.045078065761342145e+01,1.144705436634344977e+02,0.000000000000000000e+00,6.788855256773207003e+00,1.337577826904224665e+01,0.000000000000000000e+00
3.045078669591940823e+01,1.144705576391582298e+02,0.000000000000000000e+00,6.577920138983425424e+00,1.348076283617348814e+01,0.000000000000000000e+00
3.045079254329121099e+01,1.144705717226317603e+02,0.000000000000000000e+00,6.365362017826880603e+00,1.358242122679189023e+01,0.000000000000000000e+00
3.045079819828606560e+01,1.144705859103802368e+02,0.000000000000000000e+00,6.151233338839394271e+00,1.368072835821071109e+01,0.000000000000000000e+00
3.045080365950869705e+01,1.144706001989030000e+02,0.000000000000000000e+00,5.935586935068428716e+00,1.377565997461627845e+01,0.000000000000000000e+00
3.045080892561162855e+01,1.144706145846745500e+02,0.000000000000000000e+00,5.718476014037329413e+00,1.386719265305273474e+01,0.000000000000000000e+00
3.045081399529552257e+01,1.144706290641453990e+02,0.000000000000000000e+00,5.499954144617160701e+00,1.395530380920130575e+01,0.000000000000000000e+00
3.045081886730951837e+01,1.144706436337429381e+02,0.000000000000000000e+00,5.280075243809387864e+00,1.403997170295265384e+01,0.000000000000000000e+00
3.045082354045151618e+01,1.144706582898723184e+02,0.000000000000000000e+00,5.058893563442667052e+00,1.412117544377090361e+01,0.000000000000000000e+00
3.045082801356849345e+01,1.144706730289173322e+02,0.000000000000000000e+00,4.836463676787015942e+00,1.419889499584808590e+01,0.000000000000000000e+00
3.045083228555676769e+01,1.144706878472413223e+02,0.000000000000000000e+00,4.612840465088677178e+00,1.427311118304766957e+01,0.000000000000000000e+00
3.045083635536229849e+01,1.144707027411880489e+02,0.000000000000000000e+00,4.388079104028991928e+00,1.434380569363598568e+01,0.000000000000000000e+00
3.045084022198091489e+01,1.144707177070826560e+02,0.000000000000000000e+00,4.162235050110624890e+00,1.441096108480036975e+01,0.000000000000000000e+00
3.045084388445858892e+01,1.144707327412325100e+02,0.000000000000000000e+00,3.935364026974502050e+00,1.447456078695291559e+01,0.000000000000000000e+00
3.045084734189167008e+01,1.144707478399280944e+02,0.000000000000000000e+00,3.707522011650840277e+00,1.453458910781878721e+01,0.000000000000000000e+00
3.045085059342707012e+01,1.144707629994440339e+02,0.000000000000000000e+00,3.478765220747646048e+00,1.459103123630802834e+01,0.000000000000000000e+00
3.045085363826253300e+01,1.144707782160399034e+02,0.000000000000000000e+00,3.249150096580113889e+00,1.464387324616999742e+01,0.000000000000000000e+00
3.045085647564679476e+01,1.144707934859612237e+02,0.000000000000000000e+00,3.018733293244327598e+00,1.469310209942945455e+01,0.000000000000000000e+00
3.045085910487976477e+01,1.144708088054403277e+02,0.000000000000000000e+00,2.787571662638709036e+00,1.473870564960348339e+01,0.000000000000000000e+00
3.045086152531272106e+01,1.144708241706973411e+02,0.000000000000000000e+00,2.555722240436664183e+00,1.478067264469846087e+01,0.000000000000000000e+00
3.045086373634847021e+01,1.144708395779410921e+02,0.000000000000000000e+00,2.323242232013885022e+00,1.481899272998631112e+01,0.000000000000000000e+00
3.045086573744145397e+01,1.144708550233700066e+02,0.000000000000000000e+00,2.090188998333776027e+00,1.485365645055938622e+01,0.000000000000000000e+00
3.045086752809794461e+01,1.144708705031731597e+02,0.000000000000000000e+00,1.856620041794497356e+00,1.488465525366331832e+01,0.000000000000000000e+00
3.045086910787611600e+01,1.144708860135310999e+02,0.000000000000000000e+00,1.622592992041107962e+00,1.491198149080728541e+01,0.000000000000000000e+00
3.045087047638619637e+01,1.144709015506168583e+02,0.000000000000000000e+00,1.388165591746312932e+00,1.493562841965116661e+01,0.000000000000000000e+00
3.045087163329051450e+01,1.144709171105968295e+02,0.000000000000000000e+00,1.153395682363322017e+00,1.495559020566910391e+01,0.000000000000000000e+00
3.045087257830362049e+01,1.144709326896318231e+02,0.000000000000000000e+00,9.183411898543379914e-01,1.497186192358909373e+01,0.000000000000000000e+00
3.045087331119235330e+01,1.144709482838778882e+02,0.000000000000000000e+00,6.830601103981916999e-01,1.498443955860821752e+01,0.000000000000000000e+00
3.045087383177587981e+01,1.144709638894873365e+02,0.000000000000000000e+00,4.476104960806524535e-01,1.499332000738323600e+01,0.000000000000000000e+00
3.045087413992575165e+01,1.144709795026097225e+02,0.000000000000000000e+00,2.120504405709449924e-01,1.499850107879629491e+01,0.000000000000000000e+00
3.045087423556594786e+01,1.144709951193926543e+02,0.000000000000000000e+00,-2.356193521199450441e-02,1.499998149449555385e+01,0.000000000000000000e+00
3.045087411867286065e+01,1.144710107359829436e+02,0.000000000000000000e+00,-2.591684974399852126e-01,1.499776088921058559e+01,0.000000000000000000e+00
3.045087378927533095e+01,1.144710263485273458e+02,0.000000000000000000e+00,-4.947111137192541919e-01,1.499183981084251904e+01,0.000000000000000000e+00
3.045087324745464130e+01,1.144710419531737102e+02,0.000000000000000000e+00,-7.301316674337341439e-01,1.498221972032884075e+01,0.000000000000000000e+00
3.045087249334446966e+01,1.144710575460717763e+02,0.000000000000000000e+00,-9.653720720844696235e-01,1.496890299128293833e+01,0.000000000000000000e+00
3.045087152713088230e+01,1.144710731233741683e+02,0.000000000000000000e+00,-1.200374285621590431e+00,1.495189290940844273e+01,0.000000000000000000e+00
3.045087034905228407e+01,1.144710886812374326e+02,0.000000000000000000e+00,-1.435080324765320325e+00,1.493119367168852563e+01,0.000000000000000000e+00
3.045086895939934379e+01,1.144711042158228338e+02,0.000000000000000000e+00,-1.669432279312482281e+00,1.490681038535036507e+01,0.000000000000000000e+00
3.045086735851493742e+01,1.144711197232974058e+02,0.000000000000000000e+00,-1.903372326424975558e+00,1.487874906660501395e+01,0.000000000000000000e+00
3.045086554679405921e+01,1.144711351998349329e+02,0.000000000000000000e+00,-2.136842744896694679e+00,1.484701663916297854e+01,0.000000000000000000e+00
3.045086352468372581e+01,1.144711506416167026e+02,0.000000000000000000e+00,-2.369785929395374691e+00,1.481162093252590850e+01,0.000000000000000000e+00
3.045086129268285546e+01,1.144711660448327137e+02,0.000000000000000000e+00,-2.602144404675845291e+00,1.477257068005478224e+01,0.000000000000000000e+00
3.045085885134216497e+01,1.144711814056824011e+02,0.000000000000000000e+00,-2.833860839761184192e+00,1.472987551681507057e+01,0.000000000000000000e+00
3.045085620126402759e+01,1.144711967203756586e+02,0.000000000000000000e+00,-3.064878062088281840e+00,1.468354597719944366e+01,0.000000000000000000e+00
3.045085334310230252e+01,1.144712119851338201e+02,0.000000000000000000e+00,-3.295139071614314741e+00,1.463359349232855955e+01,0.000000000000000000e+00
3.045085027756218921e+01,1.144712271961904690e+02,0.000000000000000000e+00,-3.524587054880650605e+00,1.458003038723060207e+01,0.000000000000000000e+00
3.045084700540007816e+01,1.144712423497925045e+02,0.000000000000000000e+00,-3.753165399030723659e+00,1.452286987780027339e+01,0.000000000000000000e+00
3.045084352742332001e+01,1.144712574422009652e+02,0.000000000000000000e+00,-3.980817705778405102e+00,1.446212606753796592e+01,0.000000000000000000e+00
3.045083984449005143e+01,1.144712724696919963e+02,0.000000000000000000e+00,-4.207487805323439467e+00,1.439781394406993087e+01,0.000000000000000000e+00
3.045083595750897842e+01,1.144712874285577584e+02,0.000000000000000000e+00,-4.433119770210502075e+00,1.432994937545031178e+01,0.000000000000000000e+00
3.045083186743916670e+01,1.144713023151073514e+02,0.000000000000000000e+00,-4.657657929128460772e+00,1.425854910624593685e+01,0.000000000000000000e+00
3.045082757528976458e+01,1.144713171256677242e+02,0.000000000000000000e+00,-4.881046880646438879e+00,1.418363075340484514e+01,0.000000000000000000e+00
3.045082308211980759e+01,1.144713318565845555e+02,0.000000000000000000e+00,-5.103231506883289192e+00,1.410521280190957327e+01,0.000000000000000000e+00
3.045081838903790938e+01,1.144713465042232059e+02,0.000000000000000000e+00,-5.324156987107108385e+00,1.402331460021625986e+01,0.000000000000000000e+00
3.045081349720202724e+01,1.144713610649695568e+02,0.000000000000000000e+00,-5.543768811261430507e+00,1.393795635548070599e+01,0.000000000000000000e+00
3.045080840781913523e+01,1.144713755352309477e+02,0.000000000000000000e+00,-5.762012793414767131e+00,1.384915912857255549e+01,0.000000000000000000e+00
3.045080312214496843e+01,1.144713899114370435e+02,0.000000000000000000e+00,-5.978835085130177696e+00,1.375694482887884540e+01,0.000000000000000000e+00
3.045079764148368540e+01,1.144714041900406869e+02,0.000000000000000000e+00,-6.194182188751561569e+00,1.366133620889819511e+01,0.000000000000000000e+00
3.045079196718756265e+01,1.144714183675188508e+02,0.000000000000000000e+00,-6.408000970603409563e+00,1.356235685862696094e+01,0.000000000000000000e+00
3.045078610065664293e+01,1.144714324403734338e+02,0.000000000000000000e+00,-6.620238674100737519e+00,1.346003119973876139e+01,0.000000000000000000e+00
3.045078004333840482e+01,1.144714464051321556e+02,0.000000000000000000e+00,-6.830842932765989417e+00,1.335438447955879937e+01,0.000000000000000000e+00
3.045077379672739326e+01,1.144714602583494241e+02,0.000000000000000000e+00,-7.039761783149678820e+00,1.324544276483445060e+01,0.000000000000000000e+00
3.045076736236488202e+01,1.144714739966071164e+02,0.000000000000000000e+00,-7.246943677651591642e+00,1.313323293530369185e+01,0.000000000000000000e+00
3.045076074183843673e+01,1.144714876165155317e+02,0.000000000000000000e+00,-7.452337497239390984e+00,1.301778267706293057e+01,0.000000000000000000e+00
3.045075393678158449e+01,1.144715011147141581e+02,0.000000000000000000e+00,-7.655892564061465677e+00,1.289912047573586840e+01,0.000000000000000000e+00
3.045074694887336264e+01,1.144715144878724971e+02,0.000000000000000000e+00,-7.857558653950938776e+00,1.277727560944510365e+01,0.000000000000000000e+00
3.045073977983793512e+01,1.144715277326909160e+02,0.000000000000000000e+00,-8.057286008817722944e+00,1.265227814158818553e+01,0.000000000000000000e+00
3.045073243144415898e+01,1.144715408459014725e+02,0.000000000000000000e+00,-8.255025348925590478e+00,1.252415891341993159e+01,0.000000000000000000e+00
3.045072490550512967e+01,1.144715538242686392e+02,0.000000000000000000e+00,-8.450727885051206201e+00,1.239294953644280639e+01,0.000000000000000000e+00
3.045071720387776537e+01,1.144715666645902132e+02,0.000000000000000000e+00,-8.644345330522144266e+00,1.225868238460724768e+01,0.000000000000000000e+00
3.045070932846232381e+01,1.144715793636980266e+02,0.000000000000000000e+00,-8.835829913130888613e+00,1.212139058632388888e+01,0.000000000000000000e+00
3.045070128120195463e+01,1.144715919184587847e+02,0.000000000000000000e+00,-9.025134386921928709e+00,1.198110801628961752e+01,0.000000000000000000e+00
3.045069306408218424e+01,1.144716043257747771e+02,0.000000000000000000e+00,-9.212212043848984067e+00,1.183786928712949305e+01,0.000000000000000000e+00
3.045068467913047172e+01,1.144716165825846730e+02,0.000000000000000000e+00,-9.397016725299506490e+00,1.169170974085661108e+01,0.000000000000000000e+00
3.045067612841567950e+01,1.144716286858643315e+02,0.000000000000000000e+00,-9.579502833483640956e+00,1.154266544015198015e+01,0.000000000000000000e+00
3.045066741404756527e+01,1.144716406326274125e+02,0.000000000000000000e+00,-9.759625342684788762e+00,1.139077315946660462e+01,0.000000000000000000e+00
3.045065853817626333e+01,1.144716524199262722e+02,0.000000000000000000e+00,-9.937339810369040904e+00,1.123607037594792502e+01,0.000000000000000000e+00
3.045064950299176942e+01,1.144716640448525737e+02,0.000000000000000000e+00,-1.011260238815069279e+01,1.107859526019291430e+01,0.000000000000000000e+00
3.045064031072337229e+01,1.144716755045380410e+02,0.000000000000000000e+00,-1.028536983261118465e+01,1.091838666683002934e+01,0.000000000000000000e+00
3.045063096363913147e+01,1.144716867961551969e+02,0.000000000000000000e+00,-1.045559951596877291e+01,1.075548412493242978e+01,0.000000000000000000e+00
3.045062146404529457e+01,1.144716979169180036e+02,0.000000000000000000e+00,-1.062324943659629284e+01,1.058992782826476997e+01,0.000000000000000000e+00
3.045061181428575026e+01,1.144717088640825722e+02,0.000000000000000000e+00,-1.078827822938442260e+01,1.042175862536597464e+01,0.000000000000000000e+00
3.045060201674143130e+01,1.144717196349479309e+02,0.000000000000000000e+00,-1.095064517594792619e+01,1.025101800947049568e+01,0.000000000000000000e+00
3.045059207382972843e+01,1.144717302268565078e+02,0.000000000000000000e+00,-1.111031021467228541e+01,1.007774810827045187e+01,0.000000000000000000e+00
3.045058198800390059e+01,1.144717406371949409e+02,0.000000000000000000e+00,-1.126723395059831567e+01,9.901991673521274961e+00,0.000000000000000000e+00
3.045057176175249225e+01,1.144717508633946608e+02,0.000000000000000000e+00,-1.142137766514227515e+01,9.723792070493340489e+00,0.000000000000000000e+00
3.045056139759865843e+01,1.144717609029325160e+02,0.000000000000000000e+00,-1.157270332564910476e+01,9.543193267272235047e+00,0.000000000000000000e+00
3.045055089809961402e+01,1.144717707533314552e+02,0.000000000000000000e+00,-1.172117359477640797e+01,9.360239823910298185e+00,0.000000000000000000e+00
3.045054026584593743e+01,1.144717804121610243e+02,0.000000000000000000e+00,-1.186675183970688785e+01,9.174976881432085563e+00,0.000000000000000000e+00
3.045052950346098797e+01,1.144717898770381055e+02,0.000000000000000000e+00,-1.200940214118693738e+01,8.987450150696506768e+00,0.000000000000000000e+00
3.045051861360022372e+01,1.144717991456274291e+02,0.000000000000000000e+00,-1.214908930238918927e+01,8.797705901118343164e+00,0.000000000000000000e+00
3.045050759895054782e+01,1.144718082156421133e+02,0.000000000000000000e+00,-1.228577885759680477e+01,8.605790949251982624e+00,0.000000000000000000e+00
3.045049646222965833e+01,1.144718170848443037e+02,0.000000000000000000e+00,-1.241943708070736285e+01,8.411752647240106739e+00,0.000000000000000000e+00
3.045048520618537680e+01,1.144718257510456993e+02,0.000000000000000000e+00,-1.255003099355428553e+01,8.215638871130282794e+00,0.000000000000000000e+00
3.045047383359496962e+01,1.144718342121080923e+02,0.000000000000000000e+00,-1.267752837404369082e+01,8.017498009062249409e+00,0.000000000000000000e+00
3.045046234726444467e+01,1.144718424659438512e+02,0.000000000000000000e+00,-1.280189776410473179e+01,7.817378949328878335e+00,0.000000000000000000e+00
3.045045075002788337e+01,1.144718505105165320e+02,0.000000000000000000e+00,-1.292310847745138780e+01,7.615331068313712315e+00,0.000000000000000000e+00
3.045043904474673013e+01,1.144718583438412907e+02,0.000000000000000000e+00,-1.304113060715385686e+01,7.411404218308086378e+00,0.000000000000000000e+00
3.045042723430908893e+01,1.144718659639854081e+02,0.000000000000000000e+00,-1.315593503301763612e+01,7.205648715210814181e+00,0.000000000000000000e+00
3.045041532162900566e+01,1.144718733690687742e+02,0.000000000000000000e+00,-1.326749342876849980e+01,6.998115326113500068e+00,0.000000000000000000e+00
3.045040330964575404e+01,1.144718805572643419e+02,0.000000000000000000e+00,-1.337577826904158229e+01,6.788855256774514402e+00,0.000000000000000000e+00
3.045039120132311439e+01,1.144718875267985823e+02,0.000000000000000000e+00,-1.348076283617284510e+01,6.577920138984742593e+00,0.000000000000000000e+00
3.045037899964863115e+01,1.144718942759518967e+02,0.000000000000000000e+00,-1.358242122679126673e+01,6.365362017828208430e+00,0.000000000000000000e+00
3.045036670763288811e+01,1.144719008030590857e+02,0.000000000000000000e+00,-1.368072835821011068e+01,6.151233338840730980e+00,0.000000000000000000e+00
3.045035432830874456e+01,1.144719071065097609e+02,0.000000000000000000e+00,-1.377565997461569935e+01,5.935586935069775194e+00,0.000000000000000000e+00
3.045034186473063187e+01,1.144719131847486437e+02,0.000000000000000000e+00,-1.386719265305217519e+01,5.718476014038685662e+00,0.000000000000000000e+00
3.045032931997373638e+01,1.144719190362761339e+02,0.000000000000000000e+00,-1.395530380920077107e+01,5.499954144618524943e+00,0.000000000000000000e+00
3.045031669713329237e+01,1.144719246596484510e+02,0.000000000000000000e+00,-1.403997170295213692e+01,5.280075243810760099e+00,0.000000000000000000e+00
3.045030399932378984e+01,1.144719300534781894e+02,0.000000000000000000e+00,-1.412117544377040801e+01,5.058893563444047281e+00,0.000000000000000000e+00
3.045029122967823554e+01,1.144719352164345594e+02,0.000000000000000000e+00,-1.419889499584761339e+01,4.836463676788404165e+00,0.000000000000000000e+00
3.045027839134734293e+01,1.144719401472437283e+02,0.000000000000000000e+00,-1.427311118304721838e+01,4.612840465090072506e+00,0.000000000000000000e+00
3.045026548749877904e+01,1.144719448446891761e+02,0.000000000000000000e+00,-1.434380569363555757e+01,4.388079104030394362e+00,0.000000000000000000e+00
3.045025252131637217e+01,1.144719493076118937e+02,0.000000000000000000e+00,-1.441096108479996118e+01,4.162235050112032653e+00,0.000000000000000000e+00
3.045023949599932678e+01,1.144719535349108241e+02,0.000000000000000000e+00,-1.447456078695253190e+01,3.935364026975916918e+00,0.000000000000000000e+00
3.045022641476145964e+01,1.144719575255429476e+02,0.000000000000000000e+00,-1.453458910781842306e+01,3.707522011652260918e+00,0.000000000000000000e+00
3.045021328083036138e+01,1.144719612785237643e+02,0.000000000000000000e+00,-1.459103123630768728e+01,3.478765220749072462e+00,0.000000000000000000e+00
3.045020009744663270e+01,1.144719647929273094e+02,0.000000000000000000e+00,-1.464387324616968122e+01,3.249150096581545633e+00,0.000000000000000000e+00
3.045018686786307782e+01,1.144719680678865217e+02,0.000000000000000000e+00,-1.469310209942915968e+01,3.018733293245763782e+00,0.000000000000000000e+00
3.045017359534389456e+01,1.144719711025934146e+02,0.000000000000000000e+00,-1.473870564960321161e+01,2.787571662640149661e+00,0.000000000000000000e+00
