gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045041631309172914e+01,1.144702009505197964e+02,-6.220034608726526804e-01,1.296628865610961334e+01,7.504534847924773544e+00,-3.667191343602999986e-03
3.045041048424126373e+01,1.144700619608156984e+02,3.380043729119522222e+00,1.291555253948855153e+01,7.701650639671516529e+00,-7.274335116051848515e-02
3.045036426351722270e+01,1.144702063607524565e+02,4.542135350747992462e+00,1.274227791619313521e+01,7.879345929509901758e+00,-6.350354037950422213e-03
3.045045644719880329e+01,1.144701740586028507e+02,2.696299499066031391e+00,1.276012940429981413e+01,8.079072632291302014e+00,-2.782469082700955373e-02
3.045051041251434398e+01,1.144702038631880328e+02,-1.049487354552942264e+01,1.251905010779220540e+01,8.178441799481340979e+00,5.022527691542408995e-02
3.045045173431714147e+01,1.144701322395193301e+02,9.331568784014109497e+00,1.242463213763495133e+01,8.433621388262146468e+00,3.414094130402862276e-02
3.045044900953149636e+01,1.144702731722700264e+02,1.081582259249478817e+01,1.230410001058900527e+01,8.668352751854012439e+00,5.570426482941274321e-02
3.045042779118741549e+01,1.144701943442948249e+02,4.846095863307530394e+00,1.212542475335861347e+01,8.822422115071079318e+00,2.294128333624739693e-03
3.045057368571630008e+01,1.144702740186158678e+02,-1.088672142134533338e+00,1.206899472567670273e+01,9.057322376687295673e+00,-2.529089789081786881e-03
3.045056761582634408e+01,1.144703447007697008e+02,1.640285483045112969e+01,1.186546751663271060e+01,9.176247800665375820e+00,1.241828785569443899e-01
3.045050906056944484e+01,1.144701755156172709e+02,3.920914266598914288e+00,1.165398165935647867e+01,9.399073613325658272e+00,2.957646733241482695e-02
3.045050874514135586e+01,1.144702899305032275e+02,3.800468231125431640e+00,1.161043824609418706e+01,9.604254799993086067e+00,3.967614373011145446e-02
3.045056609246095292e+01,1.144702279320279814e+02,1.738730424444644151e-01,1.145600357824769411e+01,9.894195537956576914e+00,3.864468389972576523e-02
3.045058245643630102e+01,1.144702699797790331e+02,-1.181701446312805004e+01,1.120700807931024201e+01,9.944961164019654021e+00,-8.316181126535966348e-03
3.045050446283373446e+01,1.144702381736481414e+02,4.288539975180222008e+00,1.109913283066556033e+01,1.002631231534988387e+01,7.865489095868513636e-02
3.045058340363818061e+01,1.144702386937876497e+02,-1.116257646764254119e+01,1.095170443937352189e+01,1.031212383630300344e+01,-2.691020675554972250e-02
3.045057280042889758e+01,1.144702163605705465e+02,-2.682278012699796932e+00,1.069508478351339775e+01,1.042337577239744739e+01,5.034380459949394648e-02
3.045066302102182121e+01,1.144702883199192627e+02,-1.819232118266290055e+00,1.055953635061258744e+01,1.065764667466484639e+01,4.133652574652768585e-02
3.045052495229439415e+01,1.144702586729868301e+02,-1.047515693384059476e+00,1.046513077650544155e+01,1.076898079606745107e+01,7.425298922750488313e-03
3.045061829882678950e+01,1.144702717895608686e+02,3.212506350855125259e+00,1.029772270911498566e+01,1.092000441228088903e+01,-4.413947570458331970e-02
3.045067090665440546e+01,1.144703554936863128e+02,-4.428235644795029402e-01,1.012322239408120161e+01,1.107943516302484355e+01,2.673225550521199367e-02
3.045065993552870154e+01,1.144703432276002957e+02,1.976249565259285967e+00,9.909810345130917852e+00,1.130955173425469518e+01,7.675127442150999528e-04
3.045077551980145003e+01,1.144703286782612395e+02,-6.370137429861101985e+00,9.687039402222778151e+00,1.140024240519551313e+01,5.533734243687946086e-02
3.045068590902773664e+01,1.144703428060146706e+02,-8.562299567747483353e-01,9.436614457111613063e+00,1.154325450597239033e+01,-9.415594570434458743e-02
3.045072003635199565e+01,1.144703934447812230e+02,7.260253262231073368e-01,9.248341209464614465e+00,1.180715900882689162e+01,7.049753467284634867e-02
3.045072949864029255e+01,1.144703821793482916e+02,-3.549616492911978893e-01,9.118441452966990823e+00,1.187627964715453288e+01,-1.595249877667883481e-02
3.045068077481991153e+01,1.144703945014204720e+02,1.238220235654806212e+00,8.946149780101288584e+00,1.199462297006467715e+01,-4.026141486440857481e-02
3.045075742884019832e+01,1.144703775203620211e+02,-6.446732706697452464e+00,8.813574198514627867e+00,1.207802730681004633e+01,-4.052323762829001391e-03
3.045072446853648884e+01,1.144704898901094197e+02,-1.082472124963842575e+01,8.502473730708139499e+00,1.228989745252473398e+01,6.388265259386533002e-02
3.045070166024705216e+01,1.144703885953710625e+02,-1.122777299283963970e+00,8.350492798915995607e+00,1.243545383779782476e+01,-3.318873568941441143e-02
3.045077030182631717e+01,1.144704825653074494e+02,-3.822853907594480072e-01,8.221645308181440015e+00,1.258948458483004273e+01,-1.951100365698670708e-02
3.045070568229629515e+01,1.144704829674186755e+02,2.763358188288250084e+00,8.004718529276292571e+00,1.265828041156766481e+01,-7.093384691481037507e-02
3.045075743709666938e+01,1.144703383481885766e+02,-5.992207476135308575e+00,7.831851977339652215e+00,1.282286787770065395e+01,-2.391302682102214652e-02
3.045073063757529397e+01,1.144705123373829423e+02,-2.987611789224907888e+00,7.541152510855967606e+00,1.283858904330969075e+01,2.767431308638240370e-02
3.045068512195155108e+01,1.144705623862791128e+02,-1.096256158174072759e+01,7.385388717989926910e+00,1.292331578572188633e+01,1.896786182161480649e-02
3.045083186528847463e+01,1.144705496297544443e+02,1.028248741114164488e+01,7.080285290180785118e+00,1.319036396659855548e+01,5.357273462781973056e-02
3.045075859170335875e+01,1.144705232714820795e+02,-3.203867555533605471e-01,7.004963119557891638e+00,1.329592226019649637e+01,-2.070873510467309553e-02
3.045067689200257277e+01,1.144705508723194214e+02,3.073630889954215739e+00,6.855724152881388811e+00,1.335278187673906736e+01,8.220205397278400328e-02
3.045079581624655773e+01,1.144705621128629218e+02,6.456121624685775551e+00,6.610542049887144778e+00,1.346018129658261309e+01,-6.184533328269870012e-02
3.045079400133829850e+01,1.144705787849104155e+02,-1.723384683306318443e+00,6.363365116910297381e+00,1.358301793837561000e+01,9.921726316914099286e-02
3.045085131650840182e+01,1.144705390623387586e+02,-5.833747590740478550e+00,6.127851182126659246e+00,1.366845448711498179e+01,-7.037450237939635658e-03
3.045082750246556458e+01,1.144705822431438520e+02,-1.366729412295777379e+00,5.937361697589171428e+00,1.379506435757817684e+01,-1.329439142830335721e-02
3.045080880101172838e+01,1.144706880820841803e+02,1.217280457507801650e+01,5.714411737367821154e+00,1.384979616708061023e+01,2.556916944090025998e-02
3.045077091711459616e+01,1.144706357647952757e+02,-9.121829841524011329e+00,5.479869491247932878e+00,1.401328868063831834e+01,-3.844380605902772419e-02
3.045084655509960214e+01,1.144705483986619754e+02,5.655223534521832462e+00,5.264800250058691233e+00,1.409122079510466463e+01,-2.727930087501945211e-02
3.045082982518865578e+01,1.144707110891154969e+02,-2.490022895300928685e+00,5.071956173105795607e+00,1.417277283625723605e+01,-1.294010056676178242e-03
