gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.984702195575813871e-02,9.191547137239611254e-02,1.611653814065748536e-02
5.015763889915372808e-02,1.133887325722277434e-01,-7.108171424690150342e-02
-2.749237203099051674e-02,-4.424972979204561119e-02,-7.306267935728809337e-02
-6.664219990634864810e-02,-5.962871302720300880e-03,1.045026617590701784e-02
-4.088827524421177750e-02,-2.180247624378758506e-02,1.301956842165362567e-02
-2.973744597615766636e-02,2.943690164216533969e-02,3.009097766642128760e-02
-4.874071828530912587e-02,2.627617281308651173e-02,6.154910825056706530e-02
-7.445464169139499877e-03,4.362569158317054774e-02,-4.201616581072378093e-02
4.368678115986473001e-03,2.390563609219840263e-02,-1.134832829682978685e-03
-8.133408117371644652e-02,-4.934097726557926805e-02,-2.086581428184769438e-02
2.128617316895961564e-02,-2.405461956340274737e-02,-8.500830707213516066e-03
3.262650293797939027e-02,2.874807886749508601e-02,-2.113058042939504680e-02
2.220364758281440434e-02,-5.183485002306049971e-02,-2.466270994938278560e-02
2.454123075562452891e-02,1.861814737829187855e-02,-2.690863684619384990e-03
6.299984868087425693e-02,-1.267509673173777352e-03,3.413422324114050860e-02
7.783364228600755941e-02,1.730016320689158060e-02,2.608500883807530341e-02
-5.496278088311632587e-02,-2.787083109813842316e-02,-3.338092965915567811e-02
-6.637331161990253463e-04,3.114446708153962087e-02,-6.712902102467227516e-02
-4.297068998847917987e-02,-7.382175218590311672e-02,3.104654039595907203e-02
-4.373228746169929154e-02,-3.161261497514526037e-02,1.532009419748788653e-02
1.948279749138094943e-02,4.397451682173282583e-02,-5.773203695616088357e-03
-6.002228230453782176e-02,-5.096636484708479825e-02,-4.909503755030819941e-03
3.115696573190448668e-02,-6.900689510614116395e-02,-6.210723145560739789e-02
6.288212945443658053e-02,-3.948701750675739225e-02,1.855153610022284086e-02
-3.264868030544842287e-02,-9.356989674903840037e-02,-3.802309624271472260e-02
-7.547641492995459919e-06,2.167144428412552670e-02,2.540233783873832932e-02
1.022404131147458539e-02,-2.018356628165557040e-02,2.530144605778591321e-02
9.424670154598147054e-02,3.208555848378675385e-02,6.342243085462935526e-02
3.221044715995696056e-02,-4.026011482042238937e-03,5.014835915350440015e-02
2.594125002569702340e-02,8.898985885828403566e-03,-4.628032354240538618e-03
-2.374945580655019560e-03,-4.061519005529846266e-02,-1.811681077560339803e-02
6.159515499819001247e-03,-9.379481480976541857e-03,2.188536647776628818e-02
-3.230191797672935655e-02,1.962994774344020699e-02,3.231063477126139283e-02
-9.006633378520882693e-02,2.310291392186490309e-02,-8.976894305482065878e-03
1.780493134712751377e-02,-2.115775838882294133e-02,3.707273941152642010e-03
9.941273000443390240e-02,-1.130945898389250359e-02,4.737808169472488597e-03
-8.060142823339656870e-02,3.619314925932411685e-03,6.085537691783336756e-02
-5.424608163327631488e-02,4.544039172690277073e-02,8.470116541627372916e-03
2.350036097507202104e-02,1.915728372215202285e-02,-2.098993140941551178e-02
-8.418357006558120637e-02,6.963796991205165867e-04,4.084715830327884795e-02
1.650643652830862534e-02,-3.114713516071139499e-02,-2.864276647394461278e-02
4.903905906874880122e-02,1.473016239695778239e-02,-1.257984297569931520e-01
3.284383208378478108e-02,1.767945246755963859e-02,-3.194793213515249863e-02
2.067934490391811278e-02,-4.038280722507658210e-02,-2.525798538810342456e-02
-1.628177313431352149e-02,4.326893618395731382e-03,1.932548253832066382e-02
-5.748760030932380249e-02,-4.091780663455309164e-02,4.766254429473194463e-04
-1.394717475750389436e-02,-7.385718684009646116e-03,7.837127431863320781e-02
4.337375365117497952e-03,-5.795806161478968786e-03,1.034677210826679197e-02
1.317776376971195595e-02,5.508232549183222221e-02,1.258442045893675039e-02
2.878892570063850895e-02,-8.956807189318119478e-02,6.493222190521946192e-03
-3.661151500545118537e-02,1.616427026046875562e-02,5.333665151212394623e-03
-1.605430195515046218e-02,1.475828178536066522e-02,5.511120403107384880e-02
-3.092948101412798523e-02,-4.811318574163362879e-03,-5.357291828304564657e-02
5.303835347792424521e-02,4.328932718662524548e-02,-5.278388965008840722e-02
2.513481323449426666e-02,-4.455744954912828348e-02,1.843285205445396218e-03
3.043122833847765329e-02,-6.204618916449350721e-03,-8.420624747801887938e-03
2.123688011002452039e-02,2.204064924725588487e-02,-1.880701275502240713e-02
-3.540338424373732956e-04,8.619512658523538831e-03,3.167060063879781340e-02
-2.421559363355270736e-02,-1.711171614708405231e-02,3.873715697361167741e-03
2.577646941474675407e-02,2.024553732847762452e-02,-6.142344372295629323e-03
-4.190133127015670256e-02,2.515441397156760114e-02,5.023622044494062237e-03
2.765192638468008668e-02,2.465471853466266391e-02,-2.691592577251007441e-03
-6.769295217536318299e-02,6.358290751981135296e-03,1.287486599558690208e-02
-2.028342866335510527e-03,3.925321199221842167e-02,3.608262122113924109e-02
2.643574971148231895e-02,-3.823942935876199073e-02,-5.991873857890901538e-03
4.805687371594587892e-03,8.050083662468393922e-03,6.675181000671055742e-02
-6.890598590916951170e-03,-1.463366224507510645e-02,4.469477241485592806e-02
-7.123341369752306251e-02,-8.662910881020664811e-02,1.555726782235373681e-02
-5.781114960144686371e-02,-1.418820635578895394e-02,-5.845726010640080704e-03
