gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.337398249426150106e-02,-3.950402328939917745e-02,3.108920127502083630e-02
-5.348218375834987333e-03,1.846931409657286832e-02,-6.740390219202925526e-02
-4.000936056002393076e-02,3.183599198485707969e-03,-3.197272122367369324e-02
3.137420970799569692e-02,5.989896272676045047e-02,-4.229699353572713427e-02
-1.843950551207274371e-02,-4.162765699353499632e-02,2.692697789796891228e-02
2.781788648417012760e-02,6.259691041547324995e-03,1.027213932201258804e-02
9.334605122223114601e-03,-5.681432383032515576e-02,-8.671099791048916946e-04
6.417146202320395121e-02,-3.595681746803337103e-02,5.562786725216121650e-03
1.344616453894962628e-02,5.711666468998974344e-02,8.709222652072680371e-02
-3.574869242843833200e-02,3.168721245426425054e-02,-1.001991465905351444e-02
7.892205474957928249e-04,6.540443172600937660e-02,-1.519347310883069520e-02
-4.345759250806888424e-04,2.438764477580493070e-02,-2.942197762788861110e-02
1.686804407137162953e-02,-2.992053539572772994e-02,-5.261289164144673791e-02
2.445588477067097907e-03,-2.693936552770722151e-02,-6.409561583397381523e-02
-5.287605516982640114e-02,-1.373638524606594566e-02,-3.904076580208228758e-02
5.809383289175480691e-02,4.039658934656880501e-02,3.006323408743514017e-02
-1.287689886082546940e-02,-2.173530178420836345e-02,-3.218440986717361479e-02
7.788655420381025707e-02,8.181761256155380135e-02,1.037595154057771758e-02
-3.940634948455587483e-02,5.643185054030438325e-03,4.539082145864644507e-02
1.131515637939172793e-02,8.019194255286944684e-02,3.102290681660526891e-02
-4.719803823300502965e-02,4.990582575900762152e-02,6.041629690543037778e-02
4.209753268513051483e-02,8.109185958088115098e-02,-7.484139847634430076e-02
5.328662019624016977e-02,-4.244745905462211921e-02,9.380769079028242891e-03
-9.198042689511604086e-03,3.072449631477138475e-03,5.322326187929437430e-02
-6.881313307579459138e-02,-3.010235039880724151e-03,-7.337907049718034661e-03
-3.804065579043666018e-02,-4.623854711697624603e-02,-4.355058423350641889e-02
1.071703066391593503e-02,-4.361055494577357333e-02,-2.363331257613444231e-03
4.085269288126588960e-02,-3.131595065180974025e-02,4.636255083423073547e-02
2.824058694757722657e-02,1.974839900248332239e-02,-3.152060518024039221e-02
-8.521171476464989986e-03,-3.474010325955400463e-02,1.869020776062669392e-02
6.328869941327453473e-03,1.958049458858410544e-02,4.373563280766548655e-02
3.845661426590058635e-03,4.339340467159247955e-02,-8.318144070836291232e-03
-5.103696441225386016e-02,-1.844529625521933863e-02,1.578575441793519246e-02
6.054132270750257894e-02,-1.568306272210217309e-04,3.870441993870672032e-02
-8.323855881968930670e-02,1.816251209526902402e-02,-1.936308055354868732e-02
-2.023228223942491466e-02,-4.900356616709835439e-02,3.099934906200083051e-02
-3.308014325510466851e-03,1.665196844669902115e-02,-1.525274166025950440e-03
-1.982533340277849165e-02,5.664247191872233411e-02,-1.869804044550370248e-02
8.671160528848120483e-03,3.411762068802852432e-02,-2.628459090075035975e-02
-1.417362304237605296e-03,9.988000832350216879e-03,3.746161014907153659e-03
8.563043191366468895e-03,-9.080879850977720269e-02,-1.495552408122616077e-02
2.542080239859898644e-02,1.983122793869295311e-02,7.623869357773285782e-02
3.834719641081625607e-02,-4.333236616373029731e-02,-2.040985656309264942e-02
-5.207825290635434423e-02,-1.313888763718820685e-02,-2.174282651585996567e-02
-1.818983039422371675e-02,1.726062316469744590e-02,5.136189753932398488e-02
4.967893308423292249e-03,-2.436012223354615258e-02,1.354980220668027327e-02
3.947314633356640429e-02,1.833113497982993140e-02,3.109356134540552583e-02
4.165550908037205652e-02,-5.918695151765548251e-02,3.501259768593345534e-02
-6.708433914801292808e-02,-2.520004063002288450e-02,-6.810078941960250043e-02
-7.409713907144090117e-02,-5.878477663203818260e-02,-1.052571709221904045e-01
-6.057437109227722244e-02,5.531054645876087861e-02,4.518045141918865942e-02
-5.531074340239650056e-02,-5.609501041589525644e-02,5.334062960695208633e-02
-4.603204442897084955e-03,2.262001404915416763e-02,-5.246588635506064385e-02
8.896276450322117280e-02,9.896326101638404718e-03,9.198843104874577289e-04
1.185442757298772395e-02,5.378068033552670102e-02,-4.285928717683747807e-02
-2.481600227687850643e-02,9.560518410175380261e-03,-9.944087868914842747e-04
5.098258422478799123e-02,1.532232708046754079e-02,-2.746694921931354394e-02
-1.731148934333391100e-03,-2.885902261571612892e-02,-2.115427144502416562e-02
-1.273927843121509980e-02,-5.168499231613495060e-02,-1.832767642514592649e-02
-6.726833048180946850e-02,-1.527523196260232056e-03,-2.093360486359827077e-02
5.622913087480065075e-02,1.219554707668162215e-02,3.448755118058221408e-02
-1.840060986930260392e-02,-3.636816432408294247e-02,-2.766694076444871711e-02
-3.091962748659152216e-02,-4.974385311727329284e-02,-6.628667424886294096e-03
-4.778414995583148139e-02,1.377063506846589250e-02,-5.613393169964697206e-03
1.186526053942067727e-02,1.276905586507717100e-02,2.000977143983105611e-02
-6.941791997440310141e-03,-3.701348838469225438e-02,-5.052358507303063989e-02
3.963716795388876751e-02,-2.883448935192358190e-02,7.918331414141661917e-02
2.999620898696037097e-02,7.038801523468767377e-03,-5.512139398358541220e-02
1.917074328128797259e-02,-2.653674242520241006e-02,-6.930253056362307984e-02
1.120427563718940853e-02,8.492174860593613636e-03,4.149772905992787919e-02
4.363184662965425425e-02,6.132115219206258662e-03,-3.779925204029042918e-02
5.483489820353482092e-02,-2.472461980447599947e-02,-1.161659307578378521e-02
1.225932019123828452e-02,1.515683002095864762e-02,-9.700679880094104091e-02
2.461756550514417746e-02,-6.169507757971601572e-03,2.433800878195053682e-02
1.365939827875760869e-02,2.880034728382848200e-02,4.244395483326671853e-02
-3.952440517431186212e-02,-1.189179204269865363e-02,-1.232243677894615495e-02
7.209978672684769219e-02,-3.841802119976884394e-02,2.779579009935760278e-02
7.649672609824484382e-02,5.159637683292049581e-02,-1.974330800710024508e-02
-8.934979214136643325e-03,-8.629607818870509151e-02,1.350422421432645112e-02
-4.225782736202775974e-02,-8.780979051183926409e-02,1.485964128882573572e-02
2.409134511286616792e-02,1.128500200602674912e-02,6.055694331308553863e-03
5.207282773159151862e-02,1.346954180058950595e-02,1.427364500162842803e-02
-6.270048662589036877e-03,6.794369988993867460e-02,2.315437306956967187e-02
-9.810044319619110054e-02,7.312771316135830216e-03,-5.242399568911258745e-02
8.284375352037799678e-02,6.001534164016612827e-02,-5.496152244876754273e-02
9.559537362827003060e-02,-3.339346762525711304e-02,-8.574676207465953964e-03
-1.491452942254205098e-02,2.241414208336516348e-02,5.183472837743463568e-02
1.744261183812743227e-02,-1.396495573339707856e-02,-1.047689187852772312e-02
3.638718180088064413e-02,6.010005103760471257e-02,-6.522535033348482274e-03
-3.466997380182594568e-02,-1.687111997943611247e-02,-3.902091743306265043e-02
-4.444023153783281319e-03,-2.139807544080342405e-02,2.920722766012185528e-02
3.163055796778228845e-02,-1.113986584486417915e-02,1.161356765830100224e-02
3.387051757058958529e-02,1.674423500210255392e-02,3.740105826699769570e-02
-2.542887309438498361e-02,2.432002030950131816e-02,-6.934209026372937243e-04
-4.491934339993407244e-02,9.208647208126528524e-03,-4.618284970877149093e-02
-3.595064566007616369e-02,-7.891261854526137893e-04,3.512376061773530428e-02
4.661181552282679663e-02,-2.272487541926895144e-02,1.932683264217720936e-02
4.353452227538169572e-02,2.434756943720448302e-03,1.614173415630139330e-02
1.704701001742216920e-02,-1.964649620104776118e-02,-2.353168134504112288e-02
5.395640225568430065e-02,-1.389761564018742769e-02,5.450559441268822700e-04
4.207590574777683029e-02,9.545979540007278052e-02,5.942323730659674480e-02
-5.395184736511150769e-02,-4.542210304740414845e-02,1.832088295377735931e-02
2.546696064075933130e-02,-3.285334811103540753e-02,2.550309365332533579e-02
3.820455705513097627e-02,-3.882018938289153592e-02,-1.906142634809352560e-02
-5.081937762134906139e-02,-4.087647619321725656e-02,4.309608732682585625e-02
1.440822929895511362e-01,-5.021195156675543197e-02,-1.062215068074190936e-02
-1.380198742146751187e-02,7.304418972061488269e-02,-4.459266820564384420e-02
-3.533333938257068874e-03,-2.100638584481175075e-02,4.750141130418986807e-02
3.193142384828550045e-03,-2.028598983895841049e-03,-1.703583247879814598e-03
-3.996344466998402040e-02,-9.849595694434503876e-03,-4.850517427955569789e-03
-5.060539862696591951e-02,1.718815580844858248e-02,3.275179979044562373e-02
-1.230569901160520488e-03,3.003985264721414916e-02,-3.038544643491588801e-02
-6.105580445335884177e-02,-2.724492903913586575e-02,-2.053691963667626449e-02
5.642879595270273996e-03,-3.486057373980851887e-02,2.031936516335927298e-02
-5.062533437791168905e-02,-1.897551354047192704e-02,-4.647318431242507958e-02
