odo (m/s)
1.978402423231574403e+01
1.991460979279264265e+01
1.976967321642606024e+01
1.992155142746941721e+01
1.990333599423901845e+01
1.987186141572791342e+01
1.984358776028557259e+01
1.975125793875055535e+01
1.981065887671894288e+01
1.979044735966826707e+01
1.988854026689805465e+01
1.998764128348582858e+01
1.986277097040451167e+01
1.975652392988656558e+01
1.991810439693317747e+01
1.971093924208024362e+01
1.980433402443874158e+01
1.984712096132317072e+01
1.975839999433793182e+01
1.970832560931572530e+01
1.968501842320247519e+01
1.976478154001187804e+01
1.985186203778800973e+01
1.998516704940941224e+01
1.960874745623425852e+01
1.976377075375964765e+01
1.984980440262509305e+01
2.008381871039364697e+01
1.975702412679183695e+01
1.969316822663432021e+01
1.988728139775669845e+01
1.966048364638089652e+01
1.977106354401313837e+01
1.978780001052426485e+01
1.984456970608507831e+01
1.979262363584914297e+01
1.985390167090019631e+01
1.970661362399070526e+01
1.973899320117777734e+01
1.974910284947521077e+01
1.974122450820832597e+01
1.983859252817995511e+01
1.969755251780244265e+01
1.992878671630449361e+01
1.965896794422436855e+01
1.969558445818348602e+01
1.978306355604699007e+01
1.987916654140180839e+01
1.973233853147232253e+01
1.985833882223563407e+01
1.989354506211665452e+01
1.985089587446887549e+01
1.979756304725978566e+01
1.978043679889165318e+01
1.960503695028794624e+01
1.978320862580263295e+01
1.964210997306519602e+01
1.967746962306409841e+01
1.978312024754216836e+01
1.970005795962357098e+01
1.984209863876761304e+01
1.963952115514303287e+01
1.977742119927374631e+01
1.988759958837015418e+01
1.976484563408961392e+01
1.969660164017307835e+01
1.987181374540326928e+01
1.975939264311876542e+01
1.960980955517474911e+01
1.972848454607603585e+01
1.992557571392924132e+01
1.974532781429475392e+01
1.980071343369669279e+01
1.961970727345587662e+01
1.971781338066494982e+01
1.975520051117579357e+01
1.980980530473913959e+01
1.988620683857856974e+01
1.974656781821428453e+01
1.989456307086404152e+01
1.996468481666490646e+01
1.987517948467403528e+01
1.981531762333646540e+01
1.958191506737082577e+01
1.971873519837993527e+01
1.988612768890298454e+01
1.977936451220562120e+01
1.980455559462902215e+01
1.985399299404604889e+01
1.983204514203242752e+01
1.980442578153605737e+01
1.984351513581230009e+01
1.988730572130181784e+01
1.981227981038304975e+01
1.966970519220925695e+01
1.970667648502400837e+01
1.968032116241704088e+01
1.999012883276235186e+01
1.978301620269551719e+01
1.973405079962313380e+01
1.954545956024486841e+01
1.982479788677844112e+01
1.987542210806814325e+01
1.982485553603851258e+01
1.979530346307404187e+01
1.988365452159183633e+01
1.966874202862411991e+01
1.979689102217570706e+01
1.974163135915778611e+01
1.989161012237809345e+01
1.982917712548866263e+01
2.002854203971573455e+01
1.966499391088660431e+01
1.972511675452788893e+01
1.979425477063598393e+01
1.977804631906894528e+01
1.987778466712362402e+01
1.974449449684025382e+01
1.988346123980167235e+01
1.987108315890868937e+01
1.974759127223749289e+01
1.964510362526011988e+01
1.977544056882016577e+01
1.974660544529594830e+01
1.965333853221204663e+01
1.975504274102119595e+01
1.984006396301690955e+01
1.977595762772142152e+01
2.002146258233175757e+01
1.983348943890993965e+01
1.966203996262343168e+01
1.960554716109012574e+01
1.968848113232747465e+01
1.973048252768184341e+01
1.976907291516445753e+01
1.985599303633414436e+01
1.972119472403855411e+01
1.983604232319637006e+01
1.978135037621185432e+01
1.977142461177108501e+01
1.977387729915996317e+01
1.985357168393977645e+01
1.979879518118117332e+01
1.973613024964689799e+01
1.977888869262883986e+01
1.977607529098673922e+01
1.991601894220235991e+01
1.985506048336183227e+01
1.978655630226177209e+01
1.975188900714192641e+01
1.987281869752133900e+01
1.975683387724174622e+01
1.983272296472945229e+01
1.983042978877163520e+01
1.973206782734322928e+01
2.000069194924250482e+01
1.986340879127786607e+01
1.959478038485385909e+01
1.992603664516417084e+01
1.966422111492427760e+01
1.962636502100192004e+01
2.002347622252366577e+01
1.986487859346638274e+01
1.977077440110991802e+01
1.969816638301855960e+01
1.984244692758499795e+01
1.991090402269347948e+01
1.956691555048547926e+01
1.990092255757092232e+01
1.971325366599207030e+01
1.970815609886031083e+01
1.986257881327727759e+01
1.988782944151470389e+01
1.986165427922295734e+01
1.991864229812181009e+01
1.983900439781793423e+01
1.989080489294139653e+01
1.985998492528954884e+01
1.980313147965814480e+01
1.978081599425154735e+01
1.977014927413103251e+01
1.975895587658268227e+01
1.987564047392493549e+01
1.973200418074935314e+01
1.993592764584081323e+01
1.983666376771107309e+01
1.979485501617554277e+01
1.966339967955780565e+01
1.962905037983535550e+01
1.966070585921573155e+01
1.988912906410290304e+01
1.970797508631200046e+01
1.997991294007415775e+01
1.970308988396650918e+01
1.968303075914187517e+01
1.978963240192111783e+01
1.960302219889958408e+01
1.992464157005699477e+01
1.980634896334291639e+01
1.982587569058005172e+01
1.978282953430778335e+01
1.983869738456456133e+01
1.985735813437708330e+01
1.967872425329702679e+01
1.985683623245173735e+01
2.007283434068678929e+01
1.964312558184849777e+01
1.993968116277785185e+01
1.987209031915328694e+01
1.966473387316084143e+01
1.982790490795430216e+01
1.991492555918747343e+01
1.988573497677911561e+01
1.992409255435710946e+01
1.973004259450138065e+01
1.973389846661876490e+01
1.975147661032576352e+01
1.975475705527835757e+01
1.980983185808527836e+01
1.982773655652679068e+01
1.979590464213542589e+01
1.994340661373956536e+01
1.989611662880517429e+01
1.980582998842340103e+01
1.981078549649419074e+01
1.973326209463317582e+01
1.978326498935862787e+01
1.980254790894898420e+01
1.987732346294757590e+01
1.991891478779543334e+01
1.993154852926689458e+01
1.981143502946609658e+01
1.989489287347387148e+01
1.983475898188772746e+01
1.999024879198586646e+01
1.987235970176523026e+01
1.972964964787774989e+01
1.972729504266483147e+01
2.000351140082595336e+01
1.972028647162837700e+01
1.984147082207384827e+01
1.998808944176572666e+01
1.982035647095796094e+01
1.973964888459551048e+01
1.974986005601379446e+01
1.973905389875670480e+01
1.995003823902186824e+01
1.985913333364440447e+01
1.979468875553925855e+01
1.988978188261501856e+01
1.977131116698875246e+01
1.979441136269665336e+01
1.983579765331766609e+01
1.964347340953328214e+01
1.971020691758755561e+01
1.990213928611046512e+01
1.983836668631170497e+01
1.978933669257590822e+01
1.978176854266385831e+01
1.977328215434046044e+01
1.983371932375459323e+01
1.993265105796607273e+01
1.970192266341738119e+01
1.995001359347811132e+01
1.988106112713545670e+01
1.988788836741810329e+01
1.984844351804649421e+01
1.972279747237369918e+01
1.985727347685940813e+01
1.988701603077041113e+01
1.980213412102424897e+01
1.985980670930972636e+01
1.975921995384305063e+01
1.984554586464327741e+01
1.969307674804073827e+01
1.965552447542482994e+01
1.978910755545792810e+01
1.974335387563377964e+01
1.971591451075039814e+01
1.986390078778537216e+01
1.969399112056989409e+01
1.979510529338995539e+01
1.975621717697839230e+01
1.966617750279685239e+01
1.983948272070346874e+01
1.967050735195682876e+01
1.996146986327571327e+01
1.973681960601620489e+01
1.982430616412443669e+01
1.983185433867102887e+01
1.983017920159393199e+01
1.992113708308461284e+01
1.988535062749017612e+01
1.985220167792226675e+01
1.974678074635701464e+01
1.988634013877588202e+01
1.970623809475416621e+01
1.981107962373675591e+01
1.988261993814555240e+01
1.964311517751577441e+01
1.967624764862741671e+01
1.973153142977694330e+01
1.994041118269334589e+01
1.964436253992513315e+01
1.976725183617239168e+01
1.978482715453875329e+01
1.973785370094593006e+01
1.964607995835606147e+01
1.989255269383281899e+01
1.971689557012249949e+01
1.991343951634755527e+01
1.969671802761979862e+01
1.983720484378046223e+01
1.966835403836858376e+01
1.981376203185680396e+01
1.975465218680557555e+01
1.995361212902773218e+01
1.982443956353930403e+01
1.971702443257371229e+01
1.970345986096938873e+01
1.958424066980293077e+01
1.979069858264553616e+01
1.976760707366221581e+01
1.977871154864066483e+01
1.998041085244005899e+01
1.961432156507230573e+01
1.992265492771922553e+01
1.961114385042878183e+01
1.982448959218331197e+01
1.976772603210773127e+01
1.998391002250437154e+01
1.963076386370450166e+01
1.992747347075305697e+01
1.977504253272405776e+01
1.987736624720687573e+01
1.990228800037849055e+01
1.988814980925253550e+01
1.992323605252223473e+01
1.988973188825653438e+01
1.964027153584807550e+01
1.986921003644637196e+01
1.989679643321597169e+01
1.990516890792522986e+01
1.974848027006950701e+01
1.967132609148675471e+01
1.980582961386212304e+01
1.967169153962802142e+01
1.987902824901523147e+01
1.973561192850774049e+01
1.992077064864008307e+01
1.964770430864035333e+01
1.981651090381813418e+01
1.988561513359318766e+01
1.980033895126664234e+01
1.998592089456598941e+01
1.969686725893932433e+01
1.980073005614756809e+01
1.983124699321319184e+01
1.989131945051740047e+01
1.985272914354193929e+01
1.982595902911987196e+01
1.977146735642656949e+01
1.985103780280168095e+01
1.982844169054575900e+01
1.976825399406244088e+01
1.986084169008885070e+01
1.981894408571196919e+01
1.984161229150847561e+01
1.982310668468436887e+01
1.973614747273336789e+01
1.968954632694673279e+01
1.979474077907725871e+01
1.985622411199792126e+01
1.982020876137806553e+01
1.997431577776922040e+01
1.985239511406330593e+01
1.988952702475363310e+01
1.975921033463070131e+01
1.998265393811184154e+01
1.976847357242397507e+01
1.969342334293222763e+01
1.970717068574133535e+01
1.968604314898906082e+01
1.981791271631050932e+01
1.976633260839501816e+01
1.970953996374210604e+01
1.983688826148222972e+01
1.992789001648482028e+01
1.992489004800950525e+01
1.984392936618003134e+01
1.979843873668622223e+01
1.981766121088267596e+01
1.992215330161294418e+01
1.989530373785286343e+01
1.989142372733198982e+01
1.999136310062851507e+01
1.964727605850680447e+01
1.979097881432150530e+01
1.987557356801363895e+01
1.980172472815923257e+01
1.989677819830537331e+01
1.960517966587324779e+01
1.962251863912387151e+01
1.979851020252502991e+01
1.982100180803102063e+01
1.971570130975276669e+01
1.979606472486016955e+01
1.970095160679812452e+01
1.993616633845768860e+01
1.966263118386833497e+01
1.974803326347833021e+01
1.966888178851136004e+01
1.981446230971910794e+01
1.987171750324234054e+01
1.971592862042372829e+01
1.982429782233904803e+01
2.001955387520251151e+01
1.985009882277286053e+01
1.977721851443029522e+01
1.967654433255712121e+01
1.966100297886561776e+01
1.974274729661777883e+01
1.998654627043532983e+01
1.982568760489910531e+01
1.978229218480987939e+01
1.978332770399322627e+01
1.988717675764562287e+01
1.997642516770105914e+01
1.979314587610298304e+01
1.961748502335433031e+01
1.980154186586470999e+01
1.961381603605251556e+01
1.977577482389190777e+01
1.984280473539390854e+01
1.988167977326209979e+01
1.991758623430530406e+01
1.986070155057544184e+01
1.968707810013799175e+01
1.988729225698357439e+01
1.987601298749599366e+01
1.983450223631497877e+01
1.972460579801673930e+01
1.989522312504079338e+01
1.966848240386984870e+01
1.976107096518602546e+01
1.966652921301830048e+01
1.965173635526003437e+01
1.976374103791615866e+01
1.977558713415116287e+01
1.975470364910981758e+01
1.974439354808862745e+01
1.974612766062927349e+01
1.979994214989078216e+01
1.994650750233201464e+01
1.972783281704148095e+01
1.991749988373409508e+01
1.969564897389463098e+01
1.984612678056802793e+01
1.987487508399402714e+01
1.982946797366011182e+01
1.996223551652927952e+01
1.994049808166865745e+01
1.994886695661156395e+01
1.974475517710420647e+01
1.969069143297836177e+01
1.989515336238308052e+01
1.978774929964770735e+01
1.983111390442859800e+01
1.996036256842215906e+01
1.994156935326320124e+01
1.979934412960381707e+01
1.969476295997908011e+01
1.986429649367735806e+01
1.972976147303048577e+01
1.975766759329607680e+01
1.969040580375472516e+01
1.974878094315177890e+01
1.970669259567956644e+01
1.972296536471936079e+01
1.960561613823110605e+01
1.973494859324056350e+01
1.973779343778229034e+01
1.976076679616999598e+01
1.979422285074271315e+01
1.986281719986230598e+01
1.972460956559594081e+01
1.983342513279091435e+01
1.972186699396426235e+01
1.985335576664334312e+01
1.981622220924198174e+01
1.997534872540979478e+01
1.978700052662012254e+01
1.973977337873387228e+01
1.976969793577283241e+01
1.977937249870393188e+01
1.984122762548571473e+01
1.976367038373728136e+01
1.977156885099833517e+01
1.979245984831258909e+01
1.994881018247674120e+01
1.949977526073493195e+01
1.980483330889031635e+01
1.965999724884780164e+01
1.992586758085236198e+01
1.980212319910016561e+01
1.979260395978109699e+01
1.966888457739941032e+01
1.971508957394173933e+01
1.972221689413800760e+01
1.974113768607783115e+01
1.973687268193140554e+01
1.965719374585840384e+01
1.957608235697808396e+01
1.988028488066974475e+01
1.990994125518199453e+01
2.000535256135548678e+01
1.973796474669119405e+01
1.986035636447472541e+01
1.959958920874480626e+01
1.975760836061850512e+01
1.969023692684122295e+01
1.997642693722291085e+01
1.984743790911295491e+01
1.968428924534265789e+01
1.993590848365516877e+01
1.982553676685907718e+01
1.966343041304545736e+01
1.984764602329513394e+01
1.987598131640039867e+01
1.974158565550323274e+01
1.965865925072339238e+01
1.973544609111519321e+01
1.987758668351635194e+01
1.985630793573317376e+01
1.976593444489122575e+01
1.987523020730282042e+01
1.979300251785517517e+01
1.983652185394433687e+01
1.997500257973262805e+01
1.985906206373767802e+01
1.977750475943592434e+01
1.968341546534004394e+01
1.968549964380182971e+01
1.981532140246126872e+01
1.983190470073688516e+01
1.980210971920145013e+01
1.985127025641353882e+01
1.986797988168468621e+01
1.990201100869419903e+01
1.990463598070229878e+01
1.985371898370513577e+01
1.974682153315179178e+01
1.982729724237531599e+01
1.978857905332176159e+01
1.987959365545265911e+01
1.972468325191935890e+01
1.974349725122279153e+01
1.991789713870111811e+01
1.991300537613249588e+01
1.971092141921700147e+01
1.982175438035174508e+01
1.985792376836787199e+01
1.977494045697669733e+01
1.973157615485006033e+01
1.992702025776006636e+01
1.979962033110198405e+01
1.996829772428329974e+01
1.978646712784533435e+01
1.998056810768919789e+01
1.974291846211961854e+01
1.987339153518458801e+01
1.972233502280518991e+01
1.980177865993481845e+01
1.961827238899490311e+01
1.978295600585658676e+01
1.961758997165426521e+01
2.002777689471691147e+01
1.988773342555823120e+01
1.982083501793984937e+01
1.989490612732706509e+01
1.986125221895425952e+01
1.995611492100465512e+01
1.978523555184884941e+01
1.987954009313315140e+01
1.965121631627977195e+01
1.988287194940965108e+01
1.992578622168409197e+01
1.985966465922604485e+01
1.975097084938727221e+01
1.973480719898207525e+01
1.970523138654988671e+01
1.958307632401547238e+01
1.987665391834010720e+01
1.994297767504528807e+01
1.971303153479791703e+01
1.963372125579241256e+01
1.981832465820010469e+01
1.973168184061583830e+01
1.987049792421188954e+01
1.974198041633095357e+01
1.970261909729464378e+01
1.977256030520502961e+01
1.974460209423342860e+01
1.990895411712671148e+01
1.983270699384071634e+01
1.975113104926391827e+01
1.985937846490056202e+01
1.997037443293589831e+01
1.977188655079116941e+01
1.984616500504692738e+01
1.997122457954194985e+01
1.970942309261473824e+01
1.997439791890782246e+01
1.969268960188562900e+01
1.983974952929089852e+01
1.985588031034031786e+01
1.989269788547827389e+01
1.986225498643447551e+01
1.983289569616366421e+01
1.973045127205842775e+01
1.949121759084045280e+01
1.987656287278982958e+01
1.978175031404918371e+01
1.977820842426244852e+01
1.989482706284257674e+01
1.998780855577517457e+01
1.968556654518924631e+01
1.976370544175646415e+01
1.976931133075824221e+01
2.000881596012489538e+01
2.002417600448977097e+01
1.966760115589874758e+01
1.989948881684537696e+01
1.978191607565410237e+01
1.978202463540342393e+01
1.984793579743314851e+01
1.990181077808918531e+01
1.972507434087173905e+01
1.984622968205176718e+01
1.986702322989480152e+01
1.966947749920569422e+01
1.976644692806199544e+01
1.967809518144455794e+01
1.978488491315584241e+01
1.985264743883024963e+01
2.000942227953733621e+01
1.970879946584323861e+01
1.987936767295737539e+01
1.959398501085795985e+01
1.981788046054841956e+01
1.965637964395433457e+01
1.975264100298182157e+01
1.968480820401785891e+01
1.979120372273904849e+01
1.969405899162329376e+01
1.970473646933994161e+01
1.986171965327713806e+01
1.980154028592009752e+01
1.981083439165503179e+01
1.974600115795362854e+01
1.983354368708402760e+01
1.979061640732091831e+01
1.964291199717015601e+01
1.975103322205553624e+01
1.968812789597014046e+01
1.989225266209078313e+01
1.978107795291239768e+01
1.980602914131975112e+01
1.979259273459657464e+01
1.964986900325077457e+01
1.986490875735188766e+01
1.961717467972799156e+01
1.980150536855009236e+01
1.994606156441858502e+01
2.001105330000933336e+01
1.981682057090215565e+01
1.971485044145964949e+01
1.992400440054227317e+01
1.970855099946779276e+01
1.986427275005650728e+01
1.970010937235534598e+01
1.987586907908571732e+01
1.961671765168913595e+01
1.987510654785070940e+01
1.964455927489653320e+01
1.993828015145121668e+01
1.983538505694042442e+01
1.984427135146898991e+01
1.975502957710684626e+01
1.981721849628008059e+01
1.985649308232802568e+01
1.974531846846425864e+01
1.973667594294744987e+01
1.996324393144315934e+01
1.982944918067673257e+01
1.960003043096439512e+01
1.989660160622589657e+01
1.967538633669652981e+01
1.980227985021760162e+01
1.972999196322384918e+01
1.979349242229709915e+01
1.975688994265405185e+01
1.994328478395699022e+01
1.967287031065763614e+01
1.984650157030276318e+01
1.983814227118691420e+01
1.990194047506624031e+01
1.968407629395285596e+01
1.973186075237519077e+01
1.982271545546230129e+01
1.971350516576130119e+01
1.975205996131636255e+01
1.963519532982008897e+01
1.976363038558450569e+01
2.003569830553020381e+01
1.969360709100622486e+01
1.979639650446328503e+01
1.980511697996796272e+01
1.983002725450081982e+01
1.972614799951065478e+01
1.980359547584895452e+01
1.978815233104685234e+01
1.973538280752228502e+01
1.976960424396149563e+01
1.982859573203589676e+01
1.965024052283024858e+01
1.972492280431524492e+01
1.978975823765004449e+01
1.979996600615313085e+01
1.993472420817958479e+01
1.970950456087128444e+01
1.970397190104246476e+01
1.975340406254886361e+01
1.982775664331483156e+01
2.000893082598028982e+01
1.969271526876519829e+01
1.968854889443616685e+01
1.997978357016302908e+01
1.977221253050423400e+01
1.980475757538550141e+01
1.986967016610050152e+01
1.983904854646920768e+01
1.988373943258601884e+01
1.976085297923455997e+01
1.997582167918696427e+01
1.981210753312139872e+01
1.982258012722024176e+01
1.982907923760402724e+01
1.978899592812416230e+01
1.954915417555191226e+01
1.980891026406824551e+01
1.982959753496293231e+01
1.984808566273762054e+01
1.995643373977310020e+01
1.975150569238056519e+01
1.974139104169067593e+01
1.987944729782913811e+01
1.964008681352359176e+01
1.992744360890011279e+01
1.974621270709534571e+01
1.980830127974249777e+01
1.982892906221704621e+01
1.980022869754511561e+01
1.993881534115252663e+01
1.980322746444826265e+01
1.983377750551715124e+01
1.981327156876919560e+01
1.984089724784387343e+01
1.964726129887763051e+01
1.986407083139106788e+01
1.973009508996940298e+01
1.975795040195486152e+01
1.976635957919189579e+01
1.987071357941313821e+01
1.998036545934760611e+01
1.978716153252409171e+01
1.973777151343219671e+01
1.981826505870315458e+01
1.973387527805738628e+01
1.963479893419307132e+01
1.973346667581230918e+01
1.982327762440249685e+01
1.965791050310087940e+01
1.965434971382726914e+01
1.973450462737058331e+01
1.974830333316649345e+01
1.968813623129104684e+01
1.992543117310290413e+01
1.977352665146542066e+01
1.984169880266181707e+01
1.976239588771931466e+01
1.976209659020314291e+01
1.965273725005272354e+01
1.985077543849372006e+01
1.988698352056470497e+01
1.982845739877839364e+01
1.967859369812474313e+01
1.970981916500551989e+01
1.954357014707474960e+01
1.956109981324466673e+01
1.972574419848293203e+01
1.996565560680204854e+01
1.964713671150813923e+01
1.978873224748501869e+01
1.969927943511524759e+01
1.971008923259996592e+01
1.967362902286521020e+01
1.989421420208892499e+01
1.986960575784866734e+01
1.998673893528991741e+01
1.975357858130938027e+01
1.981547094765314299e+01
1.994591289251977884e+01
1.980607920760483154e+01
1.960126371945410995e+01
1.987258804192107675e+01
1.981138175009944291e+01
1.964410348607688306e+01
1.962198545157077945e+01
1.973362601098493485e+01
1.986697051299135452e+01
1.958598066846978014e+01
1.978400229484806871e+01
1.972744721583730509e+01
1.970500423794760181e+01
2.006787972744970361e+01
1.974338359441692958e+01
1.987903647212278102e+01
1.972739874315062281e+01
1.985570748233024219e+01
1.975949523953614673e+01
1.988464767071414485e+01
1.984400843705897799e+01
1.968709760233830508e+01
1.976507957982357055e+01
1.973895736736272610e+01
1.979755985074519842e+01
1.994520849119201245e+01
1.976751047891952595e+01
1.978263004557506832e+01
1.962172575018391285e+01
1.966076738645335098e+01
1.974934398804517954e+01
1.997421427196745469e+01
1.979668113739410273e+01
1.982040217931484349e+01
1.972170538483990399e+01
1.991247500041750484e+01
1.987451848723099701e+01
1.971616440691483163e+01
1.987931941753891252e+01
1.978178500576332510e+01
1.967901216421246957e+01
2.009519434086974599e+01
1.991119644359230989e+01
1.993564718811333591e+01
2.003879328989596686e+01
1.990211417673294392e+01
1.970738705375644528e+01
1.985890650624806142e+01
1.991047661896021737e+01
1.978490739621728878e+01
1.987866900188501518e+01
1.973551071967620274e+01
1.977642884420836822e+01
1.982398403511597706e+01
1.979257349603816962e+01
1.971863712722830542e+01
1.979539017856869876e+01
1.991542088953880096e+01
1.988214500848710742e+01
1.970410939739976541e+01
1.976004082425769681e+01
1.978257293144093865e+01
1.976278198040943934e+01
1.968942252802024839e+01
1.975035633119767908e+01
1.960057693013267155e+01
1.982295987590942232e+01
1.967288834078582127e+01
1.985853572113074605e+01
1.972003063783978760e+01
1.981138170733808224e+01
1.986989476997741377e+01
1.970835225577734207e+01
1.978776947628884741e+01
1.996502222441127117e+01
1.976212972718469274e+01
1.962912777596769587e+01
1.984909759092239412e+01
1.957820748302479785e+01
1.983330425126322893e+01
1.976583593685767681e+01
1.977715839003518994e+01
1.975984733212424160e+01
1.978744636216933017e+01
1.986074945606183206e+01
1.963555931575909597e+01
1.974449224789088220e+01
1.971552865628076390e+01
1.991486524967441696e+01
1.979163925304232308e+01
1.983392307500355045e+01
1.957485235388926981e+01
1.968516640727092337e+01
1.971890059158861419e+01
1.994262063985606659e+01
1.989703516184276566e+01
1.979388968366863466e+01
1.968921483489429392e+01
1.978124944748354253e+01
1.973043855070155672e+01
2.004217602220329297e+01
1.997090697636851075e+01
1.985980992847175841e+01
1.976720395917311635e+01
1.983187001693492846e+01
1.983085038308935921e+01
1.987162269233910195e+01
2.003846464347808620e+01
1.988506511170068336e+01
1.986392894662094477e+01
1.975501312268938747e+01
1.985074195348942894e+01
1.997950793041071194e+01
1.988069323992841930e+01
1.975560463711344994e+01
1.986850742145932003e+01
1.960371477066039958e+01
1.982731303262652034e+01
1.977119500093780147e+01
1.969176771493984646e+01
1.968826322625211134e+01
1.969221049718407812e+01
1.974909711353766539e+01
1.973910785455448647e+01
1.973073963003529130e+01
1.992741974072372102e+01
1.967443710051728800e+01
1.964638100335188398e+01
1.982414799485562895e+01
1.980858895916878382e+01
1.970601301545563189e+01
1.960662460330626189e+01
1.964947132739934688e+01
1.974919303636021084e+01
1.974546306487852121e+01
1.975964320012474928e+01
1.963331317505151574e+01
1.979441855633477232e+01
1.976562726968152717e+01
1.978998367123005409e+01
1.972357511257833806e+01
1.978405023094061121e+01
1.980531909925417366e+01
1.959705914485531864e+01
1.984102626327252139e+01
1.986379298702395602e+01
1.963280459460485261e+01
1.984969872954164316e+01
1.980980576904330803e+01
1.987227660795122830e+01
1.987001564928872455e+01
1.979383226229822057e+01
1.978691927701784792e+01
1.980490961543220507e+01
1.992701744651669316e+01
1.979120053661582901e+01
1.973348523422993850e+01
1.960979028442334027e+01
1.988876226234648215e+01
1.974486929510364064e+01
1.985618105227770869e+01
1.979635199718977745e+01
1.970360584960224770e+01
1.969900160704561998e+01
1.974485879603926364e+01
1.981500449882528869e+01
1.955955133719159633e+01
1.978534418382641391e+01
1.990146638168312521e+01
1.979233493607445737e+01
1.979945667690380162e+01
1.982198698379182744e+01
1.974193893806231870e+01
1.977960981575393618e+01
1.980145274284245005e+01
1.998475533290374173e+01
1.975890075983915750e+01
1.975172544383599060e+01
2.005120852500183304e+01
1.972635228048745759e+01
1.989989756929953657e+01
1.962968538732340917e+01
1.988584774035657787e+01
1.981453793444195810e+01
1.963821251465422790e+01
1.966396067376946277e+01
1.981439221728466649e+01
1.972010765151984657e+01
1.975832384955074161e+01
1.984478491045286574e+01
1.979664292819061444e+01
1.975163125785061169e+01
1.990443010122974243e+01
1.984769254874900923e+01
1.982359479192592744e+01
1.982114884189833148e+01
1.967519861865859809e+01
1.995502098949364722e+01
1.985076470450452746e+01
1.975039395363875272e+01
1.989724374568494980e+01
1.980294586640061283e+01
1.990575835298890794e+01
1.985783121088808301e+01
1.968459791114276669e+01
1.981129348838037174e+01
1.988299878128033527e+01
1.971673888793637630e+01
